#t_s,Fd_N
1.322000,-0.186871
1.323000,-0.168946
1.324000,-0.134345
1.325000,-0.084701
1.326000,-0.022244
1.327000,0.050301
1.328000,0.129850
1.329000,0.213104
1.330000,0.296705
1.331000,0.377396
1.332000,0.452173
1.333000,0.518422
1.334000,0.574038
1.335000,0.617516
1.336000,0.648014
1.337000,0.665379
1.338000,0.670143
1.339000,0.663479
1.340000,0.647133
1.341000,0.623318
1.342000,0.594601
1.343000,0.563754
1.344000,0.533616
1.345000,0.506940
1.346000,0.486252
1.347000,0.473722
1.348000,0.471052
1.349000,0.479394
1.350000,0.499292
1.351000,0.530658
1.352000,0.572775
1.353000,0.624339
1.354000,0.683523
1.355000,0.748067
1.356000,0.815394
1.357000,0.882730
1.358000,0.947242
1.359000,1.006174
1.360000,1.056972
1.361000,1.097410
1.362000,1.125686
1.363000,1.140506
1.364000,1.141143
1.365000,1.127462
1.366000,1.099927
1.367000,1.059576
1.368000,1.007971
1.369000,0.947131
1.370000,0.879438
1.371000,0.807539
1.372000,0.734233
1.373000,0.662355
1.374000,0.594665
1.375000,0.533738
1.376000,0.481871
1.377000,0.440996
1.378000,0.412617
1.379000,0.397764
1.380000,0.396963
1.381000,0.410232
1.382000,0.437092
1.383000,0.476599
1.384000,0.527386
1.385000,0.587730
1.386000,0.655614
1.387000,0.728814
1.388000,0.804972
1.389000,0.881685
1.390000,0.956587
1.391000,1.027423
1.392000,1.092126
1.393000,1.148874
1.394000,1.196145
1.395000,1.232764
1.396000,1.257923
1.397000,1.271207
1.398000,1.272597
1.399000,1.262460
1.400000,1.241535
1.401000,1.210898
1.402000,1.171926
1.403000,1.126246
1.404000,1.075680
1.405000,1.022177
1.406000,0.967755
1.407000,0.914423
1.408000,0.864115
1.409000,0.818623
1.410000,0.779530
1.411000,0.748153
1.412000,0.725497
1.413000,0.712211
1.414000,0.708564
1.415000,0.714429
1.416000,0.729290
1.417000,0.752250
1.418000,0.782070
1.419000,0.817210
1.420000,0.855890
1.421000,0.896161
1.422000,0.935979
1.423000,0.973300
1.424000,1.006156
1.425000,1.032749
1.426000,1.051532
1.427000,1.061277
1.428000,1.061143
1.429000,1.050714
1.430000,1.030038
1.431000,0.999625
1.432000,0.960445
1.433000,0.913892
1.434000,0.861735
1.435000,0.806052
1.436000,0.749143
1.437000,0.693442
1.438000,0.641411
1.439000,0.595437
1.440000,0.557731
1.441000,0.530230
1.442000,0.514515
1.443000,0.511737
1.444000,0.522568
1.445000,0.547168
1.446000,0.585178
1.447000,0.635727
1.448000,0.697474
1.449000,0.768659
1.450000,0.847177
1.451000,0.930666
1.452000,1.016602
1.453000,1.102401
1.454000,1.185525
1.455000,1.263580
1.456000,1.334406
1.457000,1.396155
1.458000,1.447353
1.459000,1.486944
1.460000,1.514314
1.461000,1.529293
1.462000,1.532141
1.463000,1.523509
1.464000,1.504391
1.465000,1.476056
1.466000,1.439982
1.467000,1.397769
1.468000,1.351067
1.469000,1.301497
1.470000,1.250579
1.471000,1.199683
1.472000,1.149972
1.473000,1.102382
1.474000,1.057600
1.475000,1.016067
1.476000,0.977996
1.477000,0.943397
1.478000,0.912118
1.479000,0.883892
1.480000,0.858389
1.481000,0.835262
1.482000,0.814201
1.483000,0.794972
1.484000,0.777448
1.485000,0.761630
1.486000,0.747655
1.487000,0.735787
1.488000,0.726398
1.489000,0.719934
1.490000,0.716868
1.491000,0.717650
1.492000,0.722652
1.493000,0.732100
1.494000,0.746029
1.495000,0.764227
1.496000,0.786195
1.497000,0.811129
1.498000,0.837904
1.499000,0.865086
1.500000,0.890962
1.501000,0.913588
1.502000,0.930857
1.503000,0.940576
1.504000,0.940569
1.505000,0.928776
1.506000,0.903367
1.507000,0.862845
1.508000,0.806151
1.509000,0.732753
1.510000,0.642720
1.511000,0.536771
1.512000,0.416306
1.513000,0.283399
1.514000,0.140769
1.515000,-0.008282
1.516000,-0.159965
1.517000,-0.310114
1.518000,-0.454337
1.519000,-0.588165
1.520000,-0.707231
1.521000,-0.807441
1.522000,-0.885147
1.523000,-0.937310
1.524000,-0.961642
1.525000,-0.956728
1.526000,-0.922110
1.527000,-0.858337
1.528000,-0.766975
1.529000,-0.650578
1.530000,-0.512607
1.531000,-0.357314
1.532000,-0.189594
1.533000,-0.014793
1.534000,0.161496
1.535000,0.333665
1.536000,0.496320
1.537000,0.644507
1.538000,0.773932
1.539000,0.881146
1.540000,0.963704
1.541000,1.020275
1.542000,1.050712
1.543000,1.056062
1.544000,1.038523
1.545000,1.001348
1.546000,0.948696
1.547000,0.885438
1.548000,0.816920
1.549000,0.748709
1.550000,0.686307
1.551000,0.634875
1.552000,0.598958
1.553000,0.582237
1.554000,0.587317
1.555000,0.615556
1.556000,0.666963
1.557000,0.740146
1.558000,0.832336
1.559000,0.939483
1.560000,1.056408
1.561000,1.177028
1.562000,1.294625
1.563000,1.402164
1.564000,1.492631
1.565000,1.559385
1.566000,1.596509
1.567000,1.599131
1.568000,1.563715
1.569000,1.488288
1.570000,1.372611
1.571000,1.218265
1.572000,1.028659
1.573000,0.808943
1.574000,0.565849
1.575000,0.307439
1.576000,0.042788
1.577000,-0.218388
1.578000,-0.466146
1.579000,-0.690763
1.580000,-0.883164
1.581000,-1.035357
1.582000,-1.140807
1.583000,-1.194765
1.584000,-1.194519
1.585000,-1.139554
1.586000,-1.031616
1.587000,-0.874676
1.588000,-0.674783
1.589000,-0.439825
1.590000,-0.179198
1.591000,0.096603
1.592000,0.376439
1.593000,0.649037
1.594000,0.903494
1.595000,1.129781
1.596000,1.319211
1.597000,1.464842
1.598000,1.561812
1.599000,1.607571
1.600000,1.602006
1.601000,1.547456
1.602000,1.448603
1.603000,1.312255
1.604000,1.147020
1.605000,0.962895
1.606000,0.770778
1.607000,0.581938
1.608000,0.407461
1.609000,0.257693
1.610000,0.141724
1.611000,0.066922
1.612000,0.038551
1.613000,0.059483
1.614000,0.130032
1.615000,0.247907
1.616000,0.408294
1.617000,0.604065
1.618000,0.826104
1.619000,1.063732
1.620000,1.305217
1.621000,1.538340
1.622000,1.751000
1.623000,1.931810
1.624000,2.070675
1.625000,2.159313
1.626000,2.191692
1.627000,2.164372
1.628000,2.076711
1.629000,1.930956
1.630000,1.732186
1.631000,1.488116
1.632000,1.208781
1.633000,0.906097
1.634000,0.593328
1.635000,0.284485
1.636000,-0.006321
1.637000,-0.265533
1.638000,-0.480796
1.639000,-0.641536
1.640000,-0.739482
1.641000,-0.769068
1.642000,-0.727725
1.643000,-0.616024
1.644000,-0.437686
1.645000,-0.199434
1.646000,0.089287
1.647000,0.416726
1.648000,0.769345
1.649000,1.132426
1.650000,1.490740
1.651000,1.829232
1.652000,2.133715
1.653000,2.391511
1.654000,2.592037
1.655000,2.727283
1.656000,2.792185
1.657000,2.784848
1.658000,2.706633
1.659000,2.562085
1.660000,2.358719
1.661000,2.106663
1.662000,1.818183
1.663000,1.507105
1.664000,1.188165
1.665000,0.876323
1.666000,0.586058
1.667000,0.330696
1.668000,0.121783
1.669000,-0.031444
1.670000,-0.122489
1.671000,-0.147887
1.672000,-0.107361
1.673000,-0.003813
1.674000,0.156825
1.675000,0.365888
1.676000,0.612412
1.677000,0.883667
1.678000,1.165787
1.679000,1.444448
1.680000,1.705566
1.681000,1.935995
1.682000,2.124167
1.683000,2.260667
1.684000,2.338698
1.685000,2.354422
1.686000,2.307158
1.687000,2.199424
1.688000,2.036825
1.689000,1.827787
1.690000,1.583150
1.691000,1.315644
1.692000,1.039263
1.693000,0.768579
1.694000,0.518015
1.695000,0.301128
1.696000,0.129920
1.697000,0.014230
1.698000,-0.038785
1.699000,-0.025029
1.700000,0.056293
1.701000,0.202599
1.702000,0.408017
1.703000,0.663641
1.704000,0.957934
1.705000,1.277265
1.706000,1.606560
1.707000,1.930026
1.708000,2.231922
1.709000,2.497332
1.710000,2.712911
1.711000,2.867554
1.712000,2.952971
1.713000,2.964122
1.714000,2.899497
1.715000,2.761227
1.716000,2.555017
1.717000,2.289895
1.718000,1.977802
1.719000,1.633030
1.720000,1.271539
1.721000,0.910182
1.722000,0.565883
1.723000,0.254803
1.724000,-0.008464
1.725000,-0.211624
1.726000,-0.345304
1.727000,-0.403538
1.728000,-0.384077
1.729000,-0.288526
1.730000,-0.122276
1.731000,0.105742
1.732000,0.383494
1.733000,0.696431
1.734000,1.028212
1.735000,1.361523
1.736000,1.678944
1.737000,1.963837
1.738000,2.201184
1.739000,2.378363
1.740000,2.485789
1.741000,2.517420
1.742000,2.471068
1.743000,2.348525
1.744000,2.155477
1.745000,1.901223
1.746000,1.598200
1.747000,1.261355
1.748000,0.907368
1.749000,0.553799
1.750000,0.218176
1.751000,-0.082918
1.752000,-0.334705
1.753000,-0.524991
1.754000,-0.644803
1.755000,-0.688867
1.756000,-0.655891
1.757000,-0.548641
1.758000,-0.373802
1.759000,-0.141640
1.760000,0.134530
1.761000,0.439039
1.762000,0.754676
1.763000,1.063595
1.764000,1.348241
1.765000,1.592280
1.766000,1.781449
1.767000,1.904315
1.768000,1.952867
1.769000,1.922949
1.770000,1.814470
1.771000,1.631415
1.772000,1.381633
1.773000,1.076424
1.774000,0.729947
1.775000,0.358472
1.776000,-0.020471
1.777000,-0.389016
1.778000,-0.729888
1.779000,-1.027308
1.780000,-1.267810
1.781000,-1.440931
1.782000,-1.539742
1.783000,-1.561185
1.784000,-1.506207
1.785000,-1.379677
1.786000,-1.190095
1.787000,-0.949112
1.788000,-0.670879
1.789000,-0.371274
1.790000,-0.067041
1.791000,0.225117
1.792000,0.489426
1.793000,0.711875
1.794000,0.880950
1.795000,0.988216
1.796000,1.028740
1.797000,1.001304
1.798000,0.908423
1.799000,0.756153
1.800000,0.553705
1.801000,0.312892
1.802000,0.047428
1.803000,-0.227862
1.804000,-0.497900
1.805000,-0.748214
1.806000,-0.965761
1.807000,-1.139671
1.808000,-1.261854
1.809000,-1.327465
1.810000,-1.335176
1.811000,-1.287255
1.812000,-1.189442
1.813000,-1.050636
1.814000,-0.882403
1.815000,-0.698333
1.816000,-0.513286
1.817000,-0.342569
1.818000,-0.201079
1.819000,-0.102469
1.820000,-0.058374
1.821000,-0.077744
1.822000,-0.166320
1.823000,-0.326270
1.824000,-0.556019
1.825000,-0.850272
1.826000,-1.200229
1.827000,-1.593982
1.828000,-2.017074
1.829000,-2.453186
1.830000,-2.884918
1.831000,-3.294626
1.832000,-3.665264
1.833000,-3.981195
1.834000,-4.228930
1.835000,-4.397752
1.836000,-4.480201
1.837000,-4.472389
1.838000,-4.374147
1.839000,-4.188981
1.840000,-3.923849
1.841000,-3.588782
1.842000,-3.196360
1.843000,-2.761068
1.844000,-2.298588
1.845000,-1.825038
1.846000,-1.356217
1.847000,-0.906881
1.848000,-0.490101
1.849000,-0.116710
1.850000,0.205107
1.851000,0.470087
1.852000,0.676001
1.853000,0.823611
1.854000,0.916473
1.855000,0.960605
1.856000,0.964034
1.857000,0.936262
1.858000,0.887660
1.859000,0.828845
1.860000,0.770056
1.861000,0.720575
1.862000,0.688210
1.863000,0.678875
1.864000,0.696282
1.865000,0.741761
1.866000,0.814208
1.867000,0.910180
1.868000,1.024101
1.869000,1.148592
1.870000,1.274894
1.871000,1.393363
1.872000,1.494009
1.873000,1.567058
1.874000,1.603494
1.875000,1.595578
1.876000,1.537290
1.877000,1.424700
1.878000,1.256225
1.879000,1.032784
1.880000,0.757832
1.881000,0.437268
1.882000,0.079237
1.883000,-0.306175
1.884000,-0.707341
1.885000,-1.111552
1.886000,-1.505536
1.887000,-1.875993
1.888000,-2.210144
1.889000,-2.496240
1.890000,-2.724049
1.891000,-2.885255
1.892000,-2.973800
1.893000,-2.986111
1.894000,-2.921242
1.895000,-2.780902
1.896000,-2.569376
1.897000,-2.293350
1.898000,-1.961642
1.899000,-1.584851
1.900000,-1.174948
1.901000,-0.744813
1.902000,-0.307750
1.903000,0.123010
1.904000,0.534789
1.905000,0.915918
1.906000,1.256144
1.907000,1.546971
1.908000,1.781932
1.909000,1.956775
1.910000,2.069561
1.911000,2.120674
1.912000,2.112738
1.913000,2.050449
1.914000,1.940336
1.915000,1.790448
1.916000,1.609995
1.917000,1.408946
1.918000,1.197611
1.919000,0.986204
1.920000,0.784436
1.921000,0.601118
1.922000,0.443818
1.923000,0.318565
1.924000,0.229627
1.925000,0.179359
1.926000,0.168134
1.927000,0.194356
1.928000,0.254558
1.929000,0.343577
1.930000,0.454800
1.931000,0.580475
1.932000,0.712068
1.933000,0.840661
1.934000,0.957363
1.935000,1.053724
1.936000,1.122141
1.937000,1.156224
1.938000,1.151116
1.939000,1.103754
1.940000,1.013053
1.941000,0.880010
1.942000,0.707712
1.943000,0.501260
1.944000,0.267599
1.945000,0.015265
1.946000,-0.245944
1.947000,-0.505363
1.948000,-0.751897
1.949000,-0.974493
1.950000,-1.162622
1.951000,-1.306747
1.952000,-1.398765
1.953000,-1.432397
1.954000,-1.403507
1.955000,-1.310339
1.956000,-1.153660
1.957000,-0.936794
1.958000,-0.665551
1.959000,-0.348042
1.960000,0.005597
1.961000,0.383586
1.962000,0.772949
1.963000,1.160029
1.964000,1.531035
1.965000,1.872608
1.966000,2.172372
1.967000,2.419453
1.968000,2.604943
1.969000,2.722273
1.970000,2.767500
1.971000,2.739479
1.972000,2.639906
1.973000,2.473250
1.974000,2.246554
1.975000,1.969124
1.976000,1.652118
1.977000,1.308050
1.978000,0.950239
1.979000,0.592217
1.980000,0.247130
1.981000,-0.072832
1.982000,-0.356971
1.983000,-0.596532
1.984000,-0.785065
1.985000,-0.918675
1.986000,-0.996143
1.987000,-1.018923
1.988000,-0.991002
1.989000,-0.918642
1.990000,-0.810007
1.991000,-0.674705
1.992000,-0.523251
1.993000,-0.366499
1.994000,-0.215058
1.995000,-0.078721
1.996000,0.034053
1.997000,0.116583
1.998000,0.164316
1.999000,0.175060
2.000000,0.149086
2.001000,0.089097
2.002000,0.000067
2.003000,-0.111052
2.004000,-0.235731
2.005000,-0.364349
2.006000,-0.486750
2.007000,-0.592834
2.008000,-0.673145
2.009000,-0.719439
2.010000,-0.725185
2.011000,-0.685986
2.012000,-0.599884
2.013000,-0.467543
2.014000,-0.292282
2.015000,-0.079975
2.016000,0.161192
2.017000,0.421095
2.018000,0.688155
2.019000,0.949906
2.020000,1.193620
2.021000,1.406962
2.022000,1.578625
2.023000,1.698934
2.024000,1.760367
2.025000,1.757974
2.026000,1.689672
2.027000,1.556392
2.028000,1.362083
2.029000,1.113546
2.030000,0.820143
2.031000,0.493352
2.032000,0.146226
2.033000,-0.207237
2.034000,-0.552775
2.035000,-0.876556
2.036000,-1.165856
2.037000,-1.409681
2.038000,-1.599296
2.039000,-1.728650
2.040000,-1.794650
2.041000,-1.797295
2.042000,-1.739642
2.043000,-1.627616
2.044000,-1.469680
2.045000,-1.276361
2.046000,-1.059681
2.047000,-0.832508
2.048000,-0.607862
2.049000,-0.398223
2.050000,-0.214862
2.051000,-0.067243
2.052000,0.037476
2.053000,0.094824
2.054000,0.103247
2.055000,0.064183
2.056000,-0.018020
2.057000,-0.136351
2.058000,-0.281516
2.059000,-0.442452
2.060000,-0.606936
2.061000,-0.762252
2.062000,-0.895901
2.063000,-0.996292
2.064000,-1.053400
2.065000,-1.059339
2.066000,-1.008828
2.067000,-0.899530
2.068000,-0.732232
2.069000,-0.510866
2.070000,-0.242369
2.071000,0.063613
2.072000,0.395170
2.073000,0.738687
2.074000,1.079494
2.075000,1.402584
2.076000,1.693350
2.077000,1.938304
2.078000,2.125753
2.079000,2.246395
2.080000,2.293786
2.081000,2.264690
2.082000,2.159260
2.083000,1.981060
2.084000,1.736921
2.085000,1.436642
2.086000,1.092545
2.087000,0.718905
2.088000,0.331292
2.089000,-0.054152
2.090000,-0.421463
2.091000,-0.755589
2.092000,-1.043092
2.093000,-1.272756
2.094000,-1.436093
2.095000,-1.527723
2.096000,-1.545591
2.097000,-1.491037
2.098000,-1.368697
2.099000,-1.186247
2.100000,-0.954013
2.101000,-0.684445
2.102000,-0.391503
2.103000,-0.089975
2.104000,0.205244
2.105000,0.479862
2.106000,0.720876
2.107000,0.917178
2.108000,1.060071
2.109000,1.143665
2.110000,1.165121
2.111000,1.124762
2.112000,1.026015
2.113000,0.875209
2.114000,0.681227
2.115000,0.455046
2.116000,0.209163
2.117000,-0.043038
2.118000,-0.287963
2.119000,-0.512495
2.120000,-0.704646
2.121000,-0.854162
2.122000,-0.953027
2.123000,-0.995866
2.124000,-0.980210
2.125000,-0.906617
2.126000,-0.778651
2.127000,-0.602698
2.128000,-0.387658
2.129000,-0.144503
2.130000,0.114266
2.131000,0.375236
2.132000,0.624747
2.133000,0.849571
2.134000,1.037569
2.135000,1.178303
2.136000,1.263560
2.137000,1.287775
2.138000,1.248318
2.139000,1.145655
2.140000,0.983340
2.141000,0.767871
2.142000,0.508394
2.143000,0.216284
2.144000,-0.095386
2.145000,-0.412467
2.146000,-0.720398
2.147000,-1.004905
2.148000,-1.252680
2.149000,-1.452019
2.150000,-1.593389
2.151000,-1.669883
2.152000,-1.677561
2.153000,-1.615640
2.154000,-1.486539
2.155000,-1.295767
2.156000,-1.051664
2.157000,-0.765001
2.158000,-0.448472
2.159000,-0.116083
2.160000,0.217516
2.161000,0.537731
2.162000,0.830722
2.163000,1.084062
2.164000,1.287329
2.165000,1.432597
2.166000,1.514805
2.167000,1.531986
2.168000,1.485347
2.169000,1.379184
2.170000,1.220658
2.171000,1.019421
2.172000,0.787123
2.173000,0.536821
2.174000,0.282320
2.175000,0.037481
2.176000,-0.184481
2.177000,-0.371655
2.178000,-0.514036
2.179000,-0.604020
2.180000,-0.636791
2.181000,-0.610555
2.182000,-0.526635
2.183000,-0.389401
2.184000,-0.206052
2.185000,0.013750
2.186000,0.258360
2.187000,0.514736
2.188000,0.769098
2.189000,1.007616
2.190000,1.217109
2.191000,1.385709
2.192000,1.503462
2.193000,1.562831
2.194000,1.559084
2.195000,1.490543
2.196000,1.358677
2.197000,1.168047
2.198000,0.926092
2.199000,0.642781
2.200000,0.330130
2.201000,0.001633
2.202000,-0.328392
2.203000,-0.645485
2.204000,-0.935740
2.205000,-1.186462
2.206000,-1.386775
2.207000,-1.528129
2.208000,-1.604693
2.209000,-1.613620
2.210000,-1.555155
2.211000,-1.432604
2.212000,-1.252144
2.213000,-1.022499
2.214000,-0.754498
2.215000,-0.460531
2.216000,-0.153934
2.217000,0.151667
2.218000,0.443012
2.219000,0.707848
2.220000,0.935508
2.221000,1.117401
2.222000,1.247406
2.223000,1.322128
2.224000,1.341025
2.225000,1.306382
2.226000,1.223159
2.227000,1.098697
2.228000,0.942315
2.229000,0.764809
2.230000,0.577889
2.231000,0.393574
2.232000,0.223576
2.233000,0.078708
2.234000,-0.031655
2.235000,-0.100043
2.236000,-0.121253
2.237000,-0.092601
2.238000,-0.014042
2.239000,0.111839
2.240000,0.279967
2.241000,0.483036
2.242000,0.711883
2.243000,0.955938
2.244000,1.203751
2.245000,1.443550
2.246000,1.663814
2.247000,1.853830
2.248000,2.004202
2.249000,2.107296
2.250000,2.157599
2.251000,2.151970
2.252000,2.089777
2.253000,1.972918
2.254000,1.805715
2.255000,1.594704
2.256000,1.348319
2.257000,1.076490
2.258000,0.790182
2.259000,0.500886
2.260000,0.220093
2.261000,-0.041218
2.262000,-0.273072
2.263000,-0.466928
2.264000,-0.616039
2.265000,-0.715733
2.266000,-0.763582
2.267000,-0.759474
2.268000,-0.705582
2.269000,-0.606227
2.270000,-0.467643
2.271000,-0.297673
2.272000,-0.105386
2.273000,0.099347
2.274000,0.306299
2.275000,0.505353
2.276000,0.686936
2.277000,0.842435
2.278000,0.964555
2.279000,1.047605
2.280000,1.087720
2.281000,1.082987
2.282000,1.033488
2.283000,0.941251
2.284000,0.810123
2.285000,0.645556
2.286000,0.454342
2.287000,0.244280
2.288000,0.023822
2.289000,-0.198319
2.290000,-0.413543
2.291000,-0.613747
2.292000,-0.791661
2.293000,-0.941150
2.294000,-1.057464
2.295000,-1.137413
2.296000,-1.179485
2.297000,-1.183877
2.298000,-1.152462
2.299000,-1.088678
2.300000,-0.997354
2.301000,-0.884477
2.302000,-0.756914
2.303000,-0.622097
2.304000,-0.487686
2.305000,-0.361229
2.306000,-0.249819
2.307000,-0.159786
2.308000,-0.096412
2.309000,-0.063693
2.310000,-0.064159
2.311000,-0.098757
2.312000,-0.166796
2.313000,-0.265970
