t_s,phase,nominal_along_mm,e_raw_um
4.095000,X_return,12.803204,-57.226636
4.096000,X_return,12.797744,-58.062475
4.097000,X_return,12.792284,-58.768504
4.098000,X_return,12.786824,-59.085691
4.099000,X_return,12.781364,-59.402878
4.100000,X_return,12.775904,-59.720065
4.101000,X_return,12.770444,-60.037253
4.102000,X_return,12.764984,-60.354440
4.103000,X_return,12.759524,-60.671627
4.104000,X_return,12.754064,-60.988814
4.105000,X_return,12.748604,-61.392641
4.106000,X_return,12.743144,-61.835083
4.107000,X_return,12.737684,-62.277525
4.108000,X_return,12.732224,-62.719967
4.109000,X_return,12.726764,-63.162409
4.110000,X_return,12.721304,-63.604851
4.111000,X_return,12.715844,-64.047293
4.112000,X_return,12.710384,-64.624752
4.113000,X_return,12.704924,-66.081401
4.114000,X_return,12.699464,-67.538050
4.115000,X_return,12.694004,-68.994698
4.116000,X_return,12.688544,-70.451347
4.117000,X_return,12.683084,-71.907996
4.118000,X_return,12.677624,-73.364644
4.119000,X_return,12.672164,-74.821293
4.120000,X_return,12.666704,-75.986328
4.121000,X_return,12.661244,-76.935422
4.122000,X_return,12.655784,-77.884517
4.123000,X_return,12.650324,-78.833611
4.124000,X_return,12.644864,-79.782706
4.125000,X_return,12.639404,-80.731800
4.126000,X_return,12.633944,-81.680895
4.127000,X_return,12.628542,-82.620766
4.128000,X_return,12.626722,-82.992280
4.129000,X_return,12.624902,-83.363793
4.130000,X_return,12.623082,-83.735307
4.131000,X_return,12.621262,-84.106821
4.132000,X_return,12.619442,-84.478335
4.133000,X_return,12.617622,-84.849848
4.134000,X_return,12.615802,-85.221362
4.135000,X_return,12.613982,-85.592876
4.136000,X_return,12.612162,-85.964389
4.137000,X_return,12.610342,-86.335903
4.138000,X_return,12.608522,-86.707417
4.139000,X_return,12.606702,-87.078931
4.140000,X_return,12.604882,-87.450444
4.141000,X_return,12.603062,-87.821958
4.142000,X_return,12.601242,-88.193472
4.143000,X_return,12.599422,-88.564985
4.144000,X_return,12.597602,-88.936499
4.145000,X_return,12.595782,-89.308013
4.146000,X_return,12.593962,-89.679527
4.147000,X_return,12.592142,-90.051040
4.148000,X_return,12.590322,-90.422554
4.149000,X_return,12.588502,-90.794068
4.150000,X_return,12.585444,-90.941806
4.151000,X_return,12.579984,-90.655605
4.152000,X_return,12.574524,-90.369403
4.153000,X_return,12.569064,-90.083202
4.154000,X_return,12.563604,-89.797000
4.155000,X_return,12.558144,-89.510799
4.156000,X_return,12.552684,-89.224597
4.157000,X_return,12.547224,-88.938396
4.158000,X_return,12.541764,-88.446372
4.159000,X_return,12.536304,-87.896853
4.160000,X_return,12.530844,-87.347334
4.161000,X_return,12.525384,-86.797815
4.162000,X_return,12.519924,-86.248296
4.163000,X_return,12.514464,-85.698777
4.164000,X_return,12.509004,-85.149258
4.165000,X_return,12.503544,-84.614764
4.166000,X_return,12.498084,-84.132596
4.167000,X_return,12.492624,-83.650427
4.168000,X_return,12.487164,-83.168259
4.169000,X_return,12.481704,-82.686091
4.170000,X_return,12.476244,-82.203923
4.171000,X_return,12.470784,-81.721755
4.172000,X_return,12.465324,-81.239587
4.173000,X_return,12.459864,-81.596888
4.174000,X_return,12.454404,-82.378039
4.175000,X_return,12.448944,-83.159190
4.176000,X_return,12.443484,-83.940341
4.177000,X_return,12.438024,-84.721491
4.178000,X_return,12.432564,-85.502642
4.179000,X_return,12.427104,-86.283793
4.180000,X_return,12.421644,-87.064536
4.181000,X_return,12.416184,-87.841839
4.182000,X_return,12.410724,-88.619143
4.183000,X_return,12.405264,-89.396446
4.184000,X_return,12.399804,-90.173750
4.185000,X_return,12.394344,-90.951053
4.186000,X_return,12.388884,-91.728356
4.187000,X_return,12.383424,-92.505660
4.188000,X_return,12.377964,-93.157960
4.189000,X_return,12.372504,-93.706880
4.190000,X_return,12.367044,-94.255799
4.191000,X_return,12.361584,-94.804718
4.192000,X_return,12.356124,-95.353638
4.193000,X_return,12.350664,-95.902557
4.194000,X_return,12.345204,-96.451477
4.195000,X_return,12.339744,-97.000396
4.196000,X_return,12.334284,-96.928667
4.197000,X_return,12.328824,-96.849883
4.198000,X_return,12.323364,-96.771098
4.199000,X_return,12.317904,-96.692313
4.200000,X_return,12.312444,-96.613529
4.201000,X_return,12.306984,-96.534744
4.202000,X_return,12.301524,-96.455959
4.203000,X_return,12.296064,-96.834533
4.204000,X_return,12.290604,-97.818927
4.205000,X_return,12.285144,-98.803321
4.206000,X_return,12.279684,-99.787715
4.207000,X_return,12.274224,-100.772109
4.208000,X_return,12.268764,-101.756503
4.209000,X_return,12.263304,-102.740897
4.210000,X_return,12.257844,-103.725291
4.211000,X_return,12.252384,-104.083963
4.212000,X_return,12.246924,-104.350457
4.213000,X_return,12.241464,-104.616951
4.214000,X_return,12.236004,-104.883445
4.215000,X_return,12.230544,-105.149939
4.216000,X_return,12.225084,-105.416434
4.217000,X_return,12.219624,-105.682928
4.218000,X_return,12.214164,-105.825208
4.219000,X_return,12.208704,-105.694881
4.220000,X_return,12.203244,-105.564555
4.221000,X_return,12.197784,-105.434228
4.222000,X_return,12.192324,-105.303901
4.223000,X_return,12.186864,-105.173575
4.224000,X_return,12.181404,-105.043248
4.225000,X_return,12.175944,-104.912921
4.226000,X_return,12.170484,-104.461541
4.227000,X_return,12.165024,-103.905664
4.228000,X_return,12.159564,-103.349787
4.229000,X_return,12.154104,-102.793910
4.230000,X_return,12.148644,-102.238033
4.231000,X_return,12.143184,-101.682156
4.232000,X_return,12.137724,-101.126279
4.233000,X_return,12.132264,-100.901459
4.234000,X_return,12.126804,-102.035814
4.235000,X_return,12.121344,-103.170169
4.236000,X_return,12.115884,-104.304524
4.237000,X_return,12.110424,-105.438879
4.238000,X_return,12.104964,-106.573234
4.239000,X_return,12.099504,-107.707589
4.240000,X_return,12.094044,-108.841944
4.241000,X_return,12.088584,-109.714605
4.242000,X_return,12.083124,-110.438324
4.243000,X_return,12.077664,-111.162042
4.244000,X_return,12.072204,-111.885760
4.245000,X_return,12.066744,-112.609478
4.246000,X_return,12.061284,-113.333196
4.247000,X_return,12.055824,-114.056914
4.248000,X_return,12.050364,-114.701477
4.249000,X_return,12.044904,-114.419493
4.250000,X_return,12.039444,-114.137509
4.251000,X_return,12.033984,-113.855525
4.252000,X_return,12.028524,-113.573541
4.253000,X_return,12.023064,-113.291558
4.254000,X_return,12.017604,-113.009574
4.255000,X_return,12.012144,-112.727590
4.256000,X_return,12.006684,-112.974269
4.257000,X_return,12.001224,-113.708694
4.258000,X_return,11.995764,-114.443118
4.259000,X_return,11.990304,-115.177543
4.260000,X_return,11.984844,-115.911967
4.261000,X_return,11.979384,-116.646391
4.262000,X_return,11.973924,-117.380816
4.263000,X_return,11.968464,-118.115240
4.264000,X_return,11.963004,-119.098902
4.265000,X_return,11.957544,-120.092530
4.266000,X_return,11.952084,-121.086158
4.267000,X_return,11.946624,-122.079786
4.268000,X_return,11.941164,-123.073414
4.269000,X_return,11.935704,-124.067042
4.270000,X_return,11.930244,-125.060670
4.271000,X_return,11.924784,-125.376183
4.272000,X_return,11.919324,-124.687022
4.273000,X_return,11.913864,-123.997860
4.274000,X_return,11.908404,-123.308699
4.275000,X_return,11.902944,-122.619537
4.276000,X_return,11.897484,-121.930376
4.277000,X_return,11.892024,-121.241214
4.278000,X_return,11.886564,-120.552053
4.279000,X_return,11.881104,-119.336898
4.280000,X_return,11.875644,-118.024812
4.281000,X_return,11.870184,-116.712725
4.282000,X_return,11.864724,-115.400639
4.283000,X_return,11.859264,-114.088552
4.284000,X_return,11.853804,-112.776466
4.285000,X_return,11.848344,-111.464379
4.286000,X_return,11.842884,-110.374639
4.287000,X_return,11.837424,-109.840494
4.288000,X_return,11.831964,-109.306350
4.289000,X_return,11.826504,-108.772205
4.290000,X_return,11.821044,-108.238060
4.291000,X_return,11.815584,-107.703915
4.292000,X_return,11.810124,-107.169771
4.293000,X_return,11.804664,-106.635626
4.294000,X_return,11.799204,-106.372740
4.295000,X_return,11.793744,-106.211595
4.296000,X_return,11.788284,-106.050450
4.297000,X_return,11.782824,-105.889305
4.298000,X_return,11.777364,-105.728160
4.299000,X_return,11.771904,-105.567015
4.300000,X_return,11.766444,-105.405870
4.301000,X_return,11.760984,-105.149109
4.302000,X_return,11.755524,-104.421037
4.303000,X_return,11.750064,-103.692965
4.304000,X_return,11.744604,-102.964892
4.305000,X_return,11.739144,-102.236820
4.306000,X_return,11.733684,-101.508748
4.307000,X_return,11.728224,-100.780675
4.308000,X_return,11.722764,-100.052603
4.309000,X_return,11.717304,-99.313093
4.310000,X_return,11.711844,-98.566273
4.311000,X_return,11.706384,-97.819452
4.312000,X_return,11.700924,-97.072632
4.313000,X_return,11.695464,-96.325812
4.314000,X_return,11.690004,-95.578991
4.315000,X_return,11.684544,-94.832171
4.316000,X_return,11.679084,-94.153895
4.317000,X_return,11.673624,-94.738092
4.318000,X_return,11.668164,-95.322289
4.319000,X_return,11.662704,-95.906486
4.320000,X_return,11.657244,-96.490683
4.321000,X_return,11.651784,-97.074880
4.322000,X_return,11.646324,-97.659077
4.323000,X_return,11.640864,-98.243273
4.324000,X_return,11.635404,-98.723956
4.325000,X_return,11.629944,-99.098151
4.326000,X_return,11.624484,-99.472346
4.327000,X_return,11.619024,-99.846541
4.328000,X_return,11.613564,-100.220736
4.329000,X_return,11.608104,-100.594931
4.330000,X_return,11.602644,-100.969126
4.331000,X_return,11.597184,-101.343321
4.332000,X_return,11.591724,-100.503526
4.333000,X_return,11.586264,-99.578419
4.334000,X_return,11.580804,-98.653313
4.335000,X_return,11.575344,-97.728206
4.336000,X_return,11.569884,-96.803099
4.337000,X_return,11.564424,-95.877992
4.338000,X_return,11.558964,-94.952886
4.339000,X_return,11.554530,-94.194873
4.340000,X_return,11.551800,-93.714448
4.341000,X_return,11.549070,-93.234023
4.342000,X_return,11.546340,-92.753598
4.343000,X_return,11.543610,-92.273173
4.344000,X_return,11.540880,-91.792748
4.345000,X_return,11.538150,-91.312323
4.346000,X_return,11.535420,-90.831898
4.347000,X_return,11.532690,-90.351473
4.348000,X_return,11.529960,-89.871048
4.349000,X_return,11.527230,-89.390623
4.350000,X_return,11.524500,-88.910198
4.351000,X_return,11.521770,-88.429773
4.352000,X_return,11.519040,-87.949348
4.353000,X_return,11.516310,-87.468923
4.354000,X_return,11.512874,-86.864203
4.355000,X_return,11.507414,-85.903137
4.356000,X_return,11.501954,-84.942071
4.357000,X_return,11.496494,-83.981005
4.358000,X_return,11.491034,-83.019939
4.359000,X_return,11.485574,-82.058873
4.360000,X_return,11.480114,-81.097807
4.361000,X_return,11.474654,-80.136741
4.362000,X_return,11.469194,-78.557857
4.363000,X_return,11.463734,-76.714225
4.364000,X_return,11.458274,-74.870593
4.365000,X_return,11.452814,-73.026961
4.366000,X_return,11.447354,-71.183329
4.367000,X_return,11.441894,-69.339697
4.368000,X_return,11.436434,-67.496065
4.369000,X_return,11.430974,-65.883105
4.370000,X_return,11.425514,-65.670288
4.371000,X_return,11.420054,-65.457472
4.372000,X_return,11.414594,-65.244655
4.373000,X_return,11.409134,-65.031838
4.374000,X_return,11.403674,-64.819021
4.375000,X_return,11.398214,-64.606204
4.376000,X_return,11.392754,-64.393387
4.377000,X_return,11.387294,-64.943836
4.378000,X_return,11.381834,-66.040520
4.379000,X_return,11.376374,-67.137205
4.380000,X_return,11.370914,-68.233890
4.381000,X_return,11.365454,-69.330574
4.382000,X_return,11.359994,-70.427259
4.383000,X_return,11.354534,-71.523944
4.384000,X_return,11.349074,-72.607371
4.385000,X_return,11.343614,-73.158223
4.386000,X_return,11.338154,-73.709075
4.387000,X_return,11.332694,-74.259927
4.388000,X_return,11.327234,-74.810779
4.389000,X_return,11.321774,-75.361631
4.390000,X_return,11.316314,-75.912482
4.391000,X_return,11.310854,-76.463334
4.392000,X_return,11.305394,-76.649443
4.393000,X_return,11.299934,-76.417096
4.394000,X_return,11.294474,-76.184750
4.395000,X_return,11.289014,-75.952403
4.396000,X_return,11.283554,-75.720057
4.397000,X_return,11.278094,-75.487710
4.398000,X_return,11.272634,-75.255363
4.399000,X_return,11.267174,-75.023017
4.400000,X_return,11.261714,-75.774759
4.401000,X_return,11.256254,-76.627249
4.402000,X_return,11.250794,-77.479739
4.403000,X_return,11.245334,-78.332229
4.404000,X_return,11.239874,-79.184719
4.405000,X_return,11.234414,-80.037210
4.406000,X_return,11.228954,-80.889700
4.407000,X_return,11.223494,-81.529137
4.408000,X_return,11.218034,-81.770378
4.409000,X_return,11.212574,-82.011619
4.410000,X_return,11.207114,-82.252860
4.411000,X_return,11.201654,-82.494100
4.412000,X_return,11.196194,-82.735341
4.413000,X_return,11.190734,-82.976582
4.414000,X_return,11.185274,-83.217823
4.415000,X_return,11.179814,-81.559543
4.416000,X_return,11.174354,-79.396246
4.417000,X_return,11.168894,-77.232950
4.418000,X_return,11.163434,-75.069653
4.419000,X_return,11.157974,-72.906356
4.420000,X_return,11.152514,-70.743060
4.421000,X_return,11.147054,-68.579763
4.422000,X_return,11.141594,-66.629586
4.423000,X_return,11.136134,-65.387311
4.424000,X_return,11.130674,-64.145035
4.425000,X_return,11.125214,-62.902760
4.426000,X_return,11.119754,-61.660485
4.427000,X_return,11.114294,-60.418209
4.428000,X_return,11.108834,-59.175934
4.429000,X_return,11.103374,-57.933659
4.430000,X_return,11.097914,-57.887919
4.431000,X_return,11.092454,-58.424043
4.432000,X_return,11.086994,-58.960167
4.433000,X_return,11.081534,-59.496291
4.434000,X_return,11.076074,-60.032416
4.435000,X_return,11.070614,-60.568540
4.436000,X_return,11.065154,-61.104664
4.437000,X_return,11.059694,-61.593652
4.438000,X_return,11.054234,-61.717157
4.439000,X_return,11.048774,-61.840663
4.440000,X_return,11.043314,-61.964168
4.441000,X_return,11.037854,-62.087673
4.442000,X_return,11.032394,-62.211178
4.443000,X_return,11.026934,-62.334684
4.444000,X_return,11.021474,-62.458189
4.445000,X_return,11.018036,-62.720668
4.446000,X_return,11.016216,-63.094280
4.447000,X_return,11.014396,-63.467892
4.448000,X_return,11.012576,-63.841504
4.449000,X_return,11.010756,-64.215116
4.450000,X_return,11.008936,-64.588728
4.451000,X_return,11.007116,-64.962340
4.452000,X_return,11.005296,-65.335952
4.453000,X_return,11.003476,-65.709564
4.454000,X_return,11.001656,-66.083176
4.455000,X_return,10.999836,-66.456787
4.456000,X_return,10.998016,-66.830399
4.457000,X_return,10.996196,-67.204011
4.458000,X_return,10.994376,-67.577623
4.459000,X_return,10.992556,-67.951235
4.460000,X_return,10.990736,-68.324847
4.461000,X_return,10.988916,-68.698459
4.462000,X_return,10.987096,-69.072071
4.463000,X_return,10.985276,-69.445683
4.464000,X_return,10.983456,-69.819295
4.465000,X_return,10.981636,-70.192907
4.466000,X_return,10.979816,-70.566519
4.467000,X_return,10.977996,-70.940131
4.468000,X_return,10.972973,-70.196833
4.469000,X_return,10.967513,-69.301116
4.470000,X_return,10.962053,-68.405398
4.471000,X_return,10.956593,-67.509681
4.472000,X_return,10.951133,-66.613964
4.473000,X_return,10.945673,-65.718247
4.474000,X_return,10.940213,-64.822530
4.475000,X_return,10.934753,-64.134546
4.476000,X_return,10.929293,-63.885281
4.477000,X_return,10.923833,-63.636017
4.478000,X_return,10.918373,-63.386752
4.479000,X_return,10.912913,-63.137487
4.480000,X_return,10.907453,-62.888222
4.481000,X_return,10.901993,-62.638957
4.482000,X_return,10.896533,-62.389693
4.483000,X_return,10.891073,-62.841846
4.484000,X_return,10.885613,-63.512155
4.485000,X_return,10.880153,-64.182464
4.486000,X_return,10.874693,-64.852774
4.487000,X_return,10.869233,-65.523083
4.488000,X_return,10.863773,-66.193392
4.489000,X_return,10.858313,-66.863702
4.490000,X_return,10.852853,-67.384774
4.491000,X_return,10.847393,-67.324195
4.492000,X_return,10.841933,-67.263615
4.493000,X_return,10.836473,-67.203036
4.494000,X_return,10.831013,-67.142456
4.495000,X_return,10.825553,-67.081876
4.496000,X_return,10.820093,-67.021297
4.497000,X_return,10.814633,-66.960717
4.498000,X_return,10.809173,-66.120366
4.499000,X_return,10.803713,-64.851973
4.500000,X_return,10.798253,-63.583580
4.501000,X_return,10.792793,-62.315187
4.502000,X_return,10.787333,-61.046794
4.503000,X_return,10.781873,-59.778401
4.504000,X_return,10.776413,-58.510008
4.505000,X_return,10.770953,-57.338627
4.506000,X_return,10.765493,-57.184956
4.507000,X_return,10.760033,-57.031285
4.508000,X_return,10.754573,-56.877613
4.509000,X_return,10.749113,-56.723942
4.510000,X_return,10.743653,-56.570271
4.511000,X_return,10.738193,-56.416599
4.512000,X_return,10.732733,-56.262928
4.513000,X_return,10.727273,-55.917940
4.514000,X_return,10.721813,-55.402234
4.515000,X_return,10.716353,-54.886529
4.516000,X_return,10.710893,-54.370823
4.517000,X_return,10.705433,-53.855117
4.518000,X_return,10.699973,-53.339412
4.519000,X_return,10.694513,-52.823706
4.520000,X_return,10.689053,-52.308000
4.521000,X_return,10.683593,-50.013765
4.522000,X_return,10.678133,-47.664277
4.523000,X_return,10.672673,-45.314789
4.524000,X_return,10.667213,-42.965302
4.525000,X_return,10.661753,-40.615814
4.526000,X_return,10.656293,-38.266326
4.527000,X_return,10.650833,-35.916839
4.528000,X_return,10.645373,-33.829384
4.529000,X_return,10.639913,-32.116996
4.530000,X_return,10.634453,-30.404607
4.531000,X_return,10.628993,-28.692218
4.532000,X_return,10.623533,-26.979830
4.533000,X_return,10.618073,-25.267441
4.534000,X_return,10.612613,-23.555053
4.535000,X_return,10.607153,-21.842664
4.536000,X_return,10.601693,-21.549414
4.537000,X_return,10.596233,-21.501290
4.538000,X_return,10.590773,-21.453165
4.539000,X_return,10.585313,-21.405040
4.540000,X_return,10.579853,-21.356916
4.541000,X_return,10.574393,-21.308791
4.542000,X_return,10.568933,-21.260667
4.543000,X_return,10.563473,-21.022193
4.544000,X_return,10.558013,-20.326915
4.545000,X_return,10.552553,-19.631637
4.546000,X_return,10.547093,-18.936360
4.547000,X_return,10.541633,-18.241082
4.548000,X_return,10.536173,-17.545804
4.549000,X_return,10.530713,-16.850527
4.550000,X_return,10.525253,-16.155249
4.551000,X_return,10.521801,-15.699972
4.552000,X_return,10.519071,-15.330980
4.553000,X_return,10.516341,-14.961988
4.554000,X_return,10.513611,-14.592996
4.555000,X_return,10.510881,-14.224004
4.556000,X_return,10.508151,-13.855012
4.557000,X_return,10.505421,-13.486020
4.558000,X_return,10.502691,-13.117028
4.559000,X_return,10.499961,-12.748036
4.560000,X_return,10.497231,-12.379044
4.561000,X_return,10.494501,-12.010052
4.562000,X_return,10.491771,-11.641060
4.563000,X_return,10.489041,-11.272068
4.564000,X_return,10.486311,-10.903076
4.565000,X_return,10.483581,-10.534084
4.566000,X_return,10.479163,-11.423230
4.567000,X_return,10.473703,-13.088753
4.568000,X_return,10.468243,-14.754276
4.569000,X_return,10.462783,-16.419800
4.570000,X_return,10.457323,-18.085323
4.571000,X_return,10.451863,-19.750846
4.572000,X_return,10.446403,-21.416369
4.573000,X_return,10.440943,-22.964088
4.574000,X_return,10.435483,-22.660243
4.575000,X_return,10.430023,-22.356399
4.576000,X_return,10.424563,-22.052554
4.577000,X_return,10.419103,-21.748710
4.578000,X_return,10.413643,-21.444865
4.579000,X_return,10.408183,-21.141021
4.580000,X_return,10.402723,-20.837176
4.581000,X_return,10.397263,-20.739329
4.582000,X_return,10.391803,-20.846461
4.583000,X_return,10.386343,-20.953592
4.584000,X_return,10.380883,-21.060724
4.585000,X_return,10.375423,-21.167856
4.586000,X_return,10.369963,-21.274987
4.587000,X_return,10.364503,-21.382119
4.588000,X_return,10.359043,-21.489251
4.589000,X_return,10.353583,-22.602245
4.590000,X_return,10.348123,-23.776423
4.591000,X_return,10.342663,-24.950601
4.592000,X_return,10.337203,-26.124779
4.593000,X_return,10.331743,-27.298957
4.594000,X_return,10.326283,-28.473135
4.595000,X_return,10.320823,-29.647313
4.596000,X_return,10.315363,-30.483446
4.597000,X_return,10.309903,-30.777487
4.598000,X_return,10.304443,-31.071527
4.599000,X_return,10.298983,-31.365568
4.600000,X_return,10.293523,-31.659608
4.601000,X_return,10.288063,-31.953649
4.602000,X_return,10.282603,-32.247689
4.603000,X_return,10.277143,-32.541730
4.604000,X_return,10.271683,-31.553059
4.605000,X_return,10.266223,-30.293245
4.606000,X_return,10.260763,-29.033432
4.607000,X_return,10.255303,-27.773618
4.608000,X_return,10.249843,-26.513805
4.609000,X_return,10.244383,-25.253991
4.610000,X_return,10.238923,-23.994178
4.611000,X_return,10.233463,-23.316484
4.612000,X_return,10.228003,-24.237512
4.613000,X_return,10.222543,-25.158541
4.614000,X_return,10.217083,-26.079570
4.615000,X_return,10.211623,-27.000599
4.616000,X_return,10.206163,-27.921627
4.617000,X_return,10.200703,-28.842656
4.618000,X_return,10.195243,-29.763685
4.619000,X_return,10.189783,-30.773119
4.620000,X_return,10.184323,-31.818954
4.621000,X_return,10.178863,-32.864788
4.622000,X_return,10.173403,-33.910623
4.623000,X_return,10.167943,-34.956457
4.624000,X_return,10.162483,-36.002292
4.625000,X_return,10.157023,-37.048126
4.626000,X_return,10.151563,-37.902422
4.627000,X_return,10.146103,-37.669341
4.628000,X_return,10.140643,-37.436259
4.629000,X_return,10.135183,-37.203178
4.630000,X_return,10.129723,-36.970097
4.631000,X_return,10.124263,-36.737015
4.632000,X_return,10.118803,-36.503934
4.633000,X_return,10.113343,-36.270853
4.634000,X_return,10.107883,-36.460617
4.635000,X_return,10.102423,-36.942783
4.636000,X_return,10.096963,-37.424950
4.637000,X_return,10.091503,-37.907116
4.638000,X_return,10.086043,-38.389283
4.639000,X_return,10.080583,-38.871449
4.640000,X_return,10.075123,-39.353615
4.641000,X_return,10.069663,-39.861165
4.642000,X_return,10.064203,-41.121752
4.643000,X_return,10.058743,-42.382339
4.644000,X_return,10.053283,-43.642926
4.645000,X_return,10.047823,-44.903513
4.646000,X_return,10.042363,-46.164099
4.647000,X_return,10.036903,-47.424686
4.648000,X_return,10.031443,-48.685273
4.649000,X_return,10.025983,-49.566857
4.650000,X_return,10.020523,-50.027911
4.651000,X_return,10.015063,-50.488965
4.652000,X_return,10.009603,-50.950019
4.653000,X_return,10.004143,-51.411073
4.654000,X_return,9.998683,-51.872127
4.655000,X_return,9.993223,-52.333181
4.656000,X_return,9.987763,-52.794235
4.657000,X_return,9.985635,-52.775776
4.658000,X_return,9.983815,-52.713030
4.659000,X_return,9.981995,-52.650284
4.660000,X_return,9.980175,-52.587538
4.661000,X_return,9.978355,-52.524792
4.662000,X_return,9.976535,-52.462047
4.663000,X_return,9.974715,-52.399301
4.664000,X_return,9.972895,-52.336555
4.665000,X_return,9.971075,-52.273809
4.666000,X_return,9.969255,-52.211063
4.667000,X_return,9.967435,-52.148317
4.668000,X_return,9.965615,-52.085571
4.669000,X_return,9.963795,-52.022826
4.670000,X_return,9.961975,-51.960080
4.671000,X_return,9.960155,-51.897334
4.672000,X_return,9.958335,-51.834588
4.673000,X_return,9.956515,-51.771842
4.674000,X_return,9.954695,-51.709096
4.675000,X_return,9.952875,-51.646350
4.676000,X_return,9.951055,-51.583605
4.677000,X_return,9.949235,-51.520859
4.678000,X_return,9.947415,-51.458113
4.679000,X_return,9.944723,-51.232572
4.680000,X_return,9.939263,-50.490705
4.681000,X_return,9.933803,-49.748838
4.682000,X_return,9.928343,-49.006971
4.683000,X_return,9.922883,-48.265104
4.684000,X_return,9.917423,-47.523237
4.685000,X_return,9.911963,-46.781370
4.686000,X_return,9.906503,-46.039503
4.687000,X_return,9.901043,-46.079867
4.688000,X_return,9.895583,-46.486420
4.689000,X_return,9.890123,-46.892974
4.690000,X_return,9.884663,-47.299528
4.691000,X_return,9.879203,-47.706081
4.692000,X_return,9.873743,-48.112635
4.693000,X_return,9.868283,-48.519188
4.694000,X_return,9.862823,-48.958058
4.695000,X_return,9.857363,-49.628296
4.696000,X_return,9.851903,-50.298533
4.697000,X_return,9.846443,-50.968771
4.698000,X_return,9.840983,-51.639009
4.699000,X_return,9.835523,-52.309246
4.700000,X_return,9.830063,-52.979484
4.701000,X_return,9.824603,-53.649722
4.702000,X_return,9.819143,-53.910837
4.703000,X_return,9.813683,-53.855653
4.704000,X_return,9.808223,-53.800469
4.705000,X_return,9.802763,-53.745285
4.706000,X_return,9.797303,-53.690100
4.707000,X_return,9.791843,-53.634916
4.708000,X_return,9.786383,-53.579732
4.709000,X_return,9.780923,-53.523908
4.710000,X_return,9.775463,-53.350217
4.711000,X_return,9.770003,-53.176527
4.712000,X_return,9.764543,-53.002837
4.713000,X_return,9.759083,-52.829146
4.714000,X_return,9.753623,-52.655456
4.715000,X_return,9.748163,-52.481765
4.716000,X_return,9.742703,-52.308075
4.717000,X_return,9.737243,-52.250009
4.718000,X_return,9.731783,-52.335092
4.719000,X_return,9.726323,-52.420175
4.720000,X_return,9.720863,-52.505258
4.721000,X_return,9.715403,-52.590340
4.722000,X_return,9.709943,-52.675423
4.723000,X_return,9.704483,-52.760506
4.724000,X_return,9.699023,-52.845589
4.725000,X_return,9.693563,-52.317745
4.726000,X_return,9.688103,-51.712783
4.727000,X_return,9.682643,-51.107821
4.728000,X_return,9.677183,-50.502859
4.729000,X_return,9.671723,-49.897897
4.730000,X_return,9.666263,-49.292935
4.731000,X_return,9.660803,-48.687973
4.732000,X_return,9.655343,-48.346783
4.733000,X_return,9.649883,-48.541947
4.734000,X_return,9.644423,-48.737111
4.735000,X_return,9.638963,-48.932275
4.736000,X_return,9.633503,-49.127439
4.737000,X_return,9.628043,-49.322602
4.738000,X_return,9.622583,-49.517766
4.739000,X_return,9.617123,-49.712930
4.740000,X_return,9.611663,-49.611290
4.741000,X_return,9.606203,-49.421537
4.742000,X_return,9.600743,-49.231783
4.743000,X_return,9.595283,-49.042029
4.744000,X_return,9.589823,-48.852276
4.745000,X_return,9.584363,-48.662522
4.746000,X_return,9.578903,-48.472769
4.747000,X_return,9.573443,-48.095895
4.748000,X_return,9.567983,-47.025600
4.749000,X_return,9.562523,-45.955305
4.750000,X_return,9.557063,-44.885010
4.751000,X_return,9.551603,-43.814715
4.752000,X_return,9.546143,-42.744420
4.753000,X_return,9.540683,-41.674125
4.754000,X_return,9.535223,-40.603830
4.755000,X_return,9.529763,-39.948161
4.756000,X_return,9.524303,-39.511921
4.757000,X_return,9.518843,-39.075680
4.758000,X_return,9.513383,-38.639440
4.759000,X_return,9.507923,-38.203200
4.760000,X_return,9.502463,-37.766960
4.761000,X_return,9.497003,-37.330720
4.762000,X_return,9.491543,-36.916601
4.763000,X_return,9.486083,-36.712363
4.764000,X_return,9.480623,-36.508125
4.765000,X_return,9.475163,-36.303887
4.766000,X_return,9.469703,-36.099649
4.767000,X_return,9.464243,-35.895411
4.768000,X_return,9.458783,-35.691173
4.769000,X_return,9.453323,-35.486934
4.770000,X_return,9.447863,-35.365421
4.771000,X_return,9.442403,-35.315298
4.772000,X_return,9.436943,-35.265175
4.773000,X_return,9.431483,-35.215053
4.774000,X_return,9.426023,-35.164930
4.775000,X_return,9.420563,-35.114807
4.776000,X_return,9.415103,-35.064685
4.777000,X_return,9.409643,-35.014562
4.778000,X_return,9.404183,-34.594481
4.779000,X_return,9.398723,-34.166151
4.780000,X_return,9.393263,-33.737822
4.781000,X_return,9.387803,-33.309492
4.782000,X_return,9.382343,-32.881163
4.783000,X_return,9.376883,-32.452833
4.784000,X_return,9.371423,-32.024504
4.785000,X_return,9.365963,-31.935468
4.786000,X_return,9.360503,-32.315728
4.787000,X_return,9.355043,-32.695988
4.788000,X_return,9.349583,-33.076249
4.789000,X_return,9.344123,-33.456509
4.790000,X_return,9.338663,-33.836769
4.791000,X_return,9.333203,-34.217030
4.792000,X_return,9.327743,-34.597290
