t_s,phase,nominal_along_mm,e_vib_um
1.465000,X_outbound,0.927042,68.679765
1.466000,X_outbound,0.932417,69.512032
1.467000,X_outbound,0.937792,70.100618
1.468000,X_outbound,0.943166,70.549487
1.469000,X_outbound,0.948541,70.998175
1.470000,X_outbound,0.953916,71.446682
1.471000,X_outbound,0.959290,71.895010
1.472000,X_outbound,0.964665,72.343160
1.473000,X_outbound,0.970040,72.791132
1.474000,X_outbound,0.975415,73.251104
1.475000,X_outbound,0.980789,73.856571
1.476000,X_outbound,0.986164,74.461866
1.477000,X_outbound,0.991539,75.066987
1.478000,X_outbound,0.996913,75.671937
1.479000,X_outbound,1.002288,76.276717
1.480000,X_outbound,1.007663,76.881328
1.481000,X_outbound,1.013037,77.485772
1.482000,X_outbound,1.016554,77.785693
1.483000,X_outbound,1.018346,77.802872
1.484000,X_outbound,1.020137,77.819887
1.485000,X_outbound,1.021929,77.836739
1.486000,X_outbound,1.023720,77.853429
1.487000,X_outbound,1.025512,77.869958
1.488000,X_outbound,1.027303,77.886327
1.489000,X_outbound,1.029095,77.902538
1.490000,X_outbound,1.030887,77.918592
1.491000,X_outbound,1.032678,77.934490
1.492000,X_outbound,1.034470,77.950233
1.493000,X_outbound,1.036261,77.965823
1.494000,X_outbound,1.038053,77.981260
1.495000,X_outbound,1.039844,77.996546
1.496000,X_outbound,1.041636,78.011683
1.497000,X_outbound,1.043427,78.026671
1.498000,X_outbound,1.045219,78.041511
1.499000,X_outbound,1.047011,78.056205
1.500000,X_outbound,1.048802,78.070754
1.501000,X_outbound,1.050594,78.085160
1.502000,X_outbound,1.052385,78.099423
1.503000,X_outbound,1.054177,78.113545
1.504000,X_outbound,1.055968,78.127527
1.505000,X_outbound,1.060780,78.124341
1.506000,X_outbound,1.066155,78.117843
1.507000,X_outbound,1.071529,78.111209
1.508000,X_outbound,1.076904,78.104439
1.509000,X_outbound,1.082279,78.097536
1.510000,X_outbound,1.087653,78.090501
1.511000,X_outbound,1.093028,78.083334
1.512000,X_outbound,1.098403,78.047113
1.513000,X_outbound,1.103777,77.937924
1.514000,X_outbound,1.109152,77.828608
1.515000,X_outbound,1.114527,77.719166
1.516000,X_outbound,1.119901,77.609600
1.517000,X_outbound,1.125276,77.499910
1.518000,X_outbound,1.130651,77.390098
1.519000,X_outbound,1.136026,77.280166
1.520000,X_outbound,1.141400,76.393007
1.521000,X_outbound,1.146775,75.211938
1.522000,X_outbound,1.152150,74.030752
1.523000,X_outbound,1.157524,72.849451
1.524000,X_outbound,1.162899,71.668035
1.525000,X_outbound,1.168274,70.486507
1.526000,X_outbound,1.173648,69.304867
1.527000,X_outbound,1.179023,68.118586
1.528000,X_outbound,1.184398,66.909605
1.529000,X_outbound,1.189772,65.700516
1.530000,X_outbound,1.195147,64.491321
1.531000,X_outbound,1.200522,63.282022
1.532000,X_outbound,1.205896,62.072619
1.533000,X_outbound,1.211271,60.863113
1.534000,X_outbound,1.216646,59.653507
1.535000,X_outbound,1.222021,58.772785
1.536000,X_outbound,1.227395,58.103628
1.537000,X_outbound,1.232770,57.434375
1.538000,X_outbound,1.238145,56.765025
1.539000,X_outbound,1.243519,56.095582
1.540000,X_outbound,1.248894,55.426046
1.541000,X_outbound,1.254269,54.756418
1.542000,X_outbound,1.259643,54.135989
1.543000,X_outbound,1.265018,54.453490
1.544000,X_outbound,1.270393,54.770904
1.545000,X_outbound,1.275767,55.088232
1.546000,X_outbound,1.281142,55.405476
1.547000,X_outbound,1.286517,55.722636
1.548000,X_outbound,1.291891,56.039714
1.549000,X_outbound,1.297266,56.356711
1.550000,X_outbound,1.302641,56.521269
1.551000,X_outbound,1.308016,56.528020
1.552000,X_outbound,1.313390,56.534695
1.553000,X_outbound,1.318765,56.541295
1.554000,X_outbound,1.324140,56.547821
1.555000,X_outbound,1.329514,56.554275
1.556000,X_outbound,1.334889,56.560658
1.557000,X_outbound,1.340264,56.566972
1.558000,X_outbound,1.345638,56.865801
1.559000,X_outbound,1.351013,57.185653
1.560000,X_outbound,1.356388,57.505439
1.561000,X_outbound,1.361762,57.825162
1.562000,X_outbound,1.367137,58.144823
1.563000,X_outbound,1.372512,58.464422
1.564000,X_outbound,1.377886,58.783961
1.565000,X_outbound,1.383261,59.174045
1.566000,X_outbound,1.388636,59.682151
1.567000,X_outbound,1.394011,60.190201
1.568000,X_outbound,1.399385,60.698198
1.569000,X_outbound,1.404760,61.206142
1.570000,X_outbound,1.410135,61.714034
1.571000,X_outbound,1.415509,62.221877
1.572000,X_outbound,1.420884,62.729671
1.573000,X_outbound,1.426259,63.282574
1.574000,X_outbound,1.431633,63.845640
1.575000,X_outbound,1.437008,64.408662
1.576000,X_outbound,1.442383,64.971641
1.577000,X_outbound,1.447757,65.534578
1.578000,X_outbound,1.453132,66.097476
1.579000,X_outbound,1.458507,66.660335
1.580000,X_outbound,1.463881,66.814556
1.581000,X_outbound,1.469256,65.787629
1.582000,X_outbound,1.474631,64.760669
1.583000,X_outbound,1.480006,63.733675
1.584000,X_outbound,1.485380,62.706650
1.585000,X_outbound,1.490755,61.679594
1.586000,X_outbound,1.496130,60.652511
1.587000,X_outbound,1.501504,59.625400
1.588000,X_outbound,1.506879,58.358273
1.589000,X_outbound,1.512254,56.987507
1.590000,X_outbound,1.517628,55.616718
1.591000,X_outbound,1.523003,54.245908
1.592000,X_outbound,1.528378,52.875078
1.593000,X_outbound,1.533752,51.504230
1.594000,X_outbound,1.539127,50.133364
1.595000,X_outbound,1.544126,49.012579
1.596000,X_outbound,1.546813,49.429740
1.597000,X_outbound,1.549501,49.846889
1.598000,X_outbound,1.552188,50.264027
1.599000,X_outbound,1.554875,50.681154
1.600000,X_outbound,1.557563,51.098273
1.601000,X_outbound,1.560250,51.515384
1.602000,X_outbound,1.562937,51.932490
1.603000,X_outbound,1.565625,52.349592
1.604000,X_outbound,1.568312,52.766690
1.605000,X_outbound,1.570999,53.183788
1.606000,X_outbound,1.573687,53.600885
1.607000,X_outbound,1.576374,54.017984
1.608000,X_outbound,1.579061,54.435085
1.609000,X_outbound,1.581749,54.852191
1.610000,X_outbound,1.584497,55.256013
1.611000,X_outbound,1.589872,55.087991
1.612000,X_outbound,1.595246,54.919978
1.613000,X_outbound,1.600621,54.751976
1.614000,X_outbound,1.605996,54.583984
1.615000,X_outbound,1.611371,54.416006
1.616000,X_outbound,1.616745,54.248042
1.617000,X_outbound,1.622120,54.080093
1.618000,X_outbound,1.627495,54.043037
1.619000,X_outbound,1.632869,54.157101
1.620000,X_outbound,1.638244,54.271186
1.621000,X_outbound,1.643619,54.385292
1.622000,X_outbound,1.648993,54.499420
1.623000,X_outbound,1.654368,54.613574
1.624000,X_outbound,1.659743,54.727752
1.625000,X_outbound,1.665117,54.841958
1.626000,X_outbound,1.670492,55.948259
1.627000,X_outbound,1.675867,57.158058
1.628000,X_outbound,1.681241,58.367888
1.629000,X_outbound,1.686616,59.577751
1.630000,X_outbound,1.691991,60.787648
1.631000,X_outbound,1.697366,61.997581
1.632000,X_outbound,1.702740,63.207551
1.633000,X_outbound,1.708115,64.164847
1.634000,X_outbound,1.713490,64.646571
1.635000,X_outbound,1.718864,65.128335
1.636000,X_outbound,1.724239,65.610143
1.637000,X_outbound,1.729614,66.091994
1.638000,X_outbound,1.734988,66.573891
1.639000,X_outbound,1.740363,67.055836
1.640000,X_outbound,1.745738,67.537828
1.641000,X_outbound,1.751112,67.050652
1.642000,X_outbound,1.756487,66.303393
1.643000,X_outbound,1.761862,65.556187
1.644000,X_outbound,1.767236,64.809035
1.645000,X_outbound,1.772611,64.061939
1.646000,X_outbound,1.777986,63.314899
1.647000,X_outbound,1.783361,62.567918
1.648000,X_outbound,1.788735,61.891667
1.649000,X_outbound,1.794110,61.452310
1.650000,X_outbound,1.799485,61.013017
1.651000,X_outbound,1.804859,60.573787
1.652000,X_outbound,1.810234,60.134622
1.653000,X_outbound,1.815609,59.695525
1.654000,X_outbound,1.820983,59.256495
1.655000,X_outbound,1.826358,58.817534
1.656000,X_outbound,1.831733,59.997745
1.657000,X_outbound,1.837107,61.971030
1.658000,X_outbound,1.842482,63.944388
1.659000,X_outbound,1.847857,65.917822
1.660000,X_outbound,1.853231,67.891332
1.661000,X_outbound,1.858606,69.864920
1.662000,X_outbound,1.863981,71.838587
1.663000,X_outbound,1.869356,73.641244
1.664000,X_outbound,1.874730,74.096443
1.665000,X_outbound,1.880105,74.551725
1.666000,X_outbound,1.885480,75.007092
1.667000,X_outbound,1.890854,75.462545
1.668000,X_outbound,1.896229,75.918085
1.669000,X_outbound,1.901604,76.373714
1.670000,X_outbound,1.906978,76.829433
1.671000,X_outbound,1.912353,76.930843
1.672000,X_outbound,1.917728,76.747129
1.673000,X_outbound,1.923102,76.563510
1.674000,X_outbound,1.928477,76.379985
1.675000,X_outbound,1.933852,76.196558
1.676000,X_outbound,1.939226,76.013229
1.677000,X_outbound,1.944601,75.829999
1.678000,X_outbound,1.949976,75.646871
1.679000,X_outbound,1.955351,75.690527
1.680000,X_outbound,1.960725,75.735311
1.681000,X_outbound,1.966100,75.780199
1.682000,X_outbound,1.971475,75.825194
1.683000,X_outbound,1.976849,75.870297
1.684000,X_outbound,1.982224,75.915508
1.685000,X_outbound,1.987599,75.960830
1.686000,X_outbound,1.992973,76.633061
1.687000,X_outbound,1.998348,78.113174
1.688000,X_outbound,2.003723,79.593402
1.689000,X_outbound,2.009097,81.073745
1.690000,X_outbound,2.014472,82.554205
1.691000,X_outbound,2.019847,84.034783
1.692000,X_outbound,2.025221,85.515480
1.693000,X_outbound,2.030596,86.996299
1.694000,X_outbound,2.033610,87.021936
1.695000,X_outbound,2.036298,86.846131
1.696000,X_outbound,2.038985,86.670452
1.697000,X_outbound,2.041672,86.494898
1.698000,X_outbound,2.044360,86.319471
1.699000,X_outbound,2.047047,86.144173
1.700000,X_outbound,2.049734,85.969005
1.701000,X_outbound,2.052422,85.793968
1.702000,X_outbound,2.055109,85.619063
1.703000,X_outbound,2.057797,85.444292
1.704000,X_outbound,2.060484,85.269655
1.705000,X_outbound,2.063171,85.095155
1.706000,X_outbound,2.065859,84.920793
1.707000,X_outbound,2.068546,84.746569
1.708000,X_outbound,2.071233,84.572484
1.709000,X_outbound,2.075966,84.936230
1.710000,X_outbound,2.081341,85.468809
1.711000,X_outbound,2.086716,86.001532
1.712000,X_outbound,2.092090,86.534401
1.713000,X_outbound,2.097465,87.067415
1.714000,X_outbound,2.102840,87.600577
1.715000,X_outbound,2.108214,88.133887
1.716000,X_outbound,2.113589,88.933981
1.717000,X_outbound,2.118964,90.783590
1.718000,X_outbound,2.124338,92.633351
1.719000,X_outbound,2.129713,94.483265
1.720000,X_outbound,2.135088,96.333335
1.721000,X_outbound,2.140462,98.183560
1.722000,X_outbound,2.145837,100.033943
1.723000,X_outbound,2.151212,101.884484
1.724000,X_outbound,2.156586,102.093853
1.725000,X_outbound,2.161961,101.396184
1.726000,X_outbound,2.167336,100.698677
1.727000,X_outbound,2.172711,100.001334
1.728000,X_outbound,2.178085,99.304154
1.729000,X_outbound,2.183460,98.607140
1.730000,X_outbound,2.188835,97.910293
1.731000,X_outbound,2.194209,97.221139
1.732000,X_outbound,2.199584,96.612684
1.733000,X_outbound,2.204959,96.004399
1.734000,X_outbound,2.210333,95.396286
1.735000,X_outbound,2.215708,94.788346
1.736000,X_outbound,2.221083,94.180579
1.737000,X_outbound,2.226457,93.572987
1.738000,X_outbound,2.231832,92.965571
1.739000,X_outbound,2.237207,93.106574
1.740000,X_outbound,2.242581,93.919669
1.741000,X_outbound,2.247956,94.732943
1.742000,X_outbound,2.253331,95.546399
1.743000,X_outbound,2.258706,96.360035
1.744000,X_outbound,2.264080,97.173855
1.745000,X_outbound,2.269455,97.987858
1.746000,X_outbound,2.274830,98.802046
1.747000,X_outbound,2.280204,99.646078
1.748000,X_outbound,2.285579,100.491268
1.749000,X_outbound,2.290954,101.336647
1.750000,X_outbound,2.296328,102.182215
1.751000,X_outbound,2.301703,103.027973
1.752000,X_outbound,2.307078,103.873923
1.753000,X_outbound,2.312452,104.720065
1.754000,X_outbound,2.317827,104.648537
1.755000,X_outbound,2.323202,103.254822
1.756000,X_outbound,2.328576,101.861302
1.757000,X_outbound,2.333951,100.467979
1.758000,X_outbound,2.339326,99.074853
1.759000,X_outbound,2.344701,97.681927
1.760000,X_outbound,2.350075,96.289201
1.761000,X_outbound,2.355450,94.896676
1.762000,X_outbound,2.360825,94.322253
1.763000,X_outbound,2.366199,93.891083
1.764000,X_outbound,2.371574,93.460118
1.765000,X_outbound,2.376949,93.029357
1.766000,X_outbound,2.382323,92.598803
1.767000,X_outbound,2.387698,92.168456
1.768000,X_outbound,2.393073,91.738317
1.769000,X_outbound,2.398447,91.627813
1.770000,X_outbound,2.403822,92.289932
1.771000,X_outbound,2.409197,92.952262
1.772000,X_outbound,2.414571,93.614804
1.773000,X_outbound,2.419946,94.277559
1.774000,X_outbound,2.425321,94.940528
1.775000,X_outbound,2.430696,95.603713
1.776000,X_outbound,2.436070,96.267113
1.777000,X_outbound,2.441445,96.141676
1.778000,X_outbound,2.446820,95.730475
1.779000,X_outbound,2.452194,95.319492
1.780000,X_outbound,2.457569,94.908729
1.781000,X_outbound,2.462944,94.498187
1.782000,X_outbound,2.468318,94.087867
1.783000,X_outbound,2.473693,93.677769
1.784000,X_outbound,2.479068,92.891948
1.785000,X_outbound,2.484442,90.338931
1.786000,X_outbound,2.489817,87.786139
1.787000,X_outbound,2.495192,85.233574
1.788000,X_outbound,2.500566,82.681235
1.789000,X_outbound,2.505941,80.129125
1.790000,X_outbound,2.511316,77.577244
1.791000,X_outbound,2.516691,75.025593
1.792000,X_outbound,2.522065,73.865652
1.793000,X_outbound,2.527440,73.570350
1.794000,X_outbound,2.532815,73.275281
1.795000,X_outbound,2.538189,72.980446
1.796000,X_outbound,2.543564,72.685844
1.797000,X_outbound,2.548939,72.391477
1.798000,X_outbound,2.554313,72.097347
1.799000,X_outbound,2.559688,71.822529
1.800000,X_outbound,2.565063,71.856408
1.801000,X_outbound,2.570437,71.890524
1.802000,X_outbound,2.575812,71.924880
1.803000,X_outbound,2.581187,71.959476
1.804000,X_outbound,2.586561,71.994313
1.805000,X_outbound,2.591936,72.029391
1.806000,X_outbound,2.597311,72.064712
1.807000,X_outbound,2.602686,71.224928
1.808000,X_outbound,2.608060,69.508862
1.809000,X_outbound,2.613435,67.793041
1.810000,X_outbound,2.618810,66.077465
1.811000,X_outbound,2.624184,64.362136
1.812000,X_outbound,2.629559,62.647054
1.813000,X_outbound,2.634934,60.932219
1.814000,X_outbound,2.640308,59.217633
1.815000,X_outbound,2.645683,57.563321
1.816000,X_outbound,2.651058,55.913016
1.817000,X_outbound,2.656432,54.262962
1.818000,X_outbound,2.661807,52.613160
1.819000,X_outbound,2.667182,50.963609
1.820000,X_outbound,2.672556,49.314312
1.821000,X_outbound,2.677931,47.665268
1.822000,X_outbound,2.683306,46.702831
1.823000,X_outbound,2.688681,46.848653
1.824000,X_outbound,2.694055,46.994730
1.825000,X_outbound,2.699430,47.141064
1.826000,X_outbound,2.704805,47.287655
1.827000,X_outbound,2.710179,47.434504
1.828000,X_outbound,2.715554,47.581611
1.829000,X_outbound,2.720929,47.728977
1.830000,X_outbound,2.726303,45.238022
1.831000,X_outbound,2.731678,42.183463
1.832000,X_outbound,2.737053,39.129165
1.833000,X_outbound,2.742427,36.075129
1.834000,X_outbound,2.747802,33.021356
1.835000,X_outbound,2.753177,29.967845
1.836000,X_outbound,2.758551,26.914598
1.837000,X_outbound,2.763926,23.596326
1.838000,X_outbound,2.769301,19.543833
1.839000,X_outbound,2.774676,15.491605
1.840000,X_outbound,2.780050,11.439643
1.841000,X_outbound,2.785425,7.387948
1.842000,X_outbound,2.790800,3.336520
1.843000,X_outbound,2.796174,-0.714641
1.844000,X_outbound,2.801549,-4.765533
1.845000,X_outbound,2.806924,-7.138837
1.846000,X_outbound,2.812298,-8.815972
1.847000,X_outbound,2.817673,-10.492837
1.848000,X_outbound,2.823048,-12.169431
1.849000,X_outbound,2.828422,-13.845754
1.850000,X_outbound,2.833797,-15.521806
1.851000,X_outbound,2.839172,-17.197586
1.852000,X_outbound,2.844546,-18.713893
1.853000,X_outbound,2.849921,-19.314832
1.854000,X_outbound,2.855296,-19.915498
1.855000,X_outbound,2.860671,-20.515890
1.856000,X_outbound,2.866045,-21.116007
1.857000,X_outbound,2.871420,-21.715849
1.858000,X_outbound,2.876795,-22.315416
1.859000,X_outbound,2.882169,-22.914707
1.860000,X_outbound,2.887544,-22.682648
1.861000,X_outbound,2.892919,-21.871859
1.862000,X_outbound,2.898293,-21.060794
1.863000,X_outbound,2.903668,-20.249451
1.864000,X_outbound,2.909043,-19.437830
1.865000,X_outbound,2.914417,-18.625930
1.866000,X_outbound,2.919792,-17.813751
1.867000,X_outbound,2.925167,-16.993929
1.868000,X_outbound,2.930541,-15.943898
1.869000,X_outbound,2.935916,-14.893587
1.870000,X_outbound,2.941291,-13.842995
1.871000,X_outbound,2.946666,-12.792122
1.872000,X_outbound,2.952040,-11.740968
1.873000,X_outbound,2.957415,-10.689532
1.874000,X_outbound,2.962790,-9.637814
1.875000,X_outbound,2.968164,-8.542767
1.876000,X_outbound,2.973539,-7.399372
1.877000,X_outbound,2.978914,-6.255694
1.878000,X_outbound,2.984288,-5.111732
1.879000,X_outbound,2.989663,-3.967486
1.880000,X_outbound,2.995038,-2.822956
1.881000,X_outbound,3.000412,-1.678142
1.882000,X_outbound,3.005787,-0.533043
1.883000,X_outbound,3.011162,0.114170
1.884000,X_outbound,3.016536,0.714721
1.885000,X_outbound,3.021911,1.315557
1.886000,X_outbound,3.027286,1.916679
1.887000,X_outbound,3.032661,2.518088
1.888000,X_outbound,3.038035,3.119782
1.889000,X_outbound,3.043410,3.721764
1.890000,X_outbound,3.048785,3.451316
1.891000,X_outbound,3.054159,1.597569
1.892000,X_outbound,3.059534,-0.255891
1.893000,X_outbound,3.064909,-2.109063
1.894000,X_outbound,3.070283,-3.961948
1.895000,X_outbound,3.075658,-5.814544
1.896000,X_outbound,3.081033,-7.666851
1.897000,X_outbound,3.086407,-9.518870
1.898000,X_outbound,3.091782,-11.646998
1.899000,X_outbound,3.097157,-13.845359
1.900000,X_outbound,3.102531,-16.043431
1.901000,X_outbound,3.107906,-18.241214
1.902000,X_outbound,3.113281,-20.438707
1.903000,X_outbound,3.118656,-22.635911
1.904000,X_outbound,3.124030,-24.832825
1.905000,X_outbound,3.128765,-26.273144
1.906000,X_outbound,3.131452,-25.293586
1.907000,X_outbound,3.134140,-24.313737
1.908000,X_outbound,3.136827,-23.333598
1.909000,X_outbound,3.139514,-22.353168
1.910000,X_outbound,3.142202,-21.372448
1.911000,X_outbound,3.144889,-20.391437
1.912000,X_outbound,3.147576,-19.410135
1.913000,X_outbound,3.150264,-18.428542
1.914000,X_outbound,3.152951,-17.446658
1.915000,X_outbound,3.155638,-16.464483
1.916000,X_outbound,3.158326,-15.482017
1.917000,X_outbound,3.161013,-14.499260
1.918000,X_outbound,3.163700,-13.516211
1.919000,X_outbound,3.166388,-12.532871
1.920000,X_outbound,3.169400,-11.500793
1.921000,X_outbound,3.174775,-10.116424
1.922000,X_outbound,3.180150,-8.731763
1.923000,X_outbound,3.185524,-7.346810
1.924000,X_outbound,3.190899,-5.961566
1.925000,X_outbound,3.196274,-4.576030
1.926000,X_outbound,3.201648,-3.190349
1.927000,X_outbound,3.207023,-1.804667
1.928000,X_outbound,3.212398,-1.020587
1.929000,X_outbound,3.217772,-0.704602
1.930000,X_outbound,3.223147,-0.388618
1.931000,X_outbound,3.228522,-0.072633
1.932000,X_outbound,3.233896,0.243351
1.933000,X_outbound,3.239271,0.559336
1.934000,X_outbound,3.244646,0.875320
1.935000,X_outbound,3.250021,1.194032
1.936000,X_outbound,3.255395,2.223391
1.937000,X_outbound,3.260770,3.252750
1.938000,X_outbound,3.266145,4.282109
1.939000,X_outbound,3.271519,5.311467
1.940000,X_outbound,3.276894,6.340826
1.941000,X_outbound,3.282269,7.370185
1.942000,X_outbound,3.287643,8.399544
1.943000,X_outbound,3.293018,9.047622
1.944000,X_outbound,3.298393,9.220642
1.945000,X_outbound,3.303767,9.393662
1.946000,X_outbound,3.309142,9.566683
1.947000,X_outbound,3.314517,9.739703
1.948000,X_outbound,3.319891,9.912723
1.949000,X_outbound,3.325266,10.085744
1.950000,X_outbound,3.330641,10.258764
1.951000,X_outbound,3.336016,9.781727
1.952000,X_outbound,3.341390,9.221600
1.953000,X_outbound,3.346765,8.661473
1.954000,X_outbound,3.352140,8.101346
1.955000,X_outbound,3.357514,7.541219
1.956000,X_outbound,3.362889,6.981092
1.957000,X_outbound,3.368264,6.420965
1.958000,X_outbound,3.373638,5.768612
1.959000,X_outbound,3.379013,4.927381
1.960000,X_outbound,3.384388,4.086150
1.961000,X_outbound,3.389762,3.244920
1.962000,X_outbound,3.395137,2.403689
1.963000,X_outbound,3.400512,1.562458
1.964000,X_outbound,3.405886,0.721228
1.965000,X_outbound,3.411261,-0.120003
1.966000,X_outbound,3.416636,0.902224
1.967000,X_outbound,3.422011,2.482614
1.968000,X_outbound,3.427385,4.063004
1.969000,X_outbound,3.432760,5.643394
1.970000,X_outbound,3.438135,7.223784
1.971000,X_outbound,3.443509,8.804173
1.972000,X_outbound,3.448884,10.384563
1.973000,X_outbound,3.454259,12.031726
1.974000,X_outbound,3.459633,13.928681
1.975000,X_outbound,3.465008,15.825636
1.976000,X_outbound,3.470383,17.722591
1.977000,X_outbound,3.475757,19.619546
1.978000,X_outbound,3.481132,21.516500
1.979000,X_outbound,3.486507,23.413455
1.980000,X_outbound,3.491881,25.310410
1.981000,X_outbound,3.497256,25.959906
1.982000,X_outbound,3.502631,25.944611
1.983000,X_outbound,3.508006,25.929315
1.984000,X_outbound,3.513380,25.914020
1.985000,X_outbound,3.518755,25.898724
1.986000,X_outbound,3.524130,25.883429
1.987000,X_outbound,3.529504,25.868133
1.988000,X_outbound,3.534879,25.782335
1.989000,X_outbound,3.540254,25.015194
1.990000,X_outbound,3.545628,24.248053
1.991000,X_outbound,3.551003,23.480911
1.992000,X_outbound,3.556378,22.713770
1.993000,X_outbound,3.561752,21.946629
1.994000,X_outbound,3.567127,21.179488
1.995000,X_outbound,3.572502,20.412346
1.996000,X_outbound,3.577876,19.939199
1.997000,X_outbound,3.583251,19.721381
1.998000,X_outbound,3.588626,19.503564
1.999000,X_outbound,3.594001,19.285746
2.000000,X_outbound,3.599375,19.067928
2.001000,X_outbound,3.604750,18.850110
2.002000,X_outbound,3.610125,18.632292
2.003000,X_outbound,3.615499,18.414474
2.004000,X_outbound,3.620874,18.154020
2.005000,X_outbound,3.626249,17.892544
2.006000,X_outbound,3.631623,17.631069
2.007000,X_outbound,3.636998,17.369594
2.008000,X_outbound,3.642373,17.108119
2.009000,X_outbound,3.647747,16.846644
2.010000,X_outbound,3.653122,16.585168
2.011000,X_outbound,3.658497,16.041832
2.012000,X_outbound,3.663871,15.106107
2.013000,X_outbound,3.669246,14.170381
2.014000,X_outbound,3.674621,13.234655
2.015000,X_outbound,3.679996,12.298929
2.016000,X_outbound,3.685370,11.363204
2.017000,X_outbound,3.690745,10.427478
2.018000,X_outbound,3.696120,9.491752
2.019000,X_outbound,3.701494,9.862164
2.020000,X_outbound,3.706869,10.446162
2.021000,X_outbound,3.712244,11.030160
2.022000,X_outbound,3.717618,11.614158
2.023000,X_outbound,3.722993,12.198156
2.024000,X_outbound,3.728368,12.782153
2.025000,X_outbound,3.733742,13.366151
2.026000,X_outbound,3.739117,14.142525
2.027000,X_outbound,3.744492,15.365905
2.028000,X_outbound,3.749867,16.589284
2.029000,X_outbound,3.755241,17.812664
2.030000,X_outbound,3.760616,19.036043
2.031000,X_outbound,3.765991,20.259422
2.032000,X_outbound,3.771365,21.482802
2.033000,X_outbound,3.776740,22.706181
2.034000,X_outbound,3.782115,22.663792
2.035000,X_outbound,3.787489,22.181972
2.036000,X_outbound,3.792864,21.700151
2.037000,X_outbound,3.798239,21.218331
2.038000,X_outbound,3.803613,20.736511
2.039000,X_outbound,3.808988,20.254691
2.040000,X_outbound,3.814363,19.772870
2.041000,X_outbound,3.819737,19.098770
2.042000,X_outbound,3.825112,17.570358
2.043000,X_outbound,3.830487,16.041946
2.044000,X_outbound,3.835862,14.513534
2.045000,X_outbound,3.841236,12.985122
2.046000,X_outbound,3.846611,11.456710
2.047000,X_outbound,3.851986,9.928298
2.048000,X_outbound,3.857360,8.399886
2.049000,X_outbound,3.862735,7.504992
2.050000,X_outbound,3.868110,6.989979
2.051000,X_outbound,3.873484,6.474966
2.052000,X_outbound,3.878859,5.959953
2.053000,X_outbound,3.884234,5.444940
2.054000,X_outbound,3.889608,4.929927
2.055000,X_outbound,3.894983,4.414914
2.056000,X_outbound,3.900358,3.928938
2.057000,X_outbound,3.905732,3.850160
2.058000,X_outbound,3.911107,3.771382
2.059000,X_outbound,3.916482,3.692605
2.060000,X_outbound,3.921857,3.613827
2.061000,X_outbound,3.927231,3.535049
2.062000,X_outbound,3.932606,3.456271
2.063000,X_outbound,3.937981,3.377494
2.064000,X_outbound,3.943355,2.775437
2.065000,X_outbound,3.948730,1.666552
2.066000,X_outbound,3.954105,0.557666
2.067000,X_outbound,3.959479,-0.551219
2.068000,X_outbound,3.964854,-1.660105
2.069000,X_outbound,3.970229,-2.768991
2.070000,X_outbound,3.975603,-3.877876
2.071000,X_outbound,3.980978,-4.986762
2.072000,X_outbound,3.986353,-5.006732
2.073000,X_outbound,3.991727,-4.968673
2.074000,X_outbound,3.997102,-4.930614
2.075000,X_outbound,4.002477,-4.892555
2.076000,X_outbound,4.007852,-4.854496
2.077000,X_outbound,4.013226,-4.816437
2.078000,X_outbound,4.018601,-4.778378
2.079000,X_outbound,4.023976,-3.887517
2.080000,X_outbound,4.029350,-1.667408
2.081000,X_outbound,4.034725,0.552700
2.082000,X_outbound,4.040100,2.772809
2.083000,X_outbound,4.045474,4.992917
2.084000,X_outbound,4.050849,7.213025
2.085000,X_outbound,4.056224,9.433134
2.086000,X_outbound,4.061598,11.653242
2.087000,X_outbound,4.066973,12.156397
2.088000,X_outbound,4.072348,12.313474
2.089000,X_outbound,4.077722,12.470550
2.090000,X_outbound,4.083097,12.627627
2.091000,X_outbound,4.088472,12.784704
2.092000,X_outbound,4.093847,12.941780
2.093000,X_outbound,4.099221,13.098857
2.094000,X_outbound,4.104596,13.014528
2.095000,X_outbound,4.109971,12.289496
2.096000,X_outbound,4.115345,11.564464
2.097000,X_outbound,4.120720,10.839433
2.098000,X_outbound,4.126095,10.114401
2.099000,X_outbound,4.131469,9.389369
2.100000,X_outbound,4.136844,8.664337
2.101000,X_outbound,4.142219,7.939306
2.102000,X_outbound,4.147593,7.346607
2.103000,X_outbound,4.152968,6.806634
2.104000,X_outbound,4.158343,6.266661
2.105000,X_outbound,4.163717,5.726687
2.106000,X_outbound,4.169092,5.186714
2.107000,X_outbound,4.174467,4.646740
2.108000,X_outbound,4.179842,4.106767
2.109000,X_outbound,4.185216,3.793540
2.110000,X_outbound,4.190591,4.702323
2.111000,X_outbound,4.195966,5.611106
2.112000,X_outbound,4.201340,6.519889
2.113000,X_outbound,4.206715,7.428671
2.114000,X_outbound,4.212090,8.337454
2.115000,X_outbound,4.217464,9.246237
2.116000,X_outbound,4.222839,10.155020
2.117000,X_outbound,4.226607,10.275936
2.118000,X_outbound,4.229294,9.867067
2.119000,X_outbound,4.231982,9.458198
2.120000,X_outbound,4.234669,9.049330
2.121000,X_outbound,4.237356,8.640461
2.122000,X_outbound,4.240044,8.231592
2.123000,X_outbound,4.242731,7.822723
2.124000,X_outbound,4.245418,7.413855
2.125000,X_outbound,4.248106,7.004986
