#t_s,e_des_um
58.869000,-3.344436
58.870000,-3.869342
58.871000,-4.440168
58.872000,-5.057501
58.873000,-5.721832
58.874000,-6.433560
58.875000,-7.135940
58.876000,-6.956751
58.877000,-6.763733
58.878000,-6.556999
58.879000,-6.336693
58.880000,-6.102982
58.881000,-5.856063
58.882000,-5.596158
58.883000,-5.448982
58.884000,-5.423614
58.885000,-5.398510
58.886000,-5.373824
58.887000,-5.349709
58.888000,-5.326318
58.889000,-5.303804
58.890000,-5.282321
58.891000,-5.993279
58.892000,-6.778831
58.893000,-7.594750
58.894000,-8.440371
58.895000,-9.314971
58.896000,-10.217772
58.897000,-11.147940
58.898000,-11.827828
58.899000,-12.074892
58.900000,-12.326172
58.901000,-12.581528
58.902000,-12.840813
58.903000,-13.103870
58.904000,-13.370538
58.905000,-13.640648
58.906000,-12.753801
58.907000,-11.599168
58.908000,-10.421156
58.909000,-9.221524
58.910000,-8.002076
58.911000,-6.764660
58.912000,-5.511157
58.913000,-4.801672
58.914000,-5.629560
58.915000,-6.471167
58.916000,-7.325460
58.917000,-8.191385
58.918000,-9.067869
58.919000,-9.953822
58.920000,-10.848139
58.921000,-11.837563
58.922000,-12.869749
58.923000,-13.907295
58.924000,-14.948870
58.925000,-15.993135
58.926000,-17.038745
58.927000,-18.084579
58.928000,-18.938875
58.929000,-18.705794
58.930000,-18.472713
58.931000,-18.239631
58.932000,-18.006550
58.933000,-17.773469
58.934000,-17.540387
58.935000,-17.307306
58.936000,-17.497070
58.937000,-17.979237
58.938000,-18.461403
58.939000,-18.943569
58.940000,-19.425736
58.941000,-19.907902
58.942000,-20.390068
58.943000,-20.897618
58.944000,-22.158205
58.945000,-23.418792
58.946000,-24.679379
58.947000,-25.939966
58.948000,-27.200553
58.949000,-28.461139
58.950000,-29.721726
58.951000,-30.603310
58.952000,-31.064364
58.953000,-31.525418
58.954000,-31.986472
58.955000,-32.447526
58.956000,-32.908580
58.957000,-33.369634
58.958000,-33.830688
58.959000,-33.812229
58.960000,-33.749483
58.961000,-33.686737
58.962000,-33.623991
58.963000,-33.561246
58.964000,-33.498500
58.965000,-33.435754
58.966000,-33.373008
58.967000,-33.310262
58.968000,-33.247516
58.969000,-33.184770
58.970000,-33.122025
58.971000,-33.059279
58.972000,-32.996533
58.973000,-32.933787
58.974000,-32.871041
58.975000,-32.808295
58.976000,-32.745549
58.977000,-32.682804
58.978000,-32.620058
58.979000,-32.557312
58.980000,-32.494566
58.981000,-32.269025
58.982000,-31.527158
58.983000,-30.785291
58.984000,-30.043424
58.985000,-29.301557
58.986000,-28.559690
58.987000,-27.817823
58.988000,-27.075956
58.989000,-27.116320
58.990000,-27.522874
58.991000,-27.929427
58.992000,-28.335981
58.993000,-28.742534
58.994000,-29.149088
58.995000,-29.555641
58.996000,-29.994511
58.997000,-30.664749
58.998000,-31.334986
58.999000,-32.005224
59.000000,-32.675462
59.001000,-33.345700
59.002000,-34.015937
59.003000,-34.686175
59.004000,-34.947290
59.005000,-34.892106
59.006000,-34.836922
59.007000,-34.781738
59.008000,-34.726554
59.009000,-34.671369
59.010000,-34.616185
59.011000,-34.560361
59.012000,-34.386671
59.013000,-34.212980
59.014000,-34.039290
59.015000,-33.865599
59.016000,-33.691909
59.017000,-33.518218
59.018000,-33.344528
59.019000,-33.286463
59.020000,-33.371545
59.021000,-33.456628
59.022000,-33.541711
59.023000,-33.626793
59.024000,-33.711876
59.025000,-33.796959
59.026000,-33.882042
59.027000,-33.354198
59.028000,-32.749236
59.029000,-32.144274
59.030000,-31.539312
59.031000,-30.934350
59.032000,-30.329388
59.033000,-29.724426
59.034000,-29.383236
59.035000,-29.578400
59.036000,-29.773564
59.037000,-29.968728
59.038000,-30.163892
59.039000,-30.359056
59.040000,-30.554219
59.041000,-30.749383
59.042000,-30.647743
59.043000,-30.457990
59.044000,-30.268236
59.045000,-30.078482
59.046000,-29.888729
59.047000,-29.698975
59.048000,-29.509222
59.049000,-29.132348
59.050000,-28.062053
59.051000,-26.991758
59.052000,-25.921463
59.053000,-24.851168
59.054000,-23.780873
59.055000,-22.710578
59.056000,-21.640283
59.057000,-20.984614
59.058000,-20.548374
59.059000,-20.112134
59.060000,-19.675893
59.061000,-19.239653
59.062000,-18.803413
59.063000,-18.367173
59.064000,-17.953054
59.065000,-17.748816
59.066000,-17.544578
59.067000,-17.340340
59.068000,-17.136102
59.069000,-16.931864
59.070000,-16.727626
59.071000,-16.523388
59.072000,-16.401874
59.073000,-16.351751
59.074000,-16.301629
59.075000,-16.251506
59.076000,-16.201383
59.077000,-16.151260
59.078000,-16.101138
59.079000,-16.051015
59.080000,-15.630934
59.081000,-15.202604
59.082000,-14.774275
59.083000,-14.345945
59.084000,-13.917616
59.085000,-13.489286
59.086000,-13.060957
59.087000,-12.971921
59.088000,-13.352181
59.089000,-13.732441
59.090000,-14.112702
59.091000,-14.492962
59.092000,-14.873222
59.093000,-15.253483
59.094000,-15.633743
59.095000,-15.784529
59.096000,-15.898279
59.097000,-16.012029
59.098000,-16.125779
59.099000,-16.239529
59.100000,-16.353279
59.101000,-16.467028
59.102000,-16.449109
59.103000,-16.127520
59.104000,-15.805932
59.105000,-15.484344
59.106000,-15.162756
59.107000,-14.841168
59.108000,-14.519579
59.109000,-14.197991
59.110000,-13.525608
59.111000,-12.732443
59.112000,-11.939277
59.113000,-11.146112
59.114000,-10.352946
59.115000,-9.559781
59.116000,-8.766615
59.117000,-7.972159
59.118000,-7.172025
59.119000,-6.371891
59.120000,-5.571758
59.121000,-4.771624
59.122000,-3.971490
59.123000,-3.171356
59.124000,-2.371223
59.125000,-1.078218
59.126000,0.508349
59.127000,2.094916
59.128000,3.681483
59.129000,5.268049
59.130000,6.854616
59.131000,8.441183
59.132000,9.938227
59.133000,10.210957
59.134000,10.483687
59.135000,10.756417
59.136000,11.029148
59.137000,11.301878
59.138000,11.574608
59.139000,11.847338
59.140000,12.158803
59.141000,12.507550
59.142000,12.856296
59.143000,13.205042
59.144000,13.553788
59.145000,13.902535
59.146000,14.251281
59.147000,14.600027
59.148000,14.551376
59.149000,14.482240
59.150000,14.413105
59.151000,14.343969
59.152000,14.274833
59.153000,14.205698
59.154000,14.136562
59.155000,13.748513
59.156000,12.866658
59.157000,11.984802
59.158000,11.102947
59.159000,10.221091
59.160000,9.339236
59.161000,8.457380
59.162000,7.575525
59.163000,6.397321
59.164000,5.160056
59.165000,3.922791
59.166000,2.685526
59.167000,1.448260
59.168000,0.210995
59.169000,-1.026270
59.170000,-1.958498
59.171000,-2.087524
59.172000,-2.216550
59.173000,-2.345576
59.174000,-2.474602
59.175000,-2.603628
59.176000,-2.732653
59.177000,-2.861679
59.178000,-2.990705
59.179000,-3.119731
59.180000,-3.248757
59.181000,-3.377783
59.182000,-3.506809
59.183000,-3.635835
59.184000,-3.764861
59.185000,-3.944025
59.186000,-4.390202
59.187000,-4.836379
59.188000,-5.282557
59.189000,-5.728734
59.190000,-6.174912
59.191000,-6.621089
59.192000,-7.067266
59.193000,-7.178194
59.194000,-7.065162
59.195000,-6.952131
59.196000,-6.839099
59.197000,-6.726068
59.198000,-6.613037
59.199000,-6.500005
59.200000,-6.398765
59.201000,-6.573818
59.202000,-6.748871
59.203000,-6.923924
59.204000,-7.098977
59.205000,-7.274031
59.206000,-7.449084
59.207000,-7.624137
59.208000,-7.986655
59.209000,-8.550356
59.210000,-9.114058
59.211000,-9.677760
59.212000,-10.241462
59.213000,-10.805163
59.214000,-11.368865
59.215000,-11.932567
59.216000,-12.139154
59.217000,-12.316272
59.218000,-12.493390
59.219000,-12.670508
59.220000,-12.847626
59.221000,-13.024744
59.222000,-13.201862
59.223000,-13.386409
59.224000,-13.583872
59.225000,-13.781334
59.226000,-13.978797
59.227000,-14.176259
59.228000,-14.373721
59.229000,-14.571184
59.230000,-14.768646
59.231000,-15.218474
59.232000,-15.728805
59.233000,-16.239137
59.234000,-16.749469
59.235000,-17.259801
59.236000,-17.770133
59.237000,-18.280465
59.238000,-18.707520
59.239000,-18.882106
59.240000,-19.056693
59.241000,-19.231279
59.242000,-19.405865
59.243000,-19.580451
59.244000,-19.755038
59.245000,-19.929624
59.246000,-19.537223
59.247000,-18.889440
59.248000,-18.241658
59.249000,-17.593875
59.250000,-16.946093
59.251000,-16.298310
59.252000,-15.650527
59.253000,-15.147589
59.254000,-15.606523
59.255000,-16.065456
59.256000,-16.524390
59.257000,-16.983324
59.258000,-17.442257
59.259000,-17.901191
59.260000,-18.360125
59.261000,-19.072647
59.262000,-19.974687
59.263000,-20.876727
59.264000,-21.778767
59.265000,-22.680806
59.266000,-23.582846
59.267000,-24.484886
59.268000,-25.367163
59.269000,-24.828781
59.270000,-24.290400
59.271000,-23.752018
59.272000,-23.213637
59.273000,-22.675255
59.274000,-22.136873
59.275000,-21.598492
59.276000,-21.277391
59.277000,-21.216403
59.278000,-21.155414
59.279000,-21.094425
59.280000,-21.033436
59.281000,-20.972448
59.282000,-20.911459
59.283000,-20.850470
59.284000,-20.789481
59.285000,-20.728493
59.286000,-20.667504
59.287000,-20.606515
59.288000,-20.545526
59.289000,-20.484537
59.290000,-20.423549
59.291000,-20.362560
59.292000,-20.301571
59.293000,-20.240582
59.294000,-20.179594
59.295000,-20.118605
59.296000,-20.057616
59.297000,-19.996627
59.298000,-19.935639
59.299000,-19.403590
59.300000,-18.738218
59.301000,-18.072845
59.302000,-17.407473
59.303000,-16.742100
59.304000,-16.076728
59.305000,-15.411355
59.306000,-14.955613
59.307000,-15.239544
59.308000,-15.523475
59.309000,-15.807405
59.310000,-16.091336
59.311000,-16.375266
59.312000,-16.659197
59.313000,-16.943128
59.314000,-16.944594
59.315000,-16.802000
59.316000,-16.659406
59.317000,-16.516811
59.318000,-16.374217
59.319000,-16.231623
59.320000,-16.089029
59.321000,-15.849707
59.322000,-14.774061
59.323000,-13.698415
59.324000,-12.622769
59.325000,-11.547123
59.326000,-10.471477
59.327000,-9.395831
59.328000,-8.320185
59.329000,-7.305855
59.330000,-6.342697
59.331000,-5.379540
59.332000,-4.416382
59.333000,-3.453225
59.334000,-2.490067
59.335000,-1.526909
59.336000,-0.563752
59.337000,-1.021823
59.338000,-1.499328
59.339000,-1.976833
59.340000,-2.454338
59.341000,-2.931843
59.342000,-3.409347
59.343000,-3.886852
59.344000,-3.825075
59.345000,-3.042373
59.346000,-2.259672
59.347000,-1.476971
59.348000,-0.694269
59.349000,0.088432
59.350000,0.871134
59.351000,1.653835
59.352000,2.489997
59.353000,3.334193
59.354000,4.178389
59.355000,5.022585
59.356000,5.866781
59.357000,6.710978
59.358000,7.555174
59.359000,8.429557
59.360000,9.370887
59.361000,10.312217
59.362000,11.253548
59.363000,12.194878
59.364000,13.136208
59.365000,14.077539
59.366000,15.018869
59.367000,15.959719
59.368000,16.900411
59.369000,17.841102
59.370000,18.781794
59.371000,19.722486
59.372000,20.663177
59.373000,21.603869
59.374000,22.616885
59.375000,23.931121
59.376000,25.245356
59.377000,26.559592
59.378000,27.873828
59.379000,29.188063
59.380000,30.502299
59.381000,31.816534
59.382000,32.340089
59.383000,32.409232
59.384000,32.478375
59.385000,32.547518
59.386000,32.616661
59.387000,32.685804
59.388000,32.754947
59.389000,32.767181
59.390000,32.092014
59.391000,31.416846
59.392000,30.741679
59.393000,30.066512
59.394000,29.391344
59.395000,28.716177
59.396000,28.041010
59.397000,27.394771
59.398000,26.775463
59.399000,26.156155
59.400000,25.536847
59.401000,24.917538
59.402000,24.298230
59.403000,23.678922
59.404000,23.059614
59.405000,22.612504
59.406000,22.172700
59.407000,21.732896
59.408000,21.293091
59.409000,20.853287
59.410000,20.413483
59.411000,19.973679
59.412000,19.728477
59.413000,19.774303
59.414000,19.820130
59.415000,19.865956
59.416000,19.911782
59.417000,19.957608
59.418000,20.003434
59.419000,20.049260
59.420000,19.916622
59.421000,19.750531
59.422000,19.584440
59.423000,19.418348
59.424000,19.252257
59.425000,19.086166
59.426000,18.920075
59.427000,18.925499
59.428000,19.364260
59.429000,19.803021
59.430000,20.241783
59.431000,20.680544
59.432000,21.119305
59.433000,21.558066
59.434000,21.996828
59.435000,22.261948
59.436000,22.461200
59.437000,22.660452
59.438000,22.859704
59.439000,23.058956
59.440000,23.258208
59.441000,23.457460
59.442000,23.527021
59.443000,22.946917
59.444000,22.366813
59.445000,21.786710
59.446000,21.206606
59.447000,20.626502
59.448000,20.046398
59.449000,19.466294
59.450000,19.088998
59.451000,18.842553
59.452000,18.596109
59.453000,18.349664
59.454000,18.103220
59.455000,17.856775
59.456000,17.610331
59.457000,17.319674
59.458000,16.175508
59.459000,15.031342
59.460000,13.887176
59.461000,12.743010
59.462000,11.598845
59.463000,10.454679
59.464000,9.310513
59.465000,7.934541
59.466000,6.317948
59.467000,4.701354
59.468000,3.084761
59.469000,1.468168
59.470000,-0.148425
59.471000,-1.765019
59.472000,-3.381612
59.473000,-3.729465
59.474000,-3.984883
59.475000,-4.240301
59.476000,-4.495719
59.477000,-4.751137
59.478000,-5.006555
59.479000,-5.261974
59.480000,-5.373090
59.481000,-5.242173
59.482000,-5.111255
59.483000,-4.980338
59.484000,-4.849420
59.485000,-4.718503
59.486000,-4.587586
59.487000,-4.456668
59.488000,-4.938039
59.489000,-5.558456
59.490000,-6.178873
59.491000,-6.799290
59.492000,-7.419708
59.493000,-8.040125
59.494000,-8.660542
59.495000,-9.142016
59.496000,-9.220440
59.497000,-9.298864
59.498000,-9.377288
59.499000,-9.455711
59.500000,-9.534135
59.501000,-9.612559
59.502000,-9.690983
59.503000,-9.332208
59.504000,-8.784072
59.505000,-8.235936
59.506000,-7.687800
59.507000,-7.139664
59.508000,-6.591527
59.509000,-6.043391
59.510000,-5.436459
59.511000,-4.465930
59.512000,-3.495402
59.513000,-2.524873
59.514000,-1.554344
59.515000,-0.583815
59.516000,0.386713
59.517000,1.357242
59.518000,1.459416
59.519000,0.934379
59.520000,0.409342
59.521000,-0.115696
59.522000,-0.640733
59.523000,-1.165770
59.524000,-1.690808
59.525000,-2.201277
59.526000,-2.065317
59.527000,-1.929357
59.528000,-1.793397
59.529000,-1.657437
59.530000,-1.521477
59.531000,-1.385518
59.532000,-1.249558
59.533000,-0.599731
59.534000,0.644986
59.535000,1.889703
59.536000,3.134420
59.537000,4.379138
59.538000,5.623855
59.539000,6.868572
59.540000,8.113289
59.541000,8.704489
59.542000,9.226995
59.543000,9.749500
59.544000,10.272006
59.545000,10.794511
59.546000,11.317016
59.547000,11.839522
59.548000,11.821687
59.549000,10.783886
59.550000,9.746086
59.551000,8.708285
59.552000,7.670484
59.553000,6.632684
59.554000,5.594883
59.555000,4.557082
59.556000,3.815363
59.557000,3.153432
59.558000,2.491500
59.559000,1.829569
59.560000,1.167637
59.561000,0.505706
59.562000,-0.156226
59.563000,-0.576199
59.564000,-0.182221
59.565000,0.211758
59.566000,0.605737
59.567000,0.999715
59.568000,1.393694
59.569000,1.787673
59.570000,2.181651
59.571000,2.389800
59.572000,2.506655
59.573000,2.623510
59.574000,2.740365
59.575000,2.857220
59.576000,2.974075
59.577000,3.090930
59.578000,3.120629
59.579000,2.459220
59.580000,1.797811
59.581000,1.136403
59.582000,0.474994
59.583000,-0.186414
59.584000,-0.847823
59.585000,-1.509231
59.586000,-2.025276
59.587000,-2.424015
59.588000,-2.822754
59.589000,-3.221492
59.590000,-3.620231
59.591000,-4.018970
59.592000,-4.417709
59.593000,-4.816448
59.594000,-4.553440
59.595000,-4.286994
59.596000,-4.020548
59.597000,-3.754102
59.598000,-3.487656
59.599000,-3.221210
59.600000,-2.954764
59.601000,-2.688318
59.602000,-2.421872
59.603000,-2.155426
59.604000,-1.888980
59.605000,-1.622534
59.606000,-1.356088
59.607000,-1.089642
59.608000,-0.823196
59.609000,-1.084939
59.610000,-1.420300
59.611000,-1.755660
59.612000,-2.091020
59.613000,-2.426380
59.614000,-2.761741
59.615000,-3.097101
59.616000,-3.683173
59.617000,-4.804230
59.618000,-5.925287
59.619000,-7.046344
59.620000,-8.167401
59.621000,-9.288458
59.622000,-10.409515
59.623000,-11.530572
59.624000,-11.893717
59.625000,-12.018197
59.626000,-12.142676
59.627000,-12.267156
59.628000,-12.391636
59.629000,-12.516116
59.630000,-12.640596
59.631000,-12.722285
59.632000,-12.634864
59.633000,-12.547443
59.634000,-12.460022
59.635000,-12.372601
59.636000,-12.285180
59.637000,-12.197759
59.638000,-12.110338
59.639000,-12.411457
59.640000,-12.927961
59.641000,-13.444466
59.642000,-13.960970
59.643000,-14.477474
59.644000,-14.993979
59.645000,-15.510483
59.646000,-16.007899
59.647000,-16.299246
59.648000,-16.590594
59.649000,-16.881941
59.650000,-17.173289
59.651000,-17.464636
59.652000,-17.755984
59.653000,-18.047331
59.654000,-17.909199
59.655000,-17.384356
59.656000,-16.859514
59.657000,-16.334671
59.658000,-15.809829
59.659000,-15.284986
59.660000,-14.760144
59.661000,-14.235301
59.662000,-12.808299
59.663000,-11.351109
59.664000,-9.893920
59.665000,-8.436730
59.666000,-6.979540
59.667000,-5.522350
59.668000,-4.065161
59.669000,-2.769957
59.670000,-1.708779
59.671000,-0.647602
59.672000,0.413576
59.673000,1.474754
59.674000,2.535931
59.675000,3.597109
59.676000,4.658286
59.677000,4.885980
59.678000,4.967124
59.679000,5.048267
59.680000,5.129411
59.681000,5.210554
59.682000,5.291698
59.683000,5.372841
59.684000,5.664507
59.685000,6.466898
59.686000,7.269289
59.687000,8.071680
59.688000,8.874071
59.689000,9.676462
59.690000,10.478853
59.691000,11.281244
59.692000,12.425249
59.693000,13.693495
59.694000,14.961741
59.695000,16.229987
59.696000,17.498234
59.697000,18.766480
59.698000,20.034726
59.699000,21.071483
59.700000,21.014874
59.701000,20.958266
59.702000,20.901657
59.703000,20.845048
59.704000,20.788439
59.705000,20.731831
59.706000,20.675222
59.707000,20.618613
59.708000,20.562005
59.709000,20.505396
59.710000,20.448787
59.711000,20.392179
59.712000,20.335570
59.713000,20.278961
59.714000,20.222353
59.715000,20.165744
59.716000,20.109135
59.717000,20.052526
59.718000,19.995918
59.719000,19.939309
59.720000,19.882700
59.721000,19.826092
59.722000,19.901771
59.723000,20.110275
59.724000,20.318778
59.725000,20.527281
59.726000,20.735784
59.727000,20.944287
59.728000,21.152790
59.729000,21.361293
59.730000,20.406812
59.731000,19.378640
59.732000,18.350469
59.733000,17.322297
59.734000,16.294125
59.735000,15.265953
59.736000,14.237782
59.737000,13.083308
59.738000,11.724357
59.739000,10.365407
59.740000,9.006457
59.741000,7.647507
59.742000,6.288556
59.743000,4.929606
59.744000,3.570656
59.745000,3.630826
59.746000,3.995668
59.747000,4.360510
59.748000,4.725352
59.749000,5.090194
59.750000,5.455036
59.751000,5.819878
59.752000,6.105769
59.753000,6.172315
59.754000,6.238861
59.755000,6.305407
59.756000,6.371953
59.757000,6.438499
59.758000,6.505045
59.759000,6.571591
59.760000,6.430706
59.761000,6.203480
59.762000,5.976254
59.763000,5.749029
59.764000,5.521803
59.765000,5.294577
59.766000,5.067351
59.767000,4.928384
59.768000,5.299449
59.769000,5.670513
59.770000,6.041578
59.771000,6.412642
59.772000,6.783707
59.773000,7.154771
59.774000,7.525836
59.775000,8.064711
59.776000,8.720713
59.777000,9.376715
59.778000,10.032717
59.779000,10.688719
59.780000,11.344721
59.781000,12.000723
59.782000,12.619504
59.783000,12.049562
59.784000,11.479621
59.785000,10.909679
59.786000,10.339737
59.787000,9.769796
59.788000,9.199854
59.789000,8.629912
59.790000,8.277982
59.791000,8.170141
59.792000,8.062301
59.793000,7.954461
59.794000,7.846620
59.795000,7.738780
59.796000,7.630939
59.797000,7.523099
59.798000,8.154378
59.799000,8.855908
59.800000,9.557438
59.801000,10.258968
59.802000,10.960499
59.803000,11.662029
59.804000,12.363559
59.805000,12.893806
59.806000,13.112336
59.807000,13.330867
59.808000,13.549398
59.809000,13.767929
59.810000,13.986460
59.811000,14.204991
59.812000,14.423522
59.813000,14.200258
59.814000,13.863802
59.815000,13.527346
59.816000,13.190890
59.817000,12.854434
59.818000,12.517978
59.819000,12.181523
59.820000,12.123605
59.821000,12.960105
59.822000,13.796605
59.823000,14.633105
59.824000,15.469606
59.825000,16.306106
59.826000,17.142606
59.827000,17.979106
59.828000,18.726284
59.829000,19.431212
59.830000,20.136140
59.831000,20.841068
59.832000,21.545997
59.833000,22.250925
59.834000,22.955853
59.835000,23.523376
59.836000,23.086199
59.837000,22.649023
59.838000,22.211847
59.839000,21.774671
59.840000,21.337494
59.841000,20.900318
59.842000,20.463142
59.843000,20.212497
59.844000,20.107385
59.845000,20.002274
59.846000,19.897163
59.847000,19.792051
59.848000,19.686940
59.849000,19.581828
59.850000,19.478215
59.851000,19.848409
59.852000,20.218603
59.853000,20.588796
59.854000,20.958990
59.855000,21.329184
59.856000,21.699378
59.857000,22.069572
59.858000,22.311346
59.859000,22.392680
59.860000,22.474013
59.861000,22.555346
59.862000,22.636680
59.863000,22.718013
59.864000,22.799346
59.865000,22.880680
59.866000,22.462115
59.867000,21.979224
59.868000,21.496334
59.869000,21.013444
59.870000,20.530554
59.871000,20.047663
59.872000,19.564773
59.873000,19.048292
59.874000,18.462806
59.875000,17.877321
59.876000,17.291836
59.877000,16.706350
59.878000,16.120865
59.879000,15.535380
59.880000,14.949894
59.881000,14.384260
59.882000,13.824595
59.883000,13.264930
59.884000,12.705265
59.885000,12.145600
59.886000,11.585934
59.887000,11.026269
59.888000,10.476810
59.889000,9.965685
59.890000,9.454560
59.891000,8.943435
59.892000,8.432311
59.893000,7.921186
59.894000,7.410061
59.895000,6.898936
59.896000,6.095251
59.897000,5.135192
59.898000,4.175134
59.899000,3.215075
59.900000,2.255017
59.901000,1.294958
59.902000,0.334900
59.903000,-0.538668
59.904000,-0.569716
59.905000,-0.600763
59.906000,-0.631810
59.907000,-0.662858
59.908000,-0.693905
59.909000,-0.724952
59.910000,-0.756000
59.911000,-0.724309
59.912000,-0.637984
59.913000,-0.551659
59.914000,-0.465335
59.915000,-0.379010
59.916000,-0.292685
59.917000,-0.206360
59.918000,-0.120035
59.919000,-0.033710
59.920000,0.052615
59.921000,0.138939
59.922000,0.225264
59.923000,0.311589
59.924000,0.397914
59.925000,0.484239
59.926000,0.801175
59.927000,1.440045
59.928000,2.078914
59.929000,2.717784
59.930000,3.356653
59.931000,3.995522
59.932000,4.634392
59.933000,5.273261
59.934000,5.606022
59.935000,5.888448
59.936000,6.170874
59.937000,6.453300
59.938000,6.735725
59.939000,7.018151
59.940000,7.300577
59.941000,7.700738
59.942000,8.375345
59.943000,9.049952
59.944000,9.724560
59.945000,10.399167
59.946000,11.073775
59.947000,11.748382
59.948000,12.422989
59.949000,13.757876
59.950000,15.322795
59.951000,16.887714
59.952000,18.452632
59.953000,20.017551
59.954000,21.582470
59.955000,23.147389
59.956000,24.616368
59.957000,25.657159
59.958000,26.697950
59.959000,27.738741
59.960000,28.779532
59.961000,29.820323
59.962000,30.861114
59.963000,31.901905
59.964000,32.258327
59.965000,32.203198
59.966000,32.148068
59.967000,32.092939
59.968000,32.037809
59.969000,31.982680
59.970000,31.927550
59.971000,31.883267
59.972000,31.992756
59.973000,32.102244
59.974000,32.211733
59.975000,32.321221
59.976000,32.430709
59.977000,32.540198
59.978000,32.649686
59.979000,32.902143
59.980000,33.293449
59.981000,33.684754
59.982000,34.076060
59.983000,34.467365
59.984000,34.858670
59.985000,35.249976
59.986000,35.641281
59.987000,35.465362
59.988000,35.258791
59.989000,35.052220
59.990000,34.845649
59.991000,34.639078
59.992000,34.432507
59.993000,34.225936
59.994000,33.405448
59.995000,31.625354
59.996000,29.845260
59.997000,28.065165
59.998000,26.285071
59.999000,24.504977
60.000000,22.724883
60.001000,20.944789
60.002000,20.329447
60.003000,19.950011
60.004000,19.570575
60.005000,19.191139
60.006000,18.811703
60.007000,18.432267
60.008000,18.052831
60.009000,17.926993
60.010000,18.476500
60.011000,19.026006
60.012000,19.575513
60.013000,20.125019
60.014000,20.674526
60.015000,21.224033
60.016000,21.773539
60.017000,22.144964
60.018000,22.445202
60.019000,22.745440
60.020000,23.045677
60.021000,23.345915
60.022000,23.646153
60.023000,23.946391
60.024000,24.006232
60.025000,22.763871
60.026000,21.521510
60.027000,20.279148
60.028000,19.036787
60.029000,17.794425
60.030000,16.552064
60.031000,15.309703
60.032000,14.553687
60.033000,14.125622
60.034000,13.697556
60.035000,13.269490
60.036000,12.841424
60.037000,12.413358
60.038000,11.985292
60.039000,11.564898
60.040000,11.335171
60.041000,11.105443
60.042000,10.875715
60.043000,10.645987
60.044000,10.416259
60.045000,10.186531
60.046000,9.956803
60.047000,9.674744
60.048000,9.336016
60.049000,8.997289
60.050000,8.658561
60.051000,8.319833
60.052000,7.981105
60.053000,7.642377
60.054000,7.303649
60.055000,6.336126
60.056000,5.315055
60.057000,4.293983
60.058000,3.272912
60.059000,2.251841
60.060000,1.230770
60.061000,0.209698
60.062000,-0.595477
60.063000,-1.021703
60.064000,-1.447929
60.065000,-1.874155
60.066000,-2.300381
60.067000,-2.726607
60.068000,-3.152833
60.069000,-3.579058
60.070000,-3.416113
60.071000,-3.109872
60.072000,-2.803631
60.073000,-2.497390
60.074000,-2.191149
60.075000,-1.884908
60.076000,-1.578667
60.077000,-1.156524
60.078000,-0.378728
60.079000,0.399068
60.080000,1.176864
60.081000,1.954660
60.082000,2.732456
60.083000,3.510251
60.084000,4.288047
60.085000,4.312049
60.086000,3.992952
60.087000,3.673854
60.088000,3.354757
60.089000,3.035660
60.090000,2.716562
60.091000,2.397465
60.092000,2.120420
60.093000,2.128249
60.094000,2.136077
60.095000,2.143906
60.096000,2.151734
60.097000,2.159563
60.098000,2.167391
60.099000,2.175220
60.100000,2.570297
60.101000,3.257449
60.102000,3.944601
60.103000,4.631753
60.104000,5.318905
60.105000,6.006057
60.106000,6.693209
60.107000,7.377341
60.108000,7.801213
60.109000,8.225084
60.110000,8.648956
60.111000,9.072828
60.112000,9.496700
60.113000,9.920571
60.114000,10.344443
60.115000,10.194556
60.116000,9.351555
60.117000,8.508553
60.118000,7.665551
60.119000,6.822549
60.120000,5.979547
60.121000,5.136546
60.122000,4.293544
60.123000,3.874460
60.124000,3.505474
60.125000,3.136487
60.126000,2.767500
60.127000,2.398513
60.128000,2.029527
60.129000,1.660540
60.130000,1.825841
60.131000,3.048250
60.132000,4.270659
60.133000,5.493068
60.134000,6.715477
60.135000,7.937886
60.136000,9.160295
60.137000,10.382704
60.138000,10.348851
60.139000,9.954774
60.140000,9.560698
60.141000,9.166622
60.142000,8.772545
60.143000,8.378469
60.144000,7.984393
60.145000,7.527779
60.146000,6.847591
60.147000,6.167403
60.148000,5.487215
60.149000,4.807027
60.150000,4.126840
60.151000,3.446652
60.152000,2.766464
60.153000,2.913271
60.154000,3.486107
60.155000,4.058943
60.156000,4.631780
60.157000,5.204616
60.158000,5.777452
60.159000,6.350289
60.160000,6.917853
60.161000,7.438702
60.162000,7.959551
60.163000,8.480400
60.164000,9.001249
60.165000,9.522098
60.166000,10.042948
60.167000,10.563797
60.168000,9.962549
60.169000,8.416318
60.170000,6.870087
60.171000,5.323855
60.172000,3.777624
60.173000,2.231393
60.174000,0.685161
60.175000,-0.861070
60.176000,-1.826199
60.177000,-2.782036
60.178000,-3.737873
60.179000,-4.693711
60.180000,-5.649548
60.181000,-6.605385
60.182000,-7.561223
60.183000,-7.922639
60.184000,-7.482085
60.185000,-7.041531
60.186000,-6.600977
60.187000,-6.160422
60.188000,-5.719868
60.189000,-5.279314
60.190000,-4.838760
60.191000,-5.726803
60.192000,-6.818471
60.193000,-7.910139
60.194000,-9.001808
60.195000,-10.093476
60.196000,-11.185144
60.197000,-12.276812
60.198000,-13.256972
60.199000,-13.987219
60.200000,-14.717465
60.201000,-15.447712
