t_s,phase,nominal_along_mm,e_raw_um,b_um,e_vib_um
4.581000,X_return,10.397263,-20.739329,-18.963547,-1.775782
4.582000,X_return,10.391803,-20.846461,-18.963547,-1.882914
4.583000,X_return,10.386343,-20.953592,-18.963547,-1.990045
4.584000,X_return,10.380883,-21.060724,-18.963547,-2.097177
4.585000,X_return,10.375423,-21.167856,-18.963547,-2.204309
4.586000,X_return,10.369963,-21.274987,-18.963547,-2.311440
4.587000,X_return,10.364503,-21.382119,-18.963547,-2.418572
4.588000,X_return,10.359043,-21.489251,-18.963547,-2.525704
4.589000,X_return,10.353583,-22.602245,-18.963547,-3.638698
4.590000,X_return,10.348123,-23.776423,-18.963547,-4.812876
4.591000,X_return,10.342663,-24.950601,-18.963547,-5.987054
4.592000,X_return,10.337203,-26.124779,-18.963547,-7.161232
4.593000,X_return,10.331743,-27.298957,-18.963547,-8.335410
4.594000,X_return,10.326283,-28.473135,-18.963547,-9.509588
4.595000,X_return,10.320823,-29.647313,-18.963547,-10.683766
4.596000,X_return,10.315363,-30.483446,-18.963547,-11.519899
4.597000,X_return,10.309903,-30.777487,-18.963547,-11.813940
4.598000,X_return,10.304443,-31.071527,-18.963547,-12.107980
4.599000,X_return,10.298983,-31.365568,-18.963547,-12.402021
4.600000,X_return,10.293523,-31.659608,-18.963547,-12.696061
4.601000,X_return,10.288063,-31.953649,-18.963547,-12.990102
4.602000,X_return,10.282603,-32.247689,-18.963547,-13.284142
4.603000,X_return,10.277143,-32.541730,-18.963547,-13.578183
4.604000,X_return,10.271683,-31.553059,-18.963547,-12.589512
4.605000,X_return,10.266223,-30.293245,-18.963547,-11.329698
4.606000,X_return,10.260763,-29.033432,-18.963547,-10.069885
4.607000,X_return,10.255303,-27.773618,-18.963547,-8.810071
4.608000,X_return,10.249843,-26.513805,-18.963547,-7.550258
4.609000,X_return,10.244383,-25.253991,-18.963547,-6.290444
4.610000,X_return,10.238923,-23.994178,-18.963547,-5.030631
4.611000,X_return,10.233463,-23.316484,-18.963547,-4.352937
4.612000,X_return,10.228003,-24.237512,-18.963547,-5.273965
4.613000,X_return,10.222543,-25.158541,-18.963547,-6.194994
4.614000,X_return,10.217083,-26.079570,-18.963547,-7.116023
4.615000,X_return,10.211623,-27.000599,-18.963547,-8.037052
4.616000,X_return,10.206163,-27.921627,-18.963547,-8.958080
4.617000,X_return,10.200703,-28.842656,-18.963547,-9.879109
4.618000,X_return,10.195243,-29.763685,-18.963547,-10.800138
4.619000,X_return,10.189783,-30.773119,-18.963547,-11.809572
4.620000,X_return,10.184323,-31.818954,-18.963547,-12.855407
4.621000,X_return,10.178863,-32.864788,-18.963547,-13.901241
4.622000,X_return,10.173403,-33.910623,-18.963547,-14.947076
4.623000,X_return,10.167943,-34.956457,-18.963547,-15.992910
4.624000,X_return,10.162483,-36.002292,-18.963547,-17.038745
4.625000,X_return,10.157023,-37.048126,-18.963547,-18.084579
4.626000,X_return,10.151563,-37.902422,-18.963547,-18.938875
4.627000,X_return,10.146103,-37.669341,-18.963547,-18.705794
4.628000,X_return,10.140643,-37.436259,-18.963547,-18.472713
4.629000,X_return,10.135183,-37.203178,-18.963547,-18.239631
4.630000,X_return,10.129723,-36.970097,-18.963547,-18.006550
4.631000,X_return,10.124263,-36.737015,-18.963547,-17.773469
4.632000,X_return,10.118803,-36.503934,-18.963547,-17.540387
4.633000,X_return,10.113343,-36.270853,-18.963547,-17.307306
4.634000,X_return,10.107883,-36.460617,-18.963547,-17.497070
4.635000,X_return,10.102423,-36.942783,-18.963547,-17.979237
4.636000,X_return,10.096963,-37.424950,-18.963547,-18.461403
4.637000,X_return,10.091503,-37.907116,-18.963547,-18.943569
4.638000,X_return,10.086043,-38.389283,-18.963547,-19.425736
4.639000,X_return,10.080583,-38.871449,-18.963547,-19.907902
4.640000,X_return,10.075123,-39.353615,-18.963547,-20.390068
4.641000,X_return,10.069663,-39.861165,-18.963547,-20.897618
4.642000,X_return,10.064203,-41.121752,-18.963547,-22.158205
4.643000,X_return,10.058743,-42.382339,-18.963547,-23.418792
4.644000,X_return,10.053283,-43.642926,-18.963547,-24.679379
4.645000,X_return,10.047823,-44.903513,-18.963547,-25.939966
4.646000,X_return,10.042363,-46.164099,-18.963547,-27.200553
4.647000,X_return,10.036903,-47.424686,-18.963547,-28.461139
4.648000,X_return,10.031443,-48.685273,-18.963547,-29.721726
4.649000,X_return,10.025983,-49.566857,-18.963547,-30.603310
4.650000,X_return,10.020523,-50.027911,-18.963547,-31.064364
4.651000,X_return,10.015063,-50.488965,-18.963547,-31.525418
4.652000,X_return,10.009603,-50.950019,-18.963547,-31.986472
4.653000,X_return,10.004143,-51.411073,-18.963547,-32.447526
4.654000,X_return,9.998683,-51.872127,-18.963547,-32.908580
4.655000,X_return,9.993223,-52.333181,-18.963547,-33.369634
4.656000,X_return,9.987763,-52.794235,-18.963547,-33.830688
4.657000,X_return,9.985635,-52.775776,-18.963547,-33.812229
4.658000,X_return,9.983815,-52.713030,-18.963547,-33.749483
4.659000,X_return,9.981995,-52.650284,-18.963547,-33.686737
4.660000,X_return,9.980175,-52.587538,-18.963547,-33.623991
4.661000,X_return,9.978355,-52.524792,-18.963547,-33.561246
4.662000,X_return,9.976535,-52.462047,-18.963547,-33.498500
4.663000,X_return,9.974715,-52.399301,-18.963547,-33.435754
4.664000,X_return,9.972895,-52.336555,-18.963547,-33.373008
4.665000,X_return,9.971075,-52.273809,-18.963547,-33.310262
4.666000,X_return,9.969255,-52.211063,-18.963547,-33.247516
4.667000,X_return,9.967435,-52.148317,-18.963547,-33.184770
4.668000,X_return,9.965615,-52.085571,-18.963547,-33.122025
4.669000,X_return,9.963795,-52.022826,-18.963547,-33.059279
4.670000,X_return,9.961975,-51.960080,-18.963547,-32.996533
4.671000,X_return,9.960155,-51.897334,-18.963547,-32.933787
4.672000,X_return,9.958335,-51.834588,-18.963547,-32.871041
4.673000,X_return,9.956515,-51.771842,-18.963547,-32.808295
4.674000,X_return,9.954695,-51.709096,-18.963547,-32.745549
4.675000,X_return,9.952875,-51.646350,-18.963547,-32.682804
4.676000,X_return,9.951055,-51.583605,-18.963547,-32.620058
4.677000,X_return,9.949235,-51.520859,-18.963547,-32.557312
4.678000,X_return,9.947415,-51.458113,-18.963547,-32.494566
4.679000,X_return,9.944723,-51.232572,-18.963547,-32.269025
4.680000,X_return,9.939263,-50.490705,-18.963547,-31.527158
4.681000,X_return,9.933803,-49.748838,-18.963547,-30.785291
4.682000,X_return,9.928343,-49.006971,-18.963547,-30.043424
4.683000,X_return,9.922883,-48.265104,-18.963547,-29.301557
4.684000,X_return,9.917423,-47.523237,-18.963547,-28.559690
4.685000,X_return,9.911963,-46.781370,-18.963547,-27.817823
4.686000,X_return,9.906503,-46.039503,-18.963547,-27.075956
4.687000,X_return,9.901043,-46.079867,-18.963547,-27.116320
4.688000,X_return,9.895583,-46.486420,-18.963547,-27.522874
4.689000,X_return,9.890123,-46.892974,-18.963547,-27.929427
4.690000,X_return,9.884663,-47.299528,-18.963547,-28.335981
4.691000,X_return,9.879203,-47.706081,-18.963547,-28.742534
4.692000,X_return,9.873743,-48.112635,-18.963547,-29.149088
4.693000,X_return,9.868283,-48.519188,-18.963547,-29.555641
4.694000,X_return,9.862823,-48.958058,-18.963547,-29.994511
4.695000,X_return,9.857363,-49.628296,-18.963547,-30.664749
4.696000,X_return,9.851903,-50.298533,-18.963547,-31.334986
4.697000,X_return,9.846443,-50.968771,-18.963547,-32.005224
4.698000,X_return,9.840983,-51.639009,-18.963547,-32.675462
4.699000,X_return,9.835523,-52.309246,-18.963547,-33.345700
4.700000,X_return,9.830063,-52.979484,-18.963547,-34.015937
4.701000,X_return,9.824603,-53.649722,-18.963547,-34.686175
4.702000,X_return,9.819143,-53.910837,-18.963547,-34.947290
4.703000,X_return,9.813683,-53.855653,-18.963547,-34.892106
4.704000,X_return,9.808223,-53.800469,-18.963547,-34.836922
4.705000,X_return,9.802763,-53.745285,-18.963547,-34.781738
4.706000,X_return,9.797303,-53.690100,-18.963547,-34.726554
4.707000,X_return,9.791843,-53.634916,-18.963547,-34.671369
4.708000,X_return,9.786383,-53.579732,-18.963547,-34.616185
4.709000,X_return,9.780923,-53.523908,-18.963547,-34.560361
4.710000,X_return,9.775463,-53.350217,-18.963547,-34.386671
4.711000,X_return,9.770003,-53.176527,-18.963547,-34.212980
4.712000,X_return,9.764543,-53.002837,-18.963547,-34.039290
4.713000,X_return,9.759083,-52.829146,-18.963547,-33.865599
4.714000,X_return,9.753623,-52.655456,-18.963547,-33.691909
4.715000,X_return,9.748163,-52.481765,-18.963547,-33.518218
4.716000,X_return,9.742703,-52.308075,-18.963547,-33.344528
4.717000,X_return,9.737243,-52.250009,-18.963547,-33.286463
4.718000,X_return,9.731783,-52.335092,-18.963547,-33.371545
4.719000,X_return,9.726323,-52.420175,-18.963547,-33.456628
4.720000,X_return,9.720863,-52.505258,-18.963547,-33.541711
4.721000,X_return,9.715403,-52.590340,-18.963547,-33.626793
4.722000,X_return,9.709943,-52.675423,-18.963547,-33.711876
4.723000,X_return,9.704483,-52.760506,-18.963547,-33.796959
4.724000,X_return,9.699023,-52.845589,-18.963547,-33.882042
4.725000,X_return,9.693563,-52.317745,-18.963547,-33.354198
4.726000,X_return,9.688103,-51.712783,-18.963547,-32.749236
4.727000,X_return,9.682643,-51.107821,-18.963547,-32.144274
4.728000,X_return,9.677183,-50.502859,-18.963547,-31.539312
4.729000,X_return,9.671723,-49.897897,-18.963547,-30.934350
4.730000,X_return,9.666263,-49.292935,-18.963547,-30.329388
4.731000,X_return,9.660803,-48.687973,-18.963547,-29.724426
4.732000,X_return,9.655343,-48.346783,-18.963547,-29.383236
4.733000,X_return,9.649883,-48.541947,-18.963547,-29.578400
4.734000,X_return,9.644423,-48.737111,-18.963547,-29.773564
4.735000,X_return,9.638963,-48.932275,-18.963547,-29.968728
4.736000,X_return,9.633503,-49.127439,-18.963547,-30.163892
4.737000,X_return,9.628043,-49.322602,-18.963547,-30.359056
4.738000,X_return,9.622583,-49.517766,-18.963547,-30.554219
4.739000,X_return,9.617123,-49.712930,-18.963547,-30.749383
4.740000,X_return,9.611663,-49.611290,-18.963547,-30.647743
4.741000,X_return,9.606203,-49.421537,-18.963547,-30.457990
4.742000,X_return,9.600743,-49.231783,-18.963547,-30.268236
4.743000,X_return,9.595283,-49.042029,-18.963547,-30.078482
4.744000,X_return,9.589823,-48.852276,-18.963547,-29.888729
4.745000,X_return,9.584363,-48.662522,-18.963547,-29.698975
4.746000,X_return,9.578903,-48.472769,-18.963547,-29.509222
4.747000,X_return,9.573443,-48.095895,-18.963547,-29.132348
4.748000,X_return,9.567983,-47.025600,-18.963547,-28.062053
4.749000,X_return,9.562523,-45.955305,-18.963547,-26.991758
4.750000,X_return,9.557063,-44.885010,-18.963547,-25.921463
4.751000,X_return,9.551603,-43.814715,-18.963547,-24.851168
4.752000,X_return,9.546143,-42.744420,-18.963547,-23.780873
4.753000,X_return,9.540683,-41.674125,-18.963547,-22.710578
4.754000,X_return,9.535223,-40.603830,-18.963547,-21.640283
4.755000,X_return,9.529763,-39.948161,-18.963547,-20.984614
4.756000,X_return,9.524303,-39.511921,-18.963547,-20.548374
4.757000,X_return,9.518843,-39.075680,-18.963547,-20.112134
4.758000,X_return,9.513383,-38.639440,-18.963547,-19.675893
4.759000,X_return,9.507923,-38.203200,-18.963547,-19.239653
4.760000,X_return,9.502463,-37.766960,-18.963547,-18.803413
4.761000,X_return,9.497003,-37.330720,-18.963547,-18.367173
4.762000,X_return,9.491543,-36.916601,-18.963547,-17.953054
4.763000,X_return,9.486083,-36.712363,-18.963547,-17.748816
4.764000,X_return,9.480623,-36.508125,-18.963547,-17.544578
4.765000,X_return,9.475163,-36.303887,-18.963547,-17.340340
4.766000,X_return,9.469703,-36.099649,-18.963547,-17.136102
4.767000,X_return,9.464243,-35.895411,-18.963547,-16.931864
4.768000,X_return,9.458783,-35.691173,-18.963547,-16.727626
4.769000,X_return,9.453323,-35.486934,-18.963547,-16.523388
4.770000,X_return,9.447863,-35.365421,-18.963547,-16.401874
4.771000,X_return,9.442403,-35.315298,-18.963547,-16.351751
4.772000,X_return,9.436943,-35.265175,-18.963547,-16.301629
4.773000,X_return,9.431483,-35.215053,-18.963547,-16.251506
4.774000,X_return,9.426023,-35.164930,-18.963547,-16.201383
4.775000,X_return,9.420563,-35.114807,-18.963547,-16.151260
4.776000,X_return,9.415103,-35.064685,-18.963547,-16.101138
4.777000,X_return,9.409643,-35.014562,-18.963547,-16.051015
4.778000,X_return,9.404183,-34.594481,-18.963547,-15.630934
4.779000,X_return,9.398723,-34.166151,-18.963547,-15.202604
4.780000,X_return,9.393263,-33.737822,-18.963547,-14.774275
4.781000,X_return,9.387803,-33.309492,-18.963547,-14.345945
4.782000,X_return,9.382343,-32.881163,-18.963547,-13.917616
4.783000,X_return,9.376883,-32.452833,-18.963547,-13.489286
4.784000,X_return,9.371423,-32.024504,-18.963547,-13.060957
4.785000,X_return,9.365963,-31.935468,-18.963547,-12.971921
4.786000,X_return,9.360503,-32.315728,-18.963547,-13.352181
4.787000,X_return,9.355043,-32.695988,-18.963547,-13.732441
4.788000,X_return,9.349583,-33.076249,-18.963547,-14.112702
4.789000,X_return,9.344123,-33.456509,-18.963547,-14.492962
4.790000,X_return,9.338663,-33.836769,-18.963547,-14.873222
4.791000,X_return,9.333203,-34.217030,-18.963547,-15.253483
4.792000,X_return,9.327743,-34.597290,-18.963547,-15.633743
4.793000,X_return,9.322283,-34.748076,-18.963547,-15.784529
4.794000,X_return,9.316823,-34.861826,-18.963547,-15.898279
4.795000,X_return,9.311363,-34.975576,-18.963547,-16.012029
4.796000,X_return,9.305903,-35.089326,-18.963547,-16.125779
4.797000,X_return,9.300443,-35.203076,-18.963547,-16.239529
4.798000,X_return,9.294983,-35.316825,-18.963547,-16.353279
4.799000,X_return,9.289523,-35.430575,-18.963547,-16.467028
4.800000,X_return,9.284063,-35.412656,-18.963547,-16.449109
4.801000,X_return,9.278603,-35.091067,-18.963547,-16.127520
4.802000,X_return,9.273143,-34.769479,-18.963547,-15.805932
4.803000,X_return,9.267683,-34.447891,-18.963547,-15.484344
4.804000,X_return,9.262223,-34.126303,-18.963547,-15.162756
4.805000,X_return,9.256763,-33.804714,-18.963547,-14.841168
4.806000,X_return,9.251303,-33.483126,-18.963547,-14.519579
4.807000,X_return,9.245843,-33.161538,-18.963547,-14.197991
4.808000,X_return,9.240383,-32.489155,-18.963547,-13.525608
4.809000,X_return,9.234923,-31.695990,-18.963547,-12.732443
4.810000,X_return,9.229463,-30.902824,-18.963547,-11.939277
4.811000,X_return,9.224003,-30.109659,-18.963547,-11.146112
4.812000,X_return,9.218543,-29.316493,-18.963547,-10.352946
4.813000,X_return,9.213083,-28.523328,-18.963547,-9.559781
4.814000,X_return,9.207623,-27.730162,-18.963547,-8.766615
4.815000,X_return,9.202163,-26.935706,-18.963547,-7.972159
4.816000,X_return,9.196703,-26.135572,-18.963547,-7.172025
4.817000,X_return,9.191243,-25.335438,-18.963547,-6.371891
4.818000,X_return,9.185783,-24.535304,-18.963547,-5.571758
4.819000,X_return,9.180323,-23.735171,-18.963547,-4.771624
4.820000,X_return,9.174863,-22.935037,-18.963547,-3.971490
4.821000,X_return,9.169403,-22.134903,-18.963547,-3.171356
4.822000,X_return,9.163943,-21.334770,-18.963547,-2.371223
4.823000,X_return,9.158483,-20.041765,-18.963547,-1.078218
4.824000,X_return,9.153023,-18.455198,-18.963547,0.508349
4.825000,X_return,9.147563,-16.868631,-18.963547,2.094916
4.826000,X_return,9.142103,-15.282064,-18.963547,3.681483
4.827000,X_return,9.136643,-13.695497,-18.963547,5.268049
4.828000,X_return,9.131183,-12.108931,-18.963547,6.854616
4.829000,X_return,9.125723,-10.522364,-18.963547,8.441183
4.830000,X_return,9.120263,-9.025320,-18.963547,9.938227
4.831000,X_return,9.114803,-8.752590,-18.963547,10.210957
4.832000,X_return,9.109343,-8.479860,-18.963547,10.483687
4.833000,X_return,9.103883,-8.207129,-18.963547,10.756417
4.834000,X_return,9.098423,-7.934399,-18.963547,11.029148
4.835000,X_return,9.092963,-7.661669,-18.963547,11.301878
4.836000,X_return,9.087503,-7.388939,-18.963547,11.574608
4.837000,X_return,9.082043,-7.116208,-18.963547,11.847338
4.838000,X_return,9.076583,-6.804743,-18.963547,12.158803
4.839000,X_return,9.071123,-6.455997,-18.963547,12.507550
4.840000,X_return,9.065663,-6.107251,-18.963547,12.856296
4.841000,X_return,9.060203,-5.758505,-18.963547,13.205042
4.842000,X_return,9.054743,-5.409758,-18.963547,13.553788
4.843000,X_return,9.049283,-5.061012,-18.963547,13.902535
4.844000,X_return,9.043823,-4.712266,-18.963547,14.251281
4.845000,X_return,9.038363,-4.363520,-18.963547,14.600027
4.846000,X_return,9.032903,-4.412171,-18.963547,14.551376
4.847000,X_return,9.027443,-4.481307,-18.963547,14.482240
4.848000,X_return,9.021983,-4.550442,-18.963547,14.413105
4.849000,X_return,9.016523,-4.619578,-18.963547,14.343969
4.850000,X_return,9.011063,-4.688714,-18.963547,14.274833
4.851000,X_return,9.005603,-4.757849,-18.963547,14.205698
4.852000,X_return,9.000143,-4.826985,-18.963547,14.136562
4.853000,X_return,8.994683,-5.215033,-18.963547,13.748513
4.854000,X_return,8.989223,-6.096889,-18.963547,12.866658
4.855000,X_return,8.983763,-6.978744,-18.963547,11.984802
4.856000,X_return,8.978303,-7.860600,-18.963547,11.102947
4.857000,X_return,8.972843,-8.742455,-18.963547,10.221091
4.858000,X_return,8.967383,-9.624311,-18.963547,9.339236
4.859000,X_return,8.961923,-10.506167,-18.963547,8.457380
4.860000,X_return,8.956463,-11.388022,-18.963547,7.575525
4.861000,X_return,8.951003,-12.566226,-18.963547,6.397321
4.862000,X_return,8.945543,-13.803491,-18.963547,5.160056
4.863000,X_return,8.940083,-15.040756,-18.963547,3.922791
4.864000,X_return,8.934623,-16.278021,-18.963547,2.685526
4.865000,X_return,8.929163,-17.515286,-18.963547,1.448260
4.866000,X_return,8.923703,-18.752551,-18.963547,0.210995
4.867000,X_return,8.918243,-19.989816,-18.963547,-1.026270
4.868000,X_return,8.913534,-20.922045,-18.963547,-1.958498
4.869000,X_return,8.910804,-21.051071,-18.963547,-2.087524
4.870000,X_return,8.908074,-21.180097,-18.963547,-2.216550
4.871000,X_return,8.905344,-21.309123,-18.963547,-2.345576
4.872000,X_return,8.902614,-21.438148,-18.963547,-2.474602
4.873000,X_return,8.899884,-21.567174,-18.963547,-2.603628
4.874000,X_return,8.897154,-21.696200,-18.963547,-2.732653
4.875000,X_return,8.894424,-21.825226,-18.963547,-2.861679
4.876000,X_return,8.891694,-21.954252,-18.963547,-2.990705
4.877000,X_return,8.888964,-22.083278,-18.963547,-3.119731
4.878000,X_return,8.886234,-22.212304,-18.963547,-3.248757
4.879000,X_return,8.883504,-22.341330,-18.963547,-3.377783
4.880000,X_return,8.880774,-22.470356,-18.963547,-3.506809
4.881000,X_return,8.878044,-22.599382,-18.963547,-3.635835
4.882000,X_return,8.875314,-22.728408,-18.963547,-3.764861
4.883000,X_return,8.872153,-22.907571,-18.963547,-3.944025
4.884000,X_return,8.866693,-23.353749,-18.963547,-4.390202
4.885000,X_return,8.861233,-23.799926,-18.963547,-4.836379
4.886000,X_return,8.855773,-24.246104,-18.963547,-5.282557
4.887000,X_return,8.850313,-24.692281,-18.963547,-5.728734
4.888000,X_return,8.844853,-25.138458,-18.963547,-6.174912
4.889000,X_return,8.839393,-25.584636,-18.963547,-6.621089
4.890000,X_return,8.833933,-26.030813,-18.963547,-7.067266
4.891000,X_return,8.828473,-26.141740,-18.963547,-7.178194
4.892000,X_return,8.823013,-26.028709,-18.963547,-7.065162
4.893000,X_return,8.817553,-25.915678,-18.963547,-6.952131
4.894000,X_return,8.812093,-25.802646,-18.963547,-6.839099
4.895000,X_return,8.806633,-25.689615,-18.963547,-6.726068
4.896000,X_return,8.801173,-25.576584,-18.963547,-6.613037
4.897000,X_return,8.795713,-25.463552,-18.963547,-6.500005
4.898000,X_return,8.790253,-25.362312,-18.963547,-6.398765
4.899000,X_return,8.784793,-25.537365,-18.963547,-6.573818
4.900000,X_return,8.779333,-25.712418,-18.963547,-6.748871
4.901000,X_return,8.773873,-25.887471,-18.963547,-6.923924
4.902000,X_return,8.768413,-26.062524,-18.963547,-7.098977
4.903000,X_return,8.762953,-26.237577,-18.963547,-7.274031
4.904000,X_return,8.757493,-26.412630,-18.963547,-7.449084
4.905000,X_return,8.752033,-26.587684,-18.963547,-7.624137
4.906000,X_return,8.746573,-26.950201,-18.963547,-7.986655
4.907000,X_return,8.741113,-27.513903,-18.963547,-8.550356
4.908000,X_return,8.735653,-28.077605,-18.963547,-9.114058
4.909000,X_return,8.730193,-28.641307,-18.963547,-9.677760
4.910000,X_return,8.724733,-29.205009,-18.963547,-10.241462
4.911000,X_return,8.719273,-29.768710,-18.963547,-10.805163
4.912000,X_return,8.713813,-30.332412,-18.963547,-11.368865
4.913000,X_return,8.708353,-30.896114,-18.963547,-11.932567
4.914000,X_return,8.702893,-31.102701,-18.963547,-12.139154
4.915000,X_return,8.697433,-31.279819,-18.963547,-12.316272
4.916000,X_return,8.691973,-31.456937,-18.963547,-12.493390
4.917000,X_return,8.686513,-31.634055,-18.963547,-12.670508
4.918000,X_return,8.681053,-31.811173,-18.963547,-12.847626
4.919000,X_return,8.675593,-31.988291,-18.963547,-13.024744
4.920000,X_return,8.670133,-32.165409,-18.963547,-13.201862
4.921000,X_return,8.664673,-32.349956,-18.963547,-13.386409
4.922000,X_return,8.659213,-32.547419,-18.963547,-13.583872
4.923000,X_return,8.653753,-32.744881,-18.963547,-13.781334
4.924000,X_return,8.648293,-32.942343,-18.963547,-13.978797
4.925000,X_return,8.642833,-33.139806,-18.963547,-14.176259
4.926000,X_return,8.637373,-33.337268,-18.963547,-14.373721
4.927000,X_return,8.631913,-33.534731,-18.963547,-14.571184
4.928000,X_return,8.626453,-33.732193,-18.963547,-14.768646
4.929000,X_return,8.620993,-34.182020,-18.963547,-15.218474
4.930000,X_return,8.615533,-34.692352,-18.963547,-15.728805
4.931000,X_return,8.610073,-35.202684,-18.963547,-16.239137
4.932000,X_return,8.604613,-35.713016,-18.963547,-16.749469
4.933000,X_return,8.599153,-36.223348,-18.963547,-17.259801
4.934000,X_return,8.593693,-36.733680,-18.963547,-17.770133
4.935000,X_return,8.588233,-37.244012,-18.963547,-18.280465
4.936000,X_return,8.582773,-37.671067,-18.963547,-18.707520
4.937000,X_return,8.577313,-37.845653,-18.963547,-18.882106
4.938000,X_return,8.571853,-38.020239,-18.963547,-19.056693
4.939000,X_return,8.566393,-38.194826,-18.963547,-19.231279
4.940000,X_return,8.560933,-38.369412,-18.963547,-19.405865
4.941000,X_return,8.555473,-38.543998,-18.963547,-19.580451
4.942000,X_return,8.550013,-38.718585,-18.963547,-19.755038
4.943000,X_return,8.544553,-38.893171,-18.963547,-19.929624
4.944000,X_return,8.539093,-38.500770,-18.963547,-19.537223
4.945000,X_return,8.533633,-37.852987,-18.963547,-18.889440
4.946000,X_return,8.528173,-37.205205,-18.963547,-18.241658
4.947000,X_return,8.522713,-36.557422,-18.963547,-17.593875
4.948000,X_return,8.517253,-35.909639,-18.963547,-16.946093
4.949000,X_return,8.511793,-35.261857,-18.963547,-16.298310
4.950000,X_return,8.506333,-34.614074,-18.963547,-15.650527
4.951000,X_return,8.500873,-34.111136,-18.963547,-15.147589
4.952000,X_return,8.495413,-34.570070,-18.963547,-15.606523
4.953000,X_return,8.489953,-35.029003,-18.963547,-16.065456
4.954000,X_return,8.484493,-35.487937,-18.963547,-16.524390
4.955000,X_return,8.479033,-35.946871,-18.963547,-16.983324
4.956000,X_return,8.473573,-36.405804,-18.963547,-17.442257
4.957000,X_return,8.468113,-36.864738,-18.963547,-17.901191
4.958000,X_return,8.462653,-37.323672,-18.963547,-18.360125
4.959000,X_return,8.457193,-38.036194,-18.963547,-19.072647
4.960000,X_return,8.451733,-38.938234,-18.963547,-19.974687
4.961000,X_return,8.446273,-39.840274,-18.963547,-20.876727
4.962000,X_return,8.440813,-40.742313,-18.963547,-21.778767
4.963000,X_return,8.435353,-41.644353,-18.963547,-22.680806
4.964000,X_return,8.429893,-42.546393,-18.963547,-23.582846
4.965000,X_return,8.424433,-43.448433,-18.963547,-24.484886
4.966000,X_return,8.418973,-44.330710,-18.963547,-25.367163
4.967000,X_return,8.413513,-43.792328,-18.963547,-24.828781
4.968000,X_return,8.408053,-43.253947,-18.963547,-24.290400
4.969000,X_return,8.402593,-42.715565,-18.963547,-23.752018
4.970000,X_return,8.397133,-42.177183,-18.963547,-23.213637
4.971000,X_return,8.391673,-41.638802,-18.963547,-22.675255
4.972000,X_return,8.386213,-41.100420,-18.963547,-22.136873
4.973000,X_return,8.380753,-40.562039,-18.963547,-21.598492
4.974000,X_return,8.376949,-40.240938,-18.963547,-21.277391
4.975000,X_return,8.375129,-40.179950,-18.963547,-21.216403
4.976000,X_return,8.373309,-40.118961,-18.963547,-21.155414
4.977000,X_return,8.371489,-40.057972,-18.963547,-21.094425
4.978000,X_return,8.369669,-39.996983,-18.963547,-21.033436
4.979000,X_return,8.367849,-39.935994,-18.963547,-20.972448
4.980000,X_return,8.366029,-39.875006,-18.963547,-20.911459
4.981000,X_return,8.364209,-39.814017,-18.963547,-20.850470
4.982000,X_return,8.362389,-39.753028,-18.963547,-20.789481
4.983000,X_return,8.360569,-39.692039,-18.963547,-20.728493
4.984000,X_return,8.358749,-39.631051,-18.963547,-20.667504
4.985000,X_return,8.356929,-39.570062,-18.963547,-20.606515
4.986000,X_return,8.355109,-39.509073,-18.963547,-20.545526
4.987000,X_return,8.353289,-39.448084,-18.963547,-20.484537
4.988000,X_return,8.351469,-39.387096,-18.963547,-20.423549
4.989000,X_return,8.349649,-39.326107,-18.963547,-20.362560
4.990000,X_return,8.347829,-39.265118,-18.963547,-20.301571
4.991000,X_return,8.346009,-39.204129,-18.963547,-20.240582
4.992000,X_return,8.344189,-39.143141,-18.963547,-20.179594
4.993000,X_return,8.342369,-39.082152,-18.963547,-20.118605
4.994000,X_return,8.340549,-39.021163,-18.963547,-20.057616
4.995000,X_return,8.338729,-38.960174,-18.963547,-19.996627
4.996000,X_return,8.336909,-38.899185,-18.963547,-19.935639
4.997000,X_return,8.332252,-38.367137,-18.963547,-19.403590
4.998000,X_return,8.326792,-37.701765,-18.963547,-18.738218
4.999000,X_return,8.321332,-37.036392,-18.963547,-18.072845
5.000000,X_return,8.315872,-36.371020,-18.963547,-17.407473
5.001000,X_return,8.310412,-35.705647,-18.963547,-16.742100
5.002000,X_return,8.304952,-35.040274,-18.963547,-16.076728
5.003000,X_return,8.299492,-34.374902,-18.963547,-15.411355
5.004000,X_return,8.294032,-33.919160,-18.963547,-14.955613
5.005000,X_return,8.288572,-34.203091,-18.963547,-15.239544
5.006000,X_return,8.283112,-34.487021,-18.963547,-15.523475
5.007000,X_return,8.277652,-34.770952,-18.963547,-15.807405
5.008000,X_return,8.272192,-35.054883,-18.963547,-16.091336
5.009000,X_return,8.266732,-35.338813,-18.963547,-16.375266
5.010000,X_return,8.261272,-35.622744,-18.963547,-16.659197
5.011000,X_return,8.255812,-35.906675,-18.963547,-16.943128
5.012000,X_return,8.250352,-35.908140,-18.963547,-16.944594
5.013000,X_return,8.244892,-35.765546,-18.963547,-16.802000
5.014000,X_return,8.239432,-35.622952,-18.963547,-16.659406
5.015000,X_return,8.233972,-35.480358,-18.963547,-16.516811
5.016000,X_return,8.228512,-35.337764,-18.963547,-16.374217
5.017000,X_return,8.223052,-35.195170,-18.963547,-16.231623
