# trace n_full=62853 stride=5 n_written=12571
# B0_Ns_per_m=400
# K_N_per_m=5000
# bias_um=0
# case_id=ASFC_default
# fd_scale=1
# fd_sha256=58858d990d4f36176992fea6e5590f4a8ab64bca1face89aaacc6ea25d261187
# mode=ASFC
# mu=896436268.5
# n=3
# n_steps_done=62853
# note=
# r_actual=1
# r_design=1
# status=OK
# v_ref_m_s=0.0006679905
# units t=s phase=code along_mm=mm y_d=m y_sim=m e_um=um e_raw_um=um b_um=um e_vib_um=um v_m_s=m/s Fd_N=N F_spring_N=N F_linear_damping_N=N F_shear_N=N F_SFC_N=N tau_1=N*m tau_2=N*m tau_3=N*m tau_4=N*m tau_5=N*m tau_6=N*m
# phase_names=start,fwd_steady,turn,ret_steady,stop
t,phase,along_mm,y_d,y_sim,e_um,e_raw_um,b_um,e_vib_um,v_m_s,Fd_N,F_spring_N,F_linear_damping_N,F_shear_N,F_SFC_N,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6
36.595,3,128.52,-0.174,-0.173994,6.16227,-5.06101,-18.9635,13.9025,6.70466e-05,0.013705,-0.0308113,-0.0268186,-0.000270177,-0.0579001,0.0326081,8.23807e-05,-1.54993e-05,-1.74375e-05,0.00578924,0
36.6,3,128.493,-0.174,-0.173994,6.04206,-4.55044,-18.9635,14.4131,-0.000177984,-0.594935,-0.0302103,0.0711936,0.0050543,0.0460375,-0.0259286,-6.5489e-05,1.2322e-05,1.3862e-05,-0.00460314,-2.5556e-18
36.605,3,128.465,-0.174,-0.173995,4.58154,-5.21503,-18.9635,13.7485,-0.000453734,-1.16412,-0.0229077,0.181493,0.0837379,0.242324,-0.136484,-0.000344919,6.49023e-05,7.30085e-05,-0.0242291,0
36.61,3,128.438,-0.174,-0.173998,1.94875,-9.62431,-18.9635,9.33924,-0.000596209,-1.32515,-0.00974373,0.238484,0.189983,0.418723,-0.235849,-0.000596796,0.000112305,0.000126323,-0.0418667,2.32438e-17
36.615,3,128.411,-0.174,-0.174001,-0.99714,-15.0408,-18.9635,3.92279,-0.000543305,-0.98394,0.0049857,0.217322,0.143764,0.366071,-0.206202,-0.000522553,9.83404e-05,0.000110607,-0.0366023,0
36.62,3,128.384,-0.174,-0.174003,-3.37655,-20.922,-18.9635,-1.9585,-0.000358711,-0.45384,0.0168827,0.143484,0.0413764,0.201743,-0.113644,-0.000288326,5.42642e-05,6.10289e-05,-0.0201717,-1.1199e-17
36.625,3,128.371,-0.174,-0.174005,-4.73403,-21.5672,-18.9635,-2.60363,-0.000148239,-0.127797,0.0236701,0.0592956,0.00292016,0.0858859,-0.0483827,-0.000122816,2.3116e-05,2.5996e-05,-0.00858745,0
36.63,3,128.357,-0.174,-0.174005,-5.19425,-22.2123,-18.9635,-3.24876,-3.33988e-05,-0.097208,0.0259712,0.0133595,3.33975e-05,0.0393642,-0.0221763,-5.62923e-05,1.05958e-05,1.19151e-05,-0.00393589,0
36.635,3,128.343,-0.174,-0.174005,-5.3124,-22.9076,-18.9635,-3.94402,-2.23927e-05,-0.174294,0.026562,0.00895708,1.00656e-05,0.0355291,-0.0200167,-5.07989e-05,9.56236e-06,1.07523e-05,-0.00355244,0
36.64,3,128.316,-0.174,-0.174005,-5.47582,-25.1385,-18.9635,-6.17491,-5.11169e-05,-0.216464,0.0273791,0.0204468,0.000119733,0.0479456,-0.0270132,-6.85412e-05,1.2903e-05,1.45077e-05,-0.00479392,-2.66151e-18
36.645,3,128.288,-0.174,-0.174006,-5.78745,-25.9157,-18.9635,-6.95213,-7.9546e-05,-0.273679,0.0289373,0.0318184,0.000451205,0.0612069,-0.0344864,-8.74936e-05,1.64719e-05,1.85192e-05,-0.00611987,-3.39766e-18
36.65,3,128.261,-0.174,-0.174006,-6.26505,-25.3623,-18.9635,-6.39877,-0.000124582,-0.400354,0.0313253,0.0498328,0.00173335,0.0828914,-0.0467064,-0.000118496,2.23098e-05,2.50811e-05,-0.00828805,0
36.655,3,128.234,-0.174,-0.174007,-7.00213,-26.2376,-18.9635,-7.27403,-0.000178418,-0.492153,0.0350107,0.0713674,0.00509142,0.111469,-0.062812,-0.00015938,3.00091e-05,3.37347e-05,-0.0111455,0
36.66,3,128.206,-0.174,-0.174008,-7.94001,-28.0776,-18.9635,-9.11406,-0.000188728,-0.443481,0.0397001,0.0754913,0.00602601,0.121217,-0.0683079,-0.000173373,3.26457e-05,3.66963e-05,-0.0121201,6.72891e-18
36.665,3,128.179,-0.174,-0.174009,-8.81828,-30.8961,-18.9635,-11.9326,-0.000153012,-0.374429,0.0440914,0.0612047,0.00321139,0.108507,-0.0611484,-0.000155239,2.92328e-05,3.28578e-05,-0.0108493,0
36.67,3,128.152,-0.174,-0.17401,-9.54918,-31.8112,-18.9635,-12.8476,-0.000152171,-0.502899,0.0477459,0.0608685,0.00315877,0.111773,-0.0629916,-0.000159942,3.01202e-05,3.38532e-05,-0.0111758,1.8614e-17
36.675,3,128.125,-0.174,-0.17401,-10.4516,-32.7449,-18.9635,-13.7813,-0.000235583,-0.767905,0.0522582,0.0942334,0.0117207,0.158212,-0.0891672,-0.00022646,4.26494e-05,4.79322e-05,-0.0158191,0
36.68,3,128.097,-0.174,-0.174012,-11.8062,-33.7322,-18.9635,-14.7686,-0.00030317,-0.781725,0.0590312,0.121268,0.0249791,0.205278,-0.115698,-0.000293995,5.53714e-05,6.22261e-05,-0.0205251,1.13952e-17
36.685,3,128.07,-0.174,-0.174013,-13.2077,-36.2233,-18.9635,-17.2598,-0.000205484,-0.317325,0.0660384,0.0821935,0.00777772,0.15601,-0.0879337,-0.000223568,4.21095e-05,4.73195e-05,-0.0155989,8.66027e-18
36.69,3,128.043,-0.174,-0.174014,-13.7584,-38.0202,-18.9635,-19.0567,4.80422e-05,0.262458,0.0687922,-0.0192169,-9.94005e-05,0.0494759,-0.027888,-7.09075e-05,1.33564e-05,1.50079e-05,-0.00494693,0
36.695,3,128.015,-0.174,-0.174013,-13.0694,-38.8932,-18.9635,-19.9296,0.000226729,0.302843,0.0653468,-0.0906915,-0.0104482,-0.0357929,0.0201763,5.12636e-05,-9.65672e-06,-1.08502e-05,0.00357882,0
36.7,3,127.988,-0.174,-0.174012,-12.0464,-35.9096,-18.9635,-16.9461,0.000108054,-0.356016,0.0602318,-0.0432217,-0.00113096,0.0158791,-0.00895138,-2.27226e-05,4.28056e-06,4.8093e-06,-0.0015877,8.81467e-19
36.705,3,127.961,-0.174,-0.174012,-12.141,-35.029,-18.9635,-16.0655,-0.000222561,-1.08044,0.0607052,0.0890243,0.00988245,0.159612,-0.0899808,-0.00022835,4.302e-05,4.83308e-05,-0.0159591,-8.86024e-18
36.71,3,127.933,-0.174,-0.174014,-13.7657,-37.3237,-18.9635,-18.3601,-0.000415222,-1.10444,0.0688284,0.166089,0.0641742,0.299091,-0.16862,-0.000428203,8.0676e-05,9.06296e-05,-0.0299052,-1.66029e-17
36.715,3,127.906,-0.174,-0.174016,-15.6797,-41.6444,-18.9635,-22.6808,-0.00027433,-0.41068,0.0783987,0.109732,0.0185072,0.206638,-0.116502,-0.000296108,5.57919e-05,6.26712e-05,-0.0206611,-1.14707e-17
36.72,3,127.879,-0.174,-0.174016,-16.4238,-43.2539,-18.9635,-24.2904,4.71242e-05,0.255968,0.0821192,-0.0188497,-9.38104e-05,0.0631757,-0.03562,-9.05485e-05,1.7062e-05,1.91645e-05,-0.00631673,3.50695e-18
36.725,3,127.852,-0.174,-0.174016,-15.6952,-40.562,-18.9635,-21.5985,0.000238979,0.281268,0.0784761,-0.0955915,-0.0122348,-0.0293502,0.0165492,4.20383e-05,-7.92169e-06,-8.89733e-06,0.00293463,0
36.73,3,127.84,-0.174,-0.174015,-14.5552,-39.997,-18.9635,-21.0334,0.000175482,-0.123961,0.0727758,-0.0701927,-0.00484412,-0.00226105,0.00127496,3.23543e-06,-6.09717e-07,-6.84768e-07,0.000226075,-3.7654e-19
36.735,3,127.831,-0.174,-0.174014,-13.958,-39.692,-18.9635,-20.7285,4.89804e-05,-0.281955,0.0697901,-0.0195922,-0.000105339,0.0500926,-0.0282475,-7.16345e-05,1.35004e-05,1.51612e-05,-0.0050086,2.7807e-18
36.74,3,127.822,-0.174,-0.174014,-13.7354,-39.3871,-18.9635,-20.4235,7.81923e-05,0.036447,0.0686768,-0.0312769,-0.00042856,0.0369713,-0.0208492,-5.285e-05,9.96084e-06,1.11855e-05,-0.00369664,-2.05232e-18
36.745,3,127.813,-0.174,-0.174013,-13.0448,-39.0822,-18.9635,-20.1186,0.000229666,0.340657,0.0652238,-0.0918666,-0.0108596,-0.0375023,0.0211496,5.35739e-05,-1.00979e-05,-1.13387e-05,0.00374974,0
36.75,3,127.798,-0.174,-0.174012,-11.743,-37.7018,-18.9635,-18.7382,0.000261263,0.136649,0.0587152,-0.104505,-0.0159865,-0.0617767,0.0348408,8.81605e-05,-1.66182e-05,-1.86588e-05,0.00617685,0
36.755,3,127.77,-0.174,-0.174011,-10.7436,-34.3749,-18.9635,-15.4114,8.14857e-05,-0.33311,0.0537179,-0.0325943,-0.000485025,0.0206386,-0.0116402,-2.94279e-05,5.54748e-06,6.22828e-06,-0.00206358,-2.29134e-18
36.76,3,127.743,-0.174,-0.174011,-10.7221,-35.0549,-18.9635,-16.0913,-7.37118e-05,-0.334851,0.0536106,0.0294847,0.00035903,0.0834543,-0.0470706,-0.000118964,2.24275e-05,2.51782e-05,-0.00834433,4.63265e-18
36.765,3,127.716,-0.174,-0.174011,-10.9575,-35.7655,-18.9635,-16.802,6.09518e-05,0.402799,0.0547875,-0.0243807,-0.000202992,0.0302038,-0.0170365,-4.30519e-05,8.11674e-06,9.11169e-06,-0.00301998,0
36.77,3,127.688,-0.174,-0.17401,-9.94887,-35.0526,-18.9635,-16.089,0.000424384,1.25209,0.0497444,-0.169754,-0.0685167,-0.188526,0.106343,0.000268499,-5.06239e-05,-5.68261e-05,0.0188501,1.04653e-17
36.775,3,127.661,-0.174,-0.174007,-7.29898,-30.5107,-18.9635,-11.5471,0.000619691,1.36696,0.0364949,-0.247876,-0.213327,-0.424708,0.239578,0.000603761,-0.000113841,-0.000127782,0.0424652,2.3576e-17
36.78,3,127.634,-0.174,-0.174004,-4.35712,-25.3062,-18.9635,-6.3427,0.000486188,0.674301,0.0217856,-0.194475,-0.103022,-0.275712,0.155536,0.000391151,-7.37566e-05,-8.27839e-05,0.0275676,3.06102e-17
36.785,3,127.606,-0.174,-0.174003,-2.51662,-20.4905,-18.9635,-1.52691,0.000181379,-0.030837,0.0125831,-0.0725515,-0.00534908,-0.0653175,0.0368488,9.25375e-05,-1.745e-05,-1.95847e-05,0.0065309,3.62585e-18
36.79,3,127.579,-0.174,-0.174002,-2.09366,-21.4179,-18.9635,-2.45434,-4.51456e-06,0.010214,0.0104683,0.00180582,8.24831e-08,0.0122742,-0.00692477,-1.73803e-05,3.27761e-06,3.67835e-06,-0.00122726,-6.81354e-19
36.795,3,127.552,-0.174,-0.174002,-1.95809,-22.0059,-18.9635,-3.04237,0.000137476,0.71629,0.00979046,-0.0549903,-0.00232915,-0.047529,0.0268158,6.72795e-05,-1.26884e-05,-1.42389e-05,0.00475228,2.63839e-18
36.8,3,127.525,-0.174,-0.174001,-0.651676,-18.0924,-18.9635,0.871134,0.000444237,1.38318,0.00325838,-0.177695,-0.0785891,-0.253025,0.142763,0.000357801,-6.74823e-05,-7.57242e-05,0.0252992,-1.40457e-17
36.805,3,127.497,-0.174,-0.173998,1.97427,-13.941,-18.9635,5.02259,0.000601121,1.56049,-0.00987135,-0.240448,-0.194718,-0.445038,0.251112,0.000628165,-0.000118479,-0.000132942,0.0444979,-2.47046e-17
36.81,3,127.47,-0.174,-0.173995,4.993,-9.59266,-18.9635,9.37089,0.0005901,1.47745,-0.024965,-0.23604,-0.184203,-0.445207,0.251219,0.000627083,-0.000118281,-0.000132713,0.0445149,0
36.815,3,127.443,-0.174,-0.173992,7.88349,-4.88601,-18.9635,14.0775,0.0005722,1.56585,-0.0394174,-0.22888,-0.167944,-0.436241,0.246171,0.000613205,-0.00011567,-0.000129775,0.0436184,-7.26488e-17
36.82,3,127.415,-0.174,-0.173989,10.8198,-0.181753,-18.9635,18.7818,0.0006169,1.785,-0.0540989,-0.24676,-0.210457,-0.511316,0.288549,0.000717252,-0.000135303,-0.000151794,0.0511249,-2.83837e-17
36.825,3,127.388,-0.174,-0.173986,13.9534,4.96757,-18.9635,23.9311,0.000615185,1.64287,-0.0697668,-0.246074,-0.208707,-0.524548,0.29603,0.000734201,-0.000138508,-0.00015538,0.0524479,-2.91183e-17
36.83,3,127.361,-0.174,-0.173983,16.7423,11.5388,-18.9635,30.5023,0.000426545,0.862037,-0.0837116,-0.170618,-0.0695686,-0.323898,0.182801,0.000452451,-8.536e-05,-9.57524e-05,0.0323856,3.59599e-17
36.835,3,127.333,-0.174,-0.173982,18.1449,13.584,-18.9635,32.5475,2.80079e-05,-0.184756,-0.0907245,-0.0112032,-1.96952e-05,-0.101947,0.0575395,0.000142246,-2.68378e-05,-3.01034e-05,0.0101934,0
36.84,3,127.306,-0.174,-0.173983,17.3842,13.1285,-18.9635,32.092,-0.000389787,-0.824043,-0.0869209,0.155915,0.0530888,0.122083,-0.0689072,-0.000170372,3.21464e-05,3.60556e-05,-0.0122067,0
36.845,3,127.279,-0.174,-0.173985,15.033,9.75263,-18.9635,28.7162,-0.000525631,-0.775325,-0.0751648,0.210252,0.130185,0.265273,-0.149735,-0.000370641,6.99382e-05,7.8438e-05,-0.0265238,1.47256e-17
36.85,3,127.252,-0.174,-0.173987,12.5542,6.5733,-18.9635,25.5368,-0.000421895,-0.357071,-0.0627709,0.168758,0.0673181,0.173305,-0.0978275,-0.000242454,4.57529e-05,5.131e-05,-0.0173283,-1.92407e-17
36.855,3,127.224,-0.174,-0.173989,10.782,3.64896,-18.9635,22.6125,-0.000255635,-0.027007,-0.0539099,0.102254,0.0149754,0.0633194,-0.0357442,-8.86595e-05,1.67317e-05,1.87627e-05,-0.00633112,-3.51493e-18
36.86,3,127.197,-0.174,-0.17399,9.76514,1.44994,-18.9635,20.4135,-0.000138444,0.112835,-0.0488257,0.0553775,0.0023787,0.00893047,-0.00504154,-1.25092e-05,2.36085e-06,2.64726e-06,-0.000892931,4.95741e-19
36.865,3,127.17,-0.174,-0.173991,9.2301,0.902409,-18.9635,19.866,-6.01038e-05,0.265116,-0.0461505,0.0240415,0.000194637,-0.0219144,0.0123719,3.06985e-05,-5.79404e-06,-6.49655e-06,0.00219115,0
36.87,3,127.142,-0.174,-0.173991,9.12332,0.953075,-18.9635,19.9166,4.47386e-05,0.519886,-0.0456166,-0.0178954,-8.02723e-05,-0.0635923,0.0359032,8.90659e-05,-1.68113e-05,-1.88484e-05,0.0063584,0
36.875,3,127.115,-0.174,-0.17399,9.58635,0.122619,-18.9635,19.0862,0.000156749,0.688451,-0.0479318,-0.0626998,-0.00345253,-0.114084,0.064413,0.000159697,-3.01447e-05,-3.37955e-05,0.0114069,6.33294e-18
36.88,3,127.088,-0.174,-0.17399,10.4709,1.27824,-18.9635,20.2418,0.000182651,0.58583,-0.0523545,-0.0730603,-0.00546241,-0.130877,0.0738981,0.000183057,-3.45561e-05,-3.87388e-05,0.013086,0
36.885,3,127.06,-0.174,-0.173989,11.2455,3.2984,-18.9635,22.2619,9.6031e-05,0.30926,-0.0562275,-0.0384124,-0.000793879,-0.0954338,0.0538879,0.000133383,-2.51804e-05,-2.82265e-05,0.00954214,0
36.89,3,127.033,-0.174,-0.173989,11.4742,4.29466,-18.9635,23.2582,-2.75066e-05,0.082818,-0.0573711,0.0110026,1.86565e-05,-0.0463498,0.0261732,6.47539e-05,-1.22251e-05,-1.37032e-05,0.00463437,0
36.895,3,127.006,-0.174,-0.173989,11.1312,2.82316,-18.9635,21.7867,-0.000126646,-0.111328,-0.0556561,0.0506584,0.00182094,-0.00317671,0.00179394,4.43783e-06,-8.37885e-07,-9.39126e-07,0.00031763,1.76343e-19
36.9,3,126.979,-0.174,-0.17399,10.2692,0.125451,-18.9635,19.089,-0.00025898,-0.539618,-0.0513459,0.103592,0.0155711,0.0678172,-0.0382993,-9.47648e-05,1.78932e-05,2.00539e-05,-0.00678084,-3.76461e-18
36.905,3,126.951,-0.174,-0.173991,8.53014,-1.10677,-18.9635,17.8568,-0.000500445,-1.26565,-0.0426507,0.200178,0.112354,0.269881,-0.15242,-0.000377422,7.12679e-05,7.98687e-05,-0.0269846,0
36.91,3,126.924,-0.174,-0.173994,5.50771,-5.07637,-18.9635,13.8872,-0.000735489,-1.84325,-0.0275385,0.294195,0.356654,0.623311,-0.352043,-0.000873074,0.000164871,0.000184756,-0.062323,0
36.915,3,126.897,-0.174,-0.173998,1.66372,-11.029,-18.9635,7.93454,-0.000769266,-1.68652,-0.00831858,0.307706,0.408084,0.707472,-0.399595,-0.000993048,0.00018754,0.000210144,-0.070738,0
36.92,3,126.869,-0.174,-0.174002,-1.85877,-19.112,-18.9635,-0.148425,-0.000563172,-0.790652,0.00929384,0.225269,0.160119,0.394682,-0.222935,-0.000555062,0.000104832,0.000117459,-0.039463,2.19092e-17
36.925,3,126.842,-0.174,-0.174004,-3.97796,-23.2038,-18.9635,-4.2403,-0.000202431,0.093995,0.0198898,0.0809722,0.00743615,0.108298,-0.0611747,-0.000152468,2.87975e-05,3.22642e-05,-0.0108284,-6.01176e-18
36.93,3,126.815,-0.174,-0.174004,-4.36704,-24.3366,-18.9635,-5.37309,5.315e-05,0.188913,0.0218352,-0.02126,-0.000134595,0.000440588,-0.000248887,-6.2028e-07,1.17163e-07,1.31259e-07,-4.4053e-05,0
36.935,3,126.787,-0.174,-0.174004,-4.14461,-23.6821,-18.9635,-4.7185,-3.62155e-05,-0.431585,0.0207231,0.0144862,4.25796e-05,0.0352518,-0.0199146,-4.96093e-05,9.37105e-06,1.04979e-05,-0.00352472,-1.95687e-18
36.94,3,126.76,-0.174,-0.174005,-4.85177,-25.1424,-18.9635,-6.17887,-0.000289186,-0.859623,0.0242588,0.115675,0.0216797,0.161613,-0.0913037,-0.000227471,4.2971e-05,4.8135e-05,-0.0161592,8.97133e-18
36.945,3,126.733,-0.174,-0.174006,-6.46363,-28.1056,-18.9635,-9.14202,-0.000293735,-0.354615,0.0323182,0.117494,0.0227189,0.172531,-0.0974764,-0.000243013,4.59098e-05,5.14236e-05,-0.0172509,-9.5774e-18
36.95,3,126.706,-0.174,-0.174007,-7.31842,-28.4977,-18.9635,-9.53413,7.37144e-05,0.767979,0.0365921,-0.0294858,-0.000359068,0.00674725,-0.00381223,-9.50624e-06,1.79602e-06,2.0116e-06,-0.000674638,0
36.955,3,126.678,-0.174,-0.174006,-5.99179,-27.1995,-18.9635,-8.23594,0.000507899,1.41399,0.029959,-0.20316,-0.11745,-0.29065,0.164227,0.000409067,-7.72899e-05,-8.65614e-05,0.0290613,0
36.96,3,126.651,-0.174,-0.174003,-3.20305,-24.4,-18.9635,-5.43646,0.000538972,0.913388,0.0160152,-0.215589,-0.140352,-0.339926,0.192079,0.000477474,-9.02197e-05,-0.000101036,0.0339882,-3.77394e-17
36.965,3,126.624,-0.174,-0.174001,-1.08119,-19.5474,-18.9635,-0.583815,0.00020151,-0.181568,0.00540594,-0.0806041,-0.00733517,-0.0825333,0.0466385,0.000115745,-2.18714e-05,-2.44921e-05,0.00825226,9.16304e-18
36.97,3,126.596,-0.174,-0.174001,-0.929429,-18.5542,-18.9635,0.409342,-0.000186753,-0.635269,0.00464714,0.074701,0.00583874,0.0851869,-0.0481404,-0.000119419,2.25672e-05,2.52696e-05,-0.00851759,9.45765e-18
36.975,3,126.569,-0.174,-0.174002,-2.03173,-21.1648,-18.9635,-2.20128,-0.000162583,0.139816,0.0101586,0.0650334,0.00385255,0.0790446,-0.0446714,-0.000110853,2.09498e-05,2.34569e-05,-0.00790344,8.77571e-18
36.98,3,126.542,-0.174,-0.174002,-2.02127,-20.485,-18.9635,-1.52148,0.000303362,1.40423,0.0101063,-0.121345,-0.0250266,-0.136265,0.0770128,0.000191052,-3.61085e-05,-4.04269e-05,0.0136247,-1.51285e-17
36.985,3,126.514,-0.174,-0.174,0.42683,-17.0738,-18.9635,1.8897,0.000678866,1.81969,-0.00213415,-0.271546,-0.28046,-0.55414,0.313198,0.000775576,-0.000146591,-0.000164112,0.0554069,0
36.99,3,126.487,-0.174,-0.173996,3.74968,-10.8503,-18.9635,8.11329,0.000548052,0.82476,-0.0187484,-0.219221,-0.147565,-0.385535,0.217914,0.000538339,-0.000101757,-0.000113912,0.0385485,2.14015e-17
36.995,3,126.46,-0.174,-0.173994,5.54545,-8.16904,-18.9635,10.7945,1.03008e-05,-0.78058,-0.0277272,-0.00412031,-9.79784e-07,-0.0318485,0.0180025,4.44085e-05,-8.39461e-06,-9.39677e-06,0.00318444,-1.76795e-18
37,3,126.433,-0.174,-0.173996,4.29088,-9.21746,-18.9635,9.74609,-0.000576983,-1.62426,-0.0214544,0.230793,0.17219,0.381529,-0.215671,-0.000532239,0.000100616,0.00011262,-0.038148,2.11791e-17
37.005,3,126.405,-0.174,-0.173999,1.07994,-14.4065,-18.9635,4.55708,-0.000628618,-1.08608,-0.0053997,0.251447,0.222679,0.468726,-0.264974,-0.000654996,0.000123832,0.000138595,-0.0468666,5.20391e-17
37.01,3,126.378,-0.174,-0.174001,-1.457,-17.7959,-18.9635,1.16764,-0.000268739,0.169781,0.00728499,0.107496,0.0173985,0.132179,-0.0747253,-0.00018495,3.49685e-05,3.91348e-05,-0.0132162,-1.46748e-17
37.015,3,126.351,-0.174,-0.174002,-1.81598,-18.7518,-18.9635,0.211758,0.000201156,0.909573,0.00907989,-0.0804624,-0.00729655,-0.078679,0.044482,0.000110089,-2.08158e-05,-2.32943e-05,0.00786689,-1.31027e-17
37.02,3,126.323,-0.174,-0.174,-0.363251,-16.7819,-18.9635,2.18165,0.000323464,0.510207,0.00181626,-0.129386,-0.0303388,-0.157908,0.0892794,0.000220692,-4.17313e-05,-4.66973e-05,0.0157888,0
37.025,3,126.296,-0.174,-0.173999,0.758449,-16.1063,-18.9635,2.85722,1.17247e-05,-0.536874,-0.00379225,-0.00468989,-1.44486e-06,-0.00848358,0.00479675,1.1845e-05,-2.23993e-06,-2.50632e-06,0.000848249,0
37.03,3,126.269,-0.174,-0.174,-0.0744456,-17.1657,-18.9635,1.79781,-0.000404121,-1.18632,0.000372228,0.161648,0.0591634,0.221184,-0.125067,-0.00030889,5.84159e-05,6.53588e-05,-0.0221156,-2.45564e-17
37.035,3,126.241,-0.174,-0.174002,-2.42656,-20.4728,-18.9635,-1.50923,-0.000483198,-0.838833,0.0121328,0.193279,0.101133,0.306545,-0.173342,-0.000428602,8.10605e-05,9.06886e-05,-0.0306506,3.40333e-17
37.04,3,126.214,-0.174,-0.174004,-4.38487,-22.5838,-18.9635,-3.62023,-0.000198834,0.156428,0.0219244,0.0795337,0.00704682,0.108505,-0.0613592,-0.000151853,2.87215e-05,3.21307e-05,-0.0108491,0
37.045,3,126.192,-0.174,-0.174005,-4.52603,-23.2505,-18.9635,-4.28699,0.000219414,0.87936,0.0226301,-0.0877658,-0.00946923,-0.0746049,0.0421908,0.000104393,-1.97462e-05,-2.20886e-05,0.00745953,-4.1414e-18
37.05,3,126.179,-0.174,-0.174003,-2.91932,-21.9183,-18.9635,-2.95476,0.000389933,0.677467,0.0145966,-0.155973,-0.0531484,-0.194525,0.110014,0.000271856,-5.1425e-05,-5.75217e-05,0.01945,2.15966e-17
37.055,3,126.165,-0.174,-0.174001,-1.29757,-20.5861,-18.9635,-1.62253,0.000156814,-0.289567,0.00648785,-0.0627257,-0.00345682,-0.0596947,0.033762,8.33187e-05,-1.57617e-05,-1.76292e-05,0.0059687,6.62744e-18
37.06,3,126.146,-0.174,-0.174001,-1.39118,-20.3838,-18.9635,-1.4203,-0.000292897,-1.22896,0.00695588,0.117159,0.022525,0.14664,-0.0829403,-0.000204625,3.87123e-05,4.3296e-05,-0.0146621,0
37.065,3,126.119,-0.174,-0.174004,-3.5608,-22.0606,-18.9635,-3.0971,-0.000569858,-1.41522,0.017804,0.227943,0.165889,0.411637,-0.232834,-0.000575018,0.000108793,0.000121667,-0.0411584,2.28504e-17
37.07,3,126.092,-0.174,-0.174006,-6.35509,-27.1309,-18.9635,-8.1674,-0.000481505,-0.798845,0.0317754,0.192602,0.100074,0.324452,-0.183528,-0.000453898,8.58833e-05,9.60389e-05,-0.032441,-1.80107e-17
37.075,3,126.064,-0.174,-0.174008,-8.21004,-30.9817,-18.9635,-12.0182,-0.000183929,-0.015339,0.0410502,0.0735716,0.0055779,0.1202,-0.0679948,-0.000168308,3.18482e-05,3.56118e-05,-0.0120184,0
37.08,3,126.037,-0.174,-0.174009,-8.53607,-31.6041,-18.9635,-12.6406,7.36089e-05,0.202083,0.0426803,-0.0294436,-0.000357528,0.0128793,-0.00728589,-1.80334e-05,3.41258e-06,3.81562e-06,-0.00128776,1.42988e-18
37.085,3,126.01,-0.174,-0.174008,-8.09979,-31.3361,-18.9635,-12.3726,4.12732e-05,-0.303575,0.040499,-0.0165093,-6.30264e-05,0.0239267,-0.0135361,-3.34844e-05,6.33682e-06,7.08479e-06,-0.00239236,1.3282e-18
37.09,3,125.982,-0.174,-0.174008,-8.39072,-31.8915,-18.9635,-12.928,-0.00022696,-0.94971,0.0419536,0.0907839,0.0104801,0.143218,-0.0810266,-0.000200409,3.79289e-05,4.24033e-05,-0.0143199,0
37.095,3,125.955,-0.174,-0.17401,-9.97269,-34.474,-18.9635,-15.5105,-0.000392464,-0.931065,0.0498634,0.156986,0.0541901,0.261039,-0.147692,-0.000365539,6.9185e-05,7.73418e-05,-0.0261006,1.44906e-17
37.1,3,125.928,-0.174,-0.174012,-11.6993,-36.1368,-18.9635,-17.1733,-0.000196324,0.020628,0.0584965,0.0785295,0.00678326,0.143809,-0.0813687,-0.000201543,3.8148e-05,4.26429e-05,-0.0143791,1.5966e-17
37.105,3,125.901,-0.174,-0.174012,-11.7191,-36.3479,-18.9635,-17.3844,0.000326547,1.32889,0.0585956,-0.130619,-0.0312146,-0.103238,0.0584158,0.000144653,-2.73813e-05,-3.06057e-05,0.0103225,-5.73086e-18
37.11,3,125.873,-0.174,-0.174009,-9.06544,-33.7237,-18.9635,-14.7601,0.000757796,2.04343,0.0453272,-0.303118,-0.3901,-0.647891,0.366617,0.000906105,-0.000171525,-0.000191713,0.0647808,-3.59652e-17
37.115,3,125.846,-0.174,-0.174005,-5.10234,-27.4003,-18.9635,-8.43673,0.000775061,1.70081,0.0255117,-0.310024,-0.417376,-0.701888,0.397191,0.000978966,-0.000185327,-0.000207128,0.0701799,-3.89626e-17
37.12,3,125.819,-0.174,-0.174002,-1.64016,-20.6723,-18.9635,-1.70878,0.000533482,0.771569,0.0082008,-0.213393,-0.136106,-0.341298,0.193146,0.000474875,-8.99028e-05,-0.000100472,0.0341254,1.89458e-17
37.125,3,125.791,-0.174,-0.174,0.393186,-15.3664,-18.9635,3.59711,0.000231697,0.225272,-0.00196593,-0.092679,-0.0111502,-0.105795,0.0598741,0.000146973,-2.78263e-05,-3.10959e-05,0.0105782,5.87281e-18
37.13,3,125.764,-0.174,-0.173999,1.26424,-13.8341,-18.9635,5.12941,0.000159031,0.587636,-0.00632121,-0.0636125,-0.00360551,-0.0735392,0.041621,0.000102079,-1.93276e-05,-2.15972e-05,0.00735298,-1.22467e-17
37.135,3,125.737,-0.174,-0.173998,2.46948,-12.4966,-18.9635,6.4669,0.000407046,1.41444,-0.0123474,-0.162818,-0.0604573,-0.235623,0.133362,0.000326735,-6.18679e-05,-6.91285e-05,0.0235593,2.61594e-17
