# trace n_full=62853 stride=5 n_written=12571
# B0_Ns_per_m=400
# K_N_per_m=5000
# bias_um=0
# case_id=Alinear
# fd_scale=1
# fd_sha256=58858d990d4f36176992fea6e5590f4a8ab64bca1face89aaacc6ea25d261187
# mode=Alinear
# mu=0
# n=1
# n_steps_done=62853
# note=
# r_actual=0
# r_design=0
# status=OK
# v_ref_m_s=0.0006679905
# units t=s phase=code along_mm=mm y_d=m y_sim=m e_um=um e_raw_um=um b_um=um e_vib_um=um v_m_s=m/s Fd_N=N F_spring_N=N F_linear_damping_N=N F_shear_N=N F_SFC_N=N tau_1=N*m tau_2=N*m tau_3=N*m tau_4=N*m tau_5=N*m tau_6=N*m
# phase_names=start,fwd_steady,turn,ret_steady,stop
t,phase,along_mm,y_d,y_sim,e_um,e_raw_um,b_um,e_vib_um,v_m_s,Fd_N,F_spring_N,F_linear_damping_N,F_shear_N,F_SFC_N,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6
34.955,3,136.899,-0.174,-0.173999,1.27026,-14.4065,-18.9635,4.55708,-0.000709816,-1.06861,-0.00635132,0.283926,0,0.277575,-0.153965,-0.000429839,7.9245e-05,9.10988e-05,-0.0277533,-1.54085e-17
34.96,3,136.872,-0.174,-0.174002,-1.61763,-17.7959,-18.9635,1.16764,-0.000302429,0.211778,0.00808816,0.120972,0,0.12906,-0.0715904,-0.000200137,3.68999e-05,4.24163e-05,-0.012904,-7.16426e-18
34.965,3,136.845,-0.174,-0.174002,-2.03,-18.7518,-18.9635,0.211758,0.000212568,0.973591,0.01015,-0.0850272,0,-0.0748772,0.0415369,0.000116115,-2.14101e-05,-2.4609e-05,0.00748658,0
34.97,3,136.817,-0.174,-0.174,-0.477115,-16.7819,-18.9635,2.18165,0.000355578,0.575016,0.00238558,-0.142231,0,-0.139846,0.077581,0.000216621,-3.99446e-05,-4.59096e-05,0.0139824,1.5526e-17
34.975,3,136.79,-0.174,-0.173999,0.807292,-16.1063,-18.9635,2.85722,4.03264e-05,-0.495679,-0.00403646,-0.0161306,0,-0.020167,0.0111884,3.12075e-05,-5.75497e-06,-6.61392e-06,0.00201639,0
34.98,3,136.763,-0.174,-0.174,0.10003,-17.1657,-18.9635,1.79781,-0.000389293,-1.17887,-0.000500152,0.155717,0,0.155217,-0.0861168,-0.000240219,4.43019e-05,5.09104e-05,-0.0155193,8.61627e-18
34.985,3,136.736,-0.174,-0.174002,-2.2714,-20.4728,-18.9635,-1.50923,-0.000514018,-0.856065,0.011357,0.205607,0,0.216964,-0.120381,-0.000336144,6.1997e-05,7.12398e-05,-0.0216931,-2.40878e-17
34.99,3,136.708,-0.174,-0.174004,-4.39671,-22.5838,-18.9635,-3.62023,-0.000225486,0.13223,0.0219836,0.0901944,0,0.112178,-0.0622442,-0.000173965,3.20878e-05,3.68689e-05,-0.0112161,-6.22713e-18
34.995,3,136.686,-0.174,-0.174005,-4.64406,-23.2505,-18.9635,-4.28699,0.000201758,0.858763,0.0232203,-0.0807032,0,-0.057483,0.0318971,8.91364e-05,-1.64423e-05,-1.88908e-05,0.00574742,-3.19095e-18
35,3,136.673,-0.174,-0.174003,-3.10413,-21.9183,-18.9635,-2.95476,0.000386927,0.657033,0.0155207,-0.154771,0,-0.13925,0.0772734,0.000215689,-3.9789e-05,-4.5711e-05,0.0139229,7.72994e-18
35.005,3,136.659,-0.174,-0.174001,-1.48502,-20.5861,-18.9635,-1.62253,0.000153205,-0.320017,0.00742511,-0.0612818,0,-0.0538567,0.0298879,8.33216e-05,-1.53717e-05,-1.76583e-05,0.00538485,0
35.01,3,136.64,-0.174,-0.174002,-1.61197,-20.3838,-18.9635,-1.4203,-0.000301871,-1.27279,0.00805986,0.120748,0,0.128808,-0.0714857,-0.000199239,3.67595e-05,4.22245e-05,-0.0128789,-7.15029e-18
35.015,3,136.613,-0.174,-0.174004,-3.87742,-22.0606,-18.9635,-3.0971,-0.000615989,-1.46245,0.0193871,0.246396,0,0.265783,-0.147511,-0.00041153,7.59329e-05,8.72152e-05,-0.0265742,2.95078e-17
35.02,3,136.586,-0.174,-0.174007,-6.97907,-27.1309,-18.9635,-8.1674,-0.000548656,-0.833062,0.0348953,0.219463,0,0.254358,-0.141176,-0.000394439,7.27849e-05,8.35931e-05,-0.0254319,2.82394e-17
35.025,3,136.558,-0.174,-0.174009,-9.0906,-30.9817,-18.9635,-12.0182,-0.000208246,-0.027706,0.045453,0.0832982,0,0.128751,-0.071464,-0.000199853,3.68809e-05,4.23545e-05,-0.0128732,-7.14713e-18
35.03,3,136.531,-0.174,-0.174009,-9.47706,-31.6041,-18.9635,-12.6406,7.37041e-05,0.204875,0.0473853,-0.0294816,0,0.0179037,-0.00993797,-2.77907e-05,5.12885e-06,5.88963e-06,-0.0017901,1.98771e-18
35.035,3,136.504,-0.174,-0.174009,-9.02153,-31.3361,-18.9635,-12.3726,4.94769e-05,-0.301848,0.0451076,-0.0197908,0,0.0253169,-0.0140535,-3.92783e-05,7.24935e-06,8.32413e-06,-0.0025313,-2.81074e-18
35.04,3,136.476,-0.174,-0.174009,-9.26223,-31.8915,-18.9635,-12.928,-0.000215239,-0.959877,0.0463112,0.0860955,0,0.132407,-0.0735031,-0.0002054,3.79117e-05,4.35296e-05,-0.0132387,0
35.045,3,136.449,-0.174,-0.174011,-10.8041,-34.474,-18.9635,-15.5105,-0.000394189,-0.94819,0.0540206,0.157676,0,0.211696,-0.117525,-0.000328604,6.0656e-05,6.96395e-05,-0.0211664,-1.17515e-17
35.05,3,136.422,-0.174,-0.174013,-12.5589,-36.1368,-18.9635,-17.1733,-0.000200441,0.013429,0.0627943,0.0801765,0,0.142971,-0.079375,-0.000222093,4.09982e-05,4.70671e-05,-0.0142949,-1.5873e-17
35.055,3,136.395,-0.174,-0.174013,-12.578,-36.3479,-18.9635,-17.3844,0.000330906,1.34565,0.06289,-0.132363,0,-0.0694725,0.0385718,0.000107898,-1.9919e-05,-2.28661e-05,0.0069462,0
35.06,3,136.367,-0.174,-0.17401,-9.80091,-33.7237,-18.9635,-14.7601,0.000844944,2.08283,0.0490045,-0.337978,0,-0.288973,0.160448,0.000448001,-8.27104e-05,-9.49415e-05,0.028893,1.60412e-17
35.065,3,136.34,-0.174,-0.174005,-5.12457,-27.4003,-18.9635,-8.43673,0.000973415,1.74691,0.0256228,-0.389366,0,-0.363743,0.201973,0.000562289,-0.000103816,-0.000119161,0.0363688,-4.03836e-17
35.07,3,136.313,-0.174,-0.174001,-0.731215,-20.6723,-18.9635,-1.70878,0.000673682,0.806739,0.00365608,-0.269473,0,-0.265817,0.147605,0.000409774,-7.56612e-05,-8.68392e-05,0.0265777,0
35.075,3,136.285,-0.174,-0.173998,1.78793,-15.3664,-18.9635,3.59711,0.000273519,0.243171,-0.00893964,-0.109407,0,-0.118347,0.0657202,0.000182126,-3.36302e-05,-3.8596e-05,0.0118329,-1.31392e-17
35.08,3,136.258,-0.174,-0.173997,2.76632,-13.8341,-18.9635,5.12941,0.000159163,0.59534,-0.0138316,-0.0636652,0,-0.0774968,0.0430374,0.000119163,-2.20052e-05,-2.52527e-05,0.00774851,0
35.085,3,136.231,-0.174,-0.173996,3.94105,-12.4966,-18.9635,6.4669,0.000398146,1.42361,-0.0197053,-0.159258,0,-0.178964,0.0993913,0.000274931,-5.07734e-05,-5.82626e-05,0.0178937,0
35.09,3,136.203,-0.174,-0.173993,6.55981,-8.48469,-18.9635,10.4789,0.000676992,1.76573,-0.032799,-0.270797,0,-0.303596,0.168617,0.000465585,-8.59885e-05,-9.86651e-05,0.030355,1.6853e-17
35.095,3,136.176,-0.174,-0.17399,10.0231,-2.73356,-18.9635,16.23,0.000632105,1.15455,-0.0501153,-0.252842,0,-0.302957,0.16827,0.000463565,-8.56207e-05,-9.82366e-05,0.0302912,-1.68175e-17
35.1,3,136.153,-0.174,-0.173988,12.4859,2.05133,-18.9635,21.0149,0.000239979,0.130052,-0.0624297,-0.0959918,0,-0.158421,0.0879957,0.000241995,-4.46996e-05,-5.12824e-05,0.0158398,-8.79416e-18
35.105,3,136.144,-0.174,-0.173987,12.8462,1.76828,-18.9635,20.7318,-0.000135766,-0.338304,-0.0642312,0.0543064,0,-0.00992484,0.00551306,1.51532e-05,-2.79918e-06,-3.21118e-06,0.000992335,0
35.11,3,136.135,-0.174,-0.173988,11.9229,1.48524,-18.9635,20.4488,-0.000179956,0.074295,-0.0596147,0.0719823,0,0.0123677,-0.00687032,-1.8888e-05,3.48936e-06,4.00264e-06,-0.00123658,-1.37309e-18
35.115,3,136.126,-0.174,-0.173989,11.4483,1.2022,-18.9635,20.1657,5.64243e-05,0.667951,-0.0572415,-0.0225697,0,-0.0798112,0.0443377,0.000121894,-2.25202e-05,-2.5831e-05,0.00797992,8.86083e-18
35.12,3,136.117,-0.174,-0.173988,12.1229,0.919153,-18.9635,19.8827,0.000191228,0.497964,-0.0606147,-0.0764911,0,-0.137106,0.0761701,0.00020927,-3.86661e-05,-4.43472e-05,0.0137085,7.6109e-18
35.125,3,136.095,-0.174,-0.173987,12.7322,1.56373,-18.9635,20.5273,-6.64655e-05,-0.531039,-0.0636608,0.0265862,0,-0.0370746,0.020598,5.65549e-05,-1.04502e-05,-1.19848e-05,0.0037069,-4.1161e-18
35.13,3,136.068,-0.174,-0.173989,11.4133,1.44327,-18.9635,20.4068,-0.000561719,-1.50588,-0.0570666,0.224688,0,0.167621,-0.0931313,-0.000255825,4.72748e-05,5.42129e-05,-0.0167596,2.79145e-17
35.135,3,136.04,-0.174,-0.173992,7.89204,-3.69759,-18.9635,15.266,-0.000832702,-1.49156,-0.0394602,0.333081,0,0.293621,-0.163144,-0.000448926,8.29645e-05,9.51339e-05,-0.0293577,-3.25984e-17
35.14,3,136.013,-0.174,-0.173996,3.94993,-9.95709,-18.9635,9.00646,-0.000633154,-0.549762,-0.0197497,0.253262,0,0.233512,-0.129751,-0.000357757,6.61202e-05,7.58137e-05,-0.0233477,-2.5925e-17
35.145,3,135.986,-0.174,-0.173998,1.68447,-15.3327,-18.9635,3.63083,-0.000174346,0.373744,-0.00842236,0.0697386,0,0.0613162,-0.0340719,-9.40445e-05,1.73823e-05,1.99293e-05,-0.0061307,-3.40373e-18
35.15,3,135.958,-0.174,-0.173998,1.54263,-13.5085,-18.9635,5.45504,0.00012687,0.534423,-0.00771317,-0.0507481,0,-0.0584613,0.0324868,8.96549e-05,-1.65719e-05,-1.8999e-05,0.00584525,0
35.155,3,135.931,-0.174,-0.173998,2.24143,-12.6581,-18.9635,6.30541,0.000105711,0.156257,-0.0112072,-0.0422843,0,-0.0534914,0.0297264,8.19821e-05,-1.51544e-05,-1.73729e-05,0.00534834,0
35.16,3,135.904,-0.174,-0.173998,2.4905,-12.5328,-18.9635,6.43071,-2.14616e-05,0.010428,-0.0124525,0.00858464,0,-0.00386786,0.00214955,5.92572e-06,-1.09543e-06,-1.25572e-06,0.000386728,2.14709e-19
35.165,3,135.877,-0.174,-0.173998,2.37353,-13.669,-18.9635,5.29458,1.85502e-05,0.391186,-0.0118677,-0.00742006,0,-0.0192877,0.0107196,2.95447e-05,-5.46193e-06,-6.2608e-06,0.00192848,2.14137e-18
35.17,3,135.849,-0.174,-0.173997,2.8238,-12.922,-18.9635,6.04158,0.000202341,0.77863,-0.014119,-0.0809366,0,-0.0950556,0.0528315,0.000145535,-2.69065e-05,-3.08401e-05,0.00950414,-1.05533e-17
35.175,3,135.822,-0.174,-0.173996,4.05953,-10.8988,-18.9635,8.06471,0.00026505,0.574466,-0.0202976,-0.10602,0,-0.126318,0.0702099,0.000193218,-3.5724e-05,-4.09442e-05,0.0126299,7.01204e-18
35.18,3,135.795,-0.174,-0.173995,5.08576,-7.61883,-18.9635,11.3447,7.37148e-05,-0.065036,-0.0254288,-0.0294859,0,-0.0549147,0.0305241,8.39285e-05,-1.55184e-05,-1.77849e-05,0.00549065,3.04838e-18
35.185,3,135.767,-0.174,-0.173995,4.91608,-8.05387,-18.9635,10.9097,-0.000172413,-0.380743,-0.0245804,0.0689653,0,0.0443849,-0.0246723,-6.78249e-05,1.25415e-05,1.43724e-05,-0.00443783,-2.46386e-18
35.19,3,135.74,-0.174,-0.173996,3.91432,-10.6856,-18.9635,8.27798,-0.00017747,0.040515,-0.0195716,0.0709881,0,0.0514165,-0.0285822,-7.85962e-05,1.45341e-05,1.66548e-05,-0.00514088,5.70838e-18
35.195,3,135.713,-0.174,-0.173997,3.4787,-11.2248,-18.9635,7.73878,7.82242e-05,0.73171,-0.0173935,-0.0312897,0,-0.0486832,0.027064,7.44197e-05,-1.37626e-05,-1.57698e-05,0.00486759,-2.70246e-18
35.2,3,135.685,-0.174,-0.173996,4.40419,-9.40611,-18.9635,9.55744,0.000305781,0.915952,-0.022021,-0.122312,0,-0.144333,0.0802414,0.000220468,-4.07742e-05,-4.67177e-05,0.0144312,8.0121e-18
35.205,3,135.658,-0.174,-0.173994,5.96299,-6.06974,-18.9635,12.8938,0.000263046,0.470466,-0.029815,-0.105218,0,-0.135033,0.0750746,0.000206028,-3.81057e-05,-4.36575e-05,0.0135013,-1.49917e-17
35.21,3,135.631,-0.174,-0.173993,6.86317,-4.97709,-18.9635,13.9865,5.27949e-05,0.071212,-0.0343159,-0.021118,0,-0.0554338,0.0308211,8.45132e-05,-1.5632e-05,-1.79083e-05,0.00554256,-3.0772e-18
35.215,3,135.604,-0.174,-0.173993,6.88813,-5.4362,-18.9635,13.5273,-1.15641e-05,0.333315,-0.0344407,0.00462562,0,-0.029815,0.0165778,4.54432e-05,-8.4059e-06,-9.62937e-06,0.00298106,0
35.22,3,135.576,-0.174,-0.173993,7.15791,-6.83994,-18.9635,12.1236,0.000193824,1.02021,-0.0357895,-0.0775296,0,-0.113319,0.063011,0.00017265,-3.19381e-05,-3.65842e-05,0.0113302,6.29048e-18
35.225,3,135.549,-0.174,-0.173991,8.67058,-2.65744,-18.9635,16.3061,0.000436268,1.30743,-0.0433529,-0.174507,0,-0.21786,0.121147,0.000331559,-6.1338e-05,-7.02564e-05,0.0217828,0
35.23,3,135.522,-0.174,-0.173989,10.9277,1.17259,-18.9635,20.1361,0.000402204,0.780259,-0.0546383,-0.160882,0,-0.21552,0.119851,0.00032749,-6.05886e-05,-6.93937e-05,0.0215488,-1.19638e-17
35.235,3,135.494,-0.174,-0.173988,12.3602,4.55983,-18.9635,23.5234,7.96553e-05,-0.050524,-0.0618012,-0.0318621,0,-0.0936633,0.0520888,0.000142169,-2.63041e-05,-3.01248e-05,0.00936494,0
35.24,3,135.467,-0.174,-0.173988,12.0815,2.37395,-18.9635,21.3375,-0.000215627,-0.32987,-0.0604074,0.086251,0,0.0258436,-0.014373,-3.92229e-05,7.25752e-06,8.31111e-06,-0.00258398,0
35.245,3,135.44,-0.174,-0.173989,10.8955,1.03873,-18.9635,20.0023,-0.000198569,0.169772,-0.0544776,0.0794278,0,0.0249502,-0.0138768,-3.78833e-05,7.01011e-06,8.02723e-06,-0.00249465,-1.38501e-18
35.25,3,135.412,-0.174,-0.17399,10.395,0.514668,-18.9635,19.4782,6.87485e-05,0.822383,-0.0519752,-0.0274994,0,-0.0794746,0.0442043,0.000120677,-2.23322e-05,-2.55706e-05,0.00794627,-4.41172e-18
35.255,3,135.385,-0.174,-0.173989,11.2198,2.36564,-18.9635,21.3292,0.000261598,0.880192,-0.0560989,-0.104639,0,-0.160738,0.0894078,0.000243896,-4.51376e-05,-5.16797e-05,0.0160714,0
35.26,3,135.358,-0.174,-0.173988,12.4413,3.51047,-18.9635,22.474,0.00015679,0.270253,-0.0622065,-0.062716,0,-0.124922,0.0694894,0.000189369,-3.50485e-05,-4.01257e-05,0.0124904,0
35.265,3,135.331,-0.174,-0.173987,12.6406,3.91713,-18.9635,22.8807,-0.000149464,-0.425138,-0.0632028,0.0597857,0,-0.00341707,0.00190087,5.17792e-06,-9.58391e-07,-1.09715e-06,0.000341656,-1.89685e-19
35.27,3,135.303,-0.174,-0.173989,11.3416,1.56701,-18.9635,20.5306,-0.000388783,-0.675021,-0.0567081,0.155513,0,0.098805,-0.0549665,-0.000149793,2.77273e-05,3.17395e-05,-0.00987903,-5.48478e-18
35.275,3,135.276,-0.174,-0.173991,9.25423,-1.08623,-18.9635,17.8773,-0.000421696,-0.522335,-0.0462712,0.168678,0,0.122407,-0.0680999,-0.000185751,3.43858e-05,3.93586e-05,-0.0122389,1.35899e-17
35.28,3,135.249,-0.174,-0.173993,7.29415,-4.01365,-18.9635,14.9499,-0.000344029,-0.390629,-0.0364707,0.137612,0,0.101141,-0.0562713,-0.000153616,2.84389e-05,3.25494e-05,-0.0101126,-5.61444e-18
35.285,3,135.221,-0.174,-0.173994,5.66118,-6.81795,-18.9635,12.1456,-0.000321877,-0.525929,-0.0283059,0.128751,0,0.100445,-0.0558868,-0.000152665,2.82648e-05,3.23479e-05,-0.010043,-1.11516e-17
35.29,3,135.194,-0.174,-0.173996,3.93562,-9.50899,-18.9635,9.45456,-0.00039051,-0.761329,-0.0196781,0.156204,0,0.136526,-0.0759654,-0.000207658,3.84488e-05,4.4e-05,-0.0136506,-7.57871e-18
35.295,3,135.167,-0.174,-0.173998,1.84338,-12.0646,-18.9635,6.89894,-0.000444135,-0.78968,-0.0092169,0.177654,0,0.168437,-0.0937258,-0.00025644,4.7484e-05,5.43359e-05,-0.0168412,9.35013e-18
35.3,3,135.139,-0.174,-0.174,-0.30646,-16.7085,-18.9635,2.25502,-0.000382074,-0.520563,0.0015323,0.15283,0,0.154362,-0.0858978,-0.000235243,4.35621e-05,4.98446e-05,-0.0154339,1.71376e-17
35.305,3,135.112,-0.174,-0.174002,-1.90587,-19.5643,-18.9635,-0.600763,-0.000212166,-0.11108,0.00952935,0.0848662,0,0.0943956,-0.0525308,-0.000143954,2.66589e-05,3.05016e-05,-0.00943816,0
35.31,3,135.085,-0.174,-0.174003,-2.56633,-19.7195,-18.9635,-0.756,-1.47828e-05,0.253372,0.0128316,0.00591311,0,0.0187447,-0.0104319,-2.85899e-05,5.29492e-06,6.05772e-06,-0.0018742,-2.08109e-18
35.315,3,135.07,-0.174,-0.174002,-2.29019,-19.3426,-18.9635,-0.37901,0.000152429,0.49115,0.0114509,-0.0609715,0,-0.0495206,0.0275607,7.54994e-05,-1.39835e-05,-1.5997e-05,0.00495132,2.74894e-18
35.32,3,135.056,-0.174,-0.174001,-1.29206,-18.9109,-18.9635,0.052615,0.000253629,0.57439,0.0064603,-0.101452,0,-0.0949913,0.0528699,0.000144705,-2.68032e-05,-3.06604e-05,0.00949772,1.05462e-17
35.325,3,135.043,-0.174,-0.174,0.0396711,-18.4793,-18.9635,0.484239,0.000268775,0.504898,-0.000198355,-0.10751,0,-0.107708,0.0599507,0.000163911,-3.03626e-05,-3.47297e-05,0.0107692,5.97901e-18
35.33,3,135.017,-0.174,-0.173999,1.29705,-15.6069,-18.9635,3.35665,0.000217124,0.420155,-0.00648524,-0.0868497,0,-0.0933349,0.0519529,0.0001419,-2.6287e-05,-3.00657e-05,0.00933211,5.18113e-18
35.335,3,134.99,-0.174,-0.173998,2.31002,-13.0751,-18.9635,5.88845,0.000204265,0.610686,-0.0115501,-0.0817059,0,-0.093256,0.0519114,0.000141662,-2.62447e-05,-3.00153e-05,0.00932423,-5.17675e-18
35.34,3,134.962,-0.174,-0.173996,3.56292,-11.663,-18.9635,7.30058,0.000360449,1.24541,-0.0178146,-0.14418,0,-0.161994,0.0901791,0.000245842,-4.55485e-05,-5.2089e-05,0.016197,0
35.345,3,134.935,-0.174,-0.173994,5.9625,-8.56438,-18.9635,10.3992,0.00067641,2.03834,-0.0298125,-0.270564,0,-0.300377,0.167222,0.000455114,-8.43267e-05,-9.6429e-05,0.0300332,0
35.35,3,134.908,-0.174,-0.17399,9.95265,-3.64075,-18.9635,15.3228,0.000940568,2.34763,-0.0497632,-0.376227,0,-0.42599,0.237163,0.000643797,-0.000119294,-0.000136406,0.0425927,0
35.355,3,134.88,-0.174,-0.173985,14.7153,4.18384,-18.9635,23.1474,0.000891852,1.78717,-0.0735763,-0.356741,0,-0.430317,0.239583,0.000648376,-0.000120149,-0.000137376,0.0430254,-2.38874e-17
35.36,3,134.853,-0.174,-0.173982,18.4859,9.81598,-18.9635,28.7795,0.000497859,0.740451,-0.0924296,-0.199144,0,-0.291573,0.162344,0.000438241,-8.12144e-05,-9.28525e-05,0.029153,-1.61856e-17
35.365,3,134.826,-0.174,-0.17398,20.0167,13.2397,-18.9635,32.2032,4.81936e-05,0.098395,-0.100083,-0.0192774,0,-0.119361,0.0664616,0.000179191,-3.32096e-05,-3.7966e-05,0.0119343,1.32517e-17
35.37,3,134.798,-0.174,-0.17398,19.7947,12.964,-18.9635,31.9276,-0.00010279,0.353924,-0.0989736,0.0411161,0,-0.0578575,0.0322173,8.6847e-05,-1.60965e-05,-1.84006e-05,0.0057849,-3.21174e-18
35.375,3,134.771,-0.174,-0.17398,19.5722,13.3577,-18.9635,32.3212,8.67648e-05,1.00782,-0.0978612,-0.0347059,0,-0.132567,0.0738221,0.000198967,-3.68797e-05,-4.21559e-05,0.0132548,-7.35895e-18
35.38,3,134.744,-0.174,-0.17398,20.4679,14.3299,-18.9635,33.2934,0.000270266,1.03206,-0.102339,-0.108106,0,-0.210446,0.117195,0.000315613,-5.85044e-05,-6.68698e-05,0.0210415,1.16821e-17
35.385,3,134.717,-0.174,-0.173978,21.6062,16.2864,-18.9635,35.25,6.96955e-05,-0.004904,-0.108031,-0.0278782,0,-0.135909,0.0756903,0.00020364,-3.77505e-05,-4.31455e-05,0.0135889,0
35.39,3,134.689,-0.174,-0.173979,20.9084,15.8821,-18.9635,34.8456,-0.000489633,-1.36005,-0.104542,0.195853,0,0.0913111,-0.0508552,-0.000136834,2.53677e-05,2.89911e-05,-0.00912977,5.06878e-18
35.395,3,134.662,-0.174,-0.173983,17.3892,12.6618,-18.9635,31.6254,-0.000949177,-1.78471,-0.0869461,0.379671,0,0.292725,-0.163039,-0.000439441,8.14741e-05,9.31046e-05,-0.0292682,0
35.4,3,134.635,-0.174,-0.173987,12.5624,3.76134,-18.9635,22.7249,-0.000860841,-0.797854,-0.062812,0.344336,0,0.281524,-0.156808,-0.000423712,7.85636e-05,8.9772e-05,-0.0281483,0
35.405,3,134.607,-0.174,-0.173991,9.34177,0.227592,-18.9635,19.1911,-0.00025544,0.769797,-0.0467089,0.102176,0,0.0554673,-0.0308965,-8.36205e-05,1.55057e-05,1.77166e-05,-0.00554592,-3.07906e-18
35.41,3,134.58,-0.174,-0.173991,9.41168,-0.487047,-18.9635,18.4765,0.000357506,1.54649,-0.0470584,-0.143003,0,-0.190061,0.105873,0.000286457,-5.31209e-05,-6.06913e-05,0.0190033,0
35.415,3,134.553,-0.174,-0.173988,11.6706,2.26049,-18.9635,21.224,0.000466253,0.917211,-0.0583531,-0.186501,0,-0.244854,0.136402,0.000368468,-6.83329e-05,-7.80664e-05,0.0244818,0
35.42,3,134.525,-0.174,-0.173987,13.2803,4.08213,-18.9635,23.0457,2.76747e-05,-0.453212,-0.0664017,-0.0110699,0,-0.0774715,0.0431594,0.000116441,-2.15955e-05,-2.467e-05,0.00774602,-4.30053e-18
35.425,3,134.498,-0.174,-0.173988,12.2458,3.80032,-18.9635,22.7639,-0.000525871,-1.33168,-0.0612291,0.210348,0,0.149119,-0.0830784,-0.0002242,4.15832e-05,4.75002e-05,-0.0149097,0
35.43,3,134.471,-0.174,-0.173991,9.03086,-2.41148,-18.9635,16.5521,-0.00071915,-1.08707,-0.0451543,0.28766,0,0.242506,-0.135113,-0.000365191,6.77381e-05,7.73711e-05,-0.024247,0
35.435,3,134.444,-0.174,-0.173994,5.81143,-5.69406,-18.9635,13.2695,-0.000463282,-0.186347,-0.0290572,0.185313,0,0.156255,-0.0870623,-0.00023569,4.37204e-05,4.99343e-05,-0.0156233,0
35.44,3,134.416,-0.174,-0.173996,4.28913,-7.62838,-18.9635,11.3352,-8.8093e-05,0.35914,-0.0214457,0.0352372,0,0.0137915,-0.00768471,-2.08163e-05,3.86166e-06,4.41021e-06,-0.00137895,-7.65583e-19
35.445,3,134.389,-0.174,-0.173996,4.20082,-8.77702,-18.9635,10.1865,7.15279e-06,-0.021478,-0.0210041,-0.00286112,0,-0.0238652,0.0132985,3.60142e-05,-6.68145e-06,-7.63005e-06,0.00238617,-1.32478e-18
35.45,3,134.362,-0.174,-0.173996,3.79762,-10.305,-18.9635,8.65856,-0.000268678,-0.957835,-0.0189881,0.107471,0,0.088483,-0.0493079,-0.000133523,2.4773e-05,2.82883e-05,-0.00884701,0
35.455,3,134.334,-0.174,-0.173998,1.68342,-12.6274,-18.9635,6.33613,-0.00062813,-1.51227,-0.0084171,0.251252,0,0.242835,-0.135328,-0.000366791,6.80569e-05,7.77086e-05,-0.0242799,0
35.46,3,134.307,-0.174,-0.174002,-1.74046,-17.7328,-18.9635,1.23077,-0.000680747,-1.05139,0.00870229,0.272299,0,0.281001,-0.156605,-0.000425172,7.88946e-05,9.00769e-05,-0.028096,-1.55987e-17
35.465,3,134.28,-0.174,-0.174005,-4.52742,-20.8377,-18.9635,-1.87416,-0.000299636,0.152087,0.0226371,0.119854,0,0.142491,-0.0794158,-0.000215896,4.00642e-05,4.57395e-05,-0.0142471,-7.90987e-18
35.47,3,134.252,-0.174,-0.174005,-4.91069,-22.3797,-18.9635,-3.41611,0.00024583,1.12685,0.0245534,-0.0983322,0,-0.0737787,0.0411216,0.000111786,-2.07456e-05,-2.36827e-05,0.0073768,0
35.475,3,134.225,-0.174,-0.174003,-2.95257,-20.8485,-18.9635,-1.88491,0.000521425,1.0828,0.0147628,-0.20857,0,-0.193807,0.108026,0.000293245,-5.44246e-05,-6.2126e-05,0.0193779,1.07584e-17
35.48,3,134.198,-0.174,-0.174001,-0.554626,-17.7867,-18.9635,1.17686,0.000333579,0.187027,0.00277313,-0.133432,0,-0.130659,0.0728315,0.00019737,-3.66328e-05,-4.18139e-05,0.0130639,0
35.485,3,134.171,-0.174,-0.174,0.298927,-14.6515,-18.9635,4.31205,-7.03398e-05,-0.553475,-0.00149463,0.0281359,0,0.0266413,-0.0148511,-4.02124e-05,7.46409e-06,8.51918e-06,-0.00266374,4.43667e-18
35.49,3,134.143,-0.174,-0.174001,-0.550605,-16.247,-18.9635,2.71656,-0.000234403,-0.296098,0.00275302,0.0937613,0,0.0965143,-0.0538041,-0.000145711,2.70481e-05,3.08694e-05,-0.00965002,0
35.495,3,134.116,-0.174,-0.174001,-1.33188,-16.8196,-18.9635,2.14391,3.43283e-05,0.714079,0.00665938,-0.0137313,0,-0.00707195,0.00394261,1.06789e-05,-1.98245e-06,-2.26236e-06,0.000707092,3.92572e-19
35.5,3,134.089,-0.174,-0.174,-0.299687,-16.3932,-18.9635,2.5703,0.000440158,1.33939,0.00149844,-0.176063,0,-0.174565,0.0973247,0.00026338,-4.88974e-05,-5.57976e-05,0.0174539,-9.6903e-18
35.505,3,134.061,-0.174,-0.173998,2.22716,-12.9575,-18.9635,6.00606,0.000499905,0.778745,-0.0111358,-0.199962,0,-0.211098,0.117698,0.000317952,-5.90326e-05,-6.73586e-05,0.0211067,0
35.51,3,134.034,-0.174,-0.173996,4.0377,-10.3146,-18.9635,8.64896,8.54896e-05,-0.472896,-0.0201885,-0.0341958,0,-0.0543844,0.0303238,8.18036e-05,-1.5189e-05,-1.73301e-05,0.00543764,0
35.515,3,134.007,-0.174,-0.173997,3.40893,-8.76899,-18.9635,10.1946,-0.000396156,-1.089,-0.0170447,0.158462,0,0.141418,-0.0788558,-0.000212733,3.95022e-05,4.50673e-05,-0.0141397,7.85025e-18
