# trace n_full=62853 stride=5 n_written=12571
# B0_Ns_per_m=400
# K_N_per_m=5000
# bias_um=0
# case_id=ASFC_strong
# fd_scale=1
# fd_sha256=58858d990d4f36176992fea6e5590f4a8ab64bca1face89aaacc6ea25d261187
# mode=ASFC
# mu=61906.29881
# n=1.5
# n_steps_done=62853
# note=
# r_actual=4
# r_design=4
# status=OK
# v_ref_m_s=0.0006679905
# units t=s phase=code along_mm=mm y_d=m y_sim=m e_um=um e_raw_um=um b_um=um e_vib_um=um v_m_s=m/s Fd_N=N F_spring_N=N F_linear_damping_N=N F_shear_N=N F_SFC_N=N tau_1=N*m tau_2=N*m tau_3=N*m tau_4=N*m tau_5=N*m tau_6=N*m
# phase_names=start,fwd_steady,turn,ret_steady,stop
t,phase,along_mm,y_d,y_sim,e_um,e_raw_um,b_um,e_vib_um,v_m_s,Fd_N,F_spring_N,F_linear_damping_N,F_shear_N,F_SFC_N,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6
34.565,3,138.905,-0.174,-0.174004,-3.51746,-15.0408,-18.9635,3.92279,-0.000354244,-0.982911,0.0175873,0.141698,0.412751,0.572036,-0.31614,-0.000905212,0.000166041,0.0001919,-0.0571946,-3.17544e-17
34.57,3,138.878,-0.174,-0.174005,-5.02452,-20.922,-18.9635,-1.9585,-0.00021386,-0.452294,0.0251226,0.0855438,0.19361,0.304276,-0.168168,-0.000481788,8.83793e-05,0.000102136,-0.0304229,3.37815e-17
34.575,3,138.865,-0.174,-0.174006,-5.79263,-21.5672,-18.9635,-2.60363,-7.2119e-05,-0.131872,0.0289631,0.0288476,0.0379149,0.0957256,-0.0529085,-0.0001516,2.78114e-05,3.21382e-05,-0.00957106,5.31384e-18
34.58,3,138.851,-0.174,-0.174006,-5.98779,-22.2123,-18.9635,-3.24876,-7.86436e-06,-0.113639,0.0299389,0.00314574,0.00136531,0.03445,-0.0190417,-5.45509e-05,1.00082e-05,1.15644e-05,-0.00344446,1.91236e-18
34.585,3,138.837,-0.174,-0.174006,-6.02729,-22.9076,-18.9635,-3.94402,-1.72328e-05,-0.205778,0.0301364,0.00689314,0.00442864,0.0414582,-0.0229165,-6.56339e-05,1.20424e-05,1.39139e-05,-0.00414517,2.30139e-18
34.59,3,138.81,-0.174,-0.174006,-6.17981,-25.1385,-18.9635,-6.17491,-5.09119e-05,-0.25991,0.030899,0.0203648,0.0224887,0.0737525,-0.0407694,-0.000116742,2.14212e-05,2.47484e-05,-0.00737409,-1.22823e-17
34.595,3,138.782,-0.174,-0.174006,-6.48587,-25.9157,-18.9635,-6.95213,-7.61212e-05,-0.321947,0.0324294,0.0304485,0.0411143,0.103992,-0.0574882,-0.000164597,3.02043e-05,3.48933e-05,-0.0103976,0
34.6,3,138.755,-0.174,-0.174007,-6.93008,-25.3623,-18.9635,-6.39877,-0.000111043,-0.445509,0.0346504,0.044417,0.0724385,0.151506,-0.0837583,-0.000239804,4.4008e-05,5.08364e-05,-0.0151482,8.41027e-18
34.605,3,138.728,-0.174,-0.174008,-7.56342,-26.2376,-18.9635,-7.27403,-0.000145963,-0.528364,0.0378171,0.058385,0.109168,0.205371,-0.113542,-0.000325098,5.9665e-05,6.89179e-05,-0.0205338,-1.14004e-17
34.61,3,138.7,-0.174,-0.174008,-8.30681,-28.0776,-18.9635,-9.11406,-0.000143429,-0.468937,0.0415341,0.0573715,0.106338,0.205244,-0.113477,-0.000324955,5.96427e-05,6.88874e-05,-0.0205212,1.13933e-17
34.615,3,138.673,-0.174,-0.174009,-8.96257,-30.8961,-18.9635,-11.9326,-0.000112592,-0.391849,0.0448129,0.0450369,0.0739601,0.16381,-0.0905728,-0.000259389,4.76116e-05,5.49877e-05,-0.0163784,1.81865e-17
34.62,3,138.646,-0.174,-0.17401,-9.50927,-31.8112,-18.9635,-12.8476,-0.000118232,-0.517746,0.0475464,0.0472928,0.0795862,0.174425,-0.0964467,-0.000276217,5.07037e-05,5.85549e-05,-0.0174398,9.68256e-18
34.625,3,138.619,-0.174,-0.17401,-10.2215,-32.7449,-18.9635,-13.7813,-0.000185781,-0.784353,0.0511075,0.0743123,0.15676,0.28218,-0.156036,-0.000446925,8.2045e-05,9.47429e-05,-0.0282136,0
34.63,3,138.591,-0.174,-0.174011,-11.2663,-33.7322,-18.9635,-14.7686,-0.000225337,-0.798914,0.0563317,0.0901347,0.209403,0.355869,-0.196792,-0.000563829,0.000103512,0.000119525,-0.0355814,1.97547e-17
34.635,3,138.564,-0.174,-0.174012,-12.2758,-36.2233,-18.9635,-17.2598,-0.000137974,-0.329373,0.061379,0.0551898,0.10033,0.216899,-0.119949,-0.000343761,6.31145e-05,7.28727e-05,-0.0216865,-1.20403e-17
34.64,3,138.537,-0.174,-0.174013,-12.5956,-38.0202,-18.9635,-19.0567,6.03521e-05,0.262028,0.0629782,-0.0241408,-0.0290251,0.00981232,-0.00542663,-1.55506e-05,2.85528e-06,3.29651e-06,-0.000981079,5.44693e-19
34.645,3,138.509,-0.174,-0.174012,-11.9664,-38.8932,-18.9635,-19.9296,0.000178969,0.315893,0.0598321,-0.0715874,-0.148218,-0.159973,0.0884759,0.000253379,-4.65261e-05,-5.37124e-05,0.0159948,0
34.65,3,138.482,-0.174,-0.174011,-11.2171,-35.9096,-18.9635,-16.9461,6.25082e-05,-0.333636,0.0560856,-0.0250033,-0.0305943,0.000488036,-0.00026993,-7.72479e-07,1.41854e-07,1.63753e-07,-4.8796e-05,-2.70914e-20
34.655,3,138.455,-0.174,-0.174011,-11.4208,-35.029,-18.9635,-16.0655,-0.0001992,-1.0557,0.0571042,0.0796801,0.174048,0.310833,-0.171928,-0.000491925,9.03401e-05,0.00010428,-0.0310784,-3.45093e-17
34.66,3,138.427,-0.174,-0.174013,-12.7231,-37.3237,-18.9635,-18.3601,-0.00030137,-1.08304,0.0636157,0.120548,0.32388,0.508043,-0.281023,-0.000804413,0.000147737,0.000170521,-0.0507964,2.82021e-17
34.665,3,138.4,-0.174,-0.174014,-14.0444,-41.6444,-18.9635,-22.6808,-0.000170635,-0.39589,0.0702219,0.0682541,0.137987,0.276463,-0.152932,-0.000437957,8.04398e-05,9.28387e-05,-0.027642,0
34.67,3,138.373,-0.174,-0.174014,-14.4292,-43.2539,-18.9635,-24.2904,6.8934e-05,0.262069,0.0721462,-0.0275736,-0.0354311,0.00914153,-0.00505709,-1.44813e-05,2.65996e-06,3.06974e-06,-0.000914011,0
34.675,3,138.346,-0.174,-0.174014,-13.7582,-40.562,-18.9635,-21.5985,0.000181453,0.27747,0.0687912,-0.0725813,-0.151315,-0.155105,0.0858081,0.000245555,-4.5107e-05,-5.20526e-05,0.0155081,0
34.68,3,138.334,-0.174,-0.174013,-12.9621,-39.997,-18.9635,-21.0334,0.000105968,-0.135678,0.0648103,-0.042387,-0.0675296,-0.0451063,0.0249552,7.13606e-05,-1.31094e-05,-1.51269e-05,0.00450993,0
34.685,3,138.325,-0.174,-0.174013,-12.6485,-39.692,-18.9635,-20.7285,1.25075e-05,-0.294214,0.0632427,-0.00500299,-0.00273835,0.0555014,-0.0307077,-8.7769e-05,1.61248e-05,1.86051e-05,-0.00554928,0
34.69,3,138.316,-0.174,-0.174013,-12.5663,-39.3871,-18.9635,-20.4235,5.66785e-05,0.034615,0.0628317,-0.0226714,-0.0264157,0.0137445,-0.00760491,-2.17292e-05,3.99234e-06,4.60611e-06,-0.00137424,0
34.695,3,138.307,-0.174,-0.174012,-12.0177,-39.0822,-18.9635,-20.1186,0.000182439,0.358013,0.0600883,-0.0729756,-0.15255,-0.165437,0.091541,0.000261405,-4.80319e-05,-5.54121e-05,0.0165411,0
34.7,3,138.292,-0.174,-0.174011,-11.0202,-37.7018,-18.9635,-18.7382,0.000189709,0.174515,0.0551011,-0.0758834,-0.161758,-0.18254,0.101009,0.000288205,-5.296e-05,-6.1093e-05,0.0182512,0
34.705,3,138.264,-0.174,-0.17401,-10.3207,-34.3749,-18.9635,-15.4114,5.06799e-05,-0.281125,0.0516034,-0.020272,-0.0223351,0.00899637,-0.00497839,-1.41952e-05,2.60866e-06,3.00906e-06,-0.000899497,0
34.71,3,138.237,-0.174,-0.17401,-10.3406,-35.0549,-18.9635,-16.0913,-5.49068e-05,-0.278606,0.0517031,0.0219627,0.0251868,0.0988527,-0.0547052,-0.000155944,2.86599e-05,3.30566e-05,-0.00988373,-5.48742e-18
34.715,3,138.21,-0.174,-0.17401,-10.4511,-35.7655,-18.9635,-16.802,8.314e-05,0.454312,0.0522554,-0.033256,-0.04693,-0.0279306,0.0154575,4.40546e-05,-8.09704e-06,-9.33858e-06,0.00279262,0
34.72,3,138.182,-0.174,-0.174009,-9.47577,-35.0526,-18.9635,-16.089,0.000351389,1.2918,0.0473788,-0.140556,-0.407772,-0.500948,0.277249,0.000789548,-0.000145124,-0.000167366,0.050087,0
34.725,3,138.155,-0.174,-0.174007,-7.42091,-30.5107,-18.9635,-11.5471,0.000452205,1.38853,0.0371046,-0.180882,-0.595304,-0.739081,0.409062,0.00116328,-0.00021383,-0.000246587,0.0738966,8.20545e-17
34.73,3,138.128,-0.174,-0.174005,-5.3399,-25.3062,-18.9635,-6.3427,0.000323729,0.672527,0.0266995,-0.129492,-0.360585,-0.463377,0.256478,0.000728315,-0.000133884,-0.000154384,0.0463305,2.57226e-17
34.735,3,138.101,-0.174,-0.174004,-4.18106,-20.4905,-18.9635,-1.52691,9.41476e-05,-0.056891,0.0209053,-0.037659,-0.0565521,-0.0733059,0.0405764,0.000115116,-2.11627e-05,-2.44016e-05,0.00732945,0
34.74,3,138.073,-0.174,-0.174004,-4.03419,-21.4179,-18.9635,-2.45434,-2.49385e-05,-0.03347,0.0201709,0.0099754,0.00770975,0.0378561,-0.0209551,-5.94285e-05,1.09258e-05,1.25972e-05,-0.00378502,2.10144e-18
34.745,3,138.046,-0.174,-0.174004,-3.96894,-22.0059,-18.9635,-3.04237,0.000119949,0.66842,0.0198447,-0.0479795,-0.0813257,-0.10946,0.0605942,0.000171792,-3.15855e-05,-3.64151e-05,0.0109444,0
34.75,3,138.019,-0.174,-0.174003,-2.88988,-18.0924,-18.9635,0.871134,0.00034377,1.34551,0.0144494,-0.137508,-0.394581,-0.517639,0.286563,0.000811736,-0.000149254,-0.000172065,0.0517559,-5.74695e-17
34.755,3,137.991,-0.174,-0.174001,-0.92609,-13.941,-18.9635,5.02259,0.000436354,1.54101,0.00463045,-0.174542,-0.564278,-0.734189,0.406463,0.00114979,-0.000211423,-0.00024372,0.0734075,-4.07557e-17
34.76,3,137.964,-0.174,-0.173999,1.25022,-9.59266,-18.9635,9.37089,0.000423759,1.47426,-0.00625108,-0.169504,-0.540024,-0.715779,0.396288,0.00111932,-0.000205832,-0.000237261,0.0715668,-7.94674e-17
34.765,3,137.937,-0.174,-0.173997,3.33786,-4.88601,-18.9635,14.0775,0.000418844,1.57001,-0.0166893,-0.167538,-0.530657,-0.714884,0.395811,0.00111633,-0.000205295,-0.000236627,0.0714773,0
34.77,3,137.909,-0.174,-0.173994,5.50759,-0.181753,-18.9635,18.7818,0.000460056,1.78759,-0.027538,-0.184023,-0.610874,-0.822434,0.45538,0.0012824,-0.000235849,-0.000271827,0.0822307,4.56543e-17
34.775,3,137.882,-0.174,-0.173992,7.84083,4.96757,-18.9635,23.9311,0.000454152,1.64088,-0.0392041,-0.181661,-0.599151,-0.820016,0.454062,0.00127664,-0.000234802,-0.000270604,0.0819889,-4.552e-17
34.78,3,137.855,-0.174,-0.17399,9.87162,11.5388,-18.9635,30.5023,0.000301203,0.859037,-0.0493581,-0.120481,-0.323611,-0.493451,0.273248,0.000767151,-0.000141105,-0.000162609,0.0493374,0
34.785,3,137.828,-0.174,-0.173989,10.837,13.584,-18.9635,32.5475,1.09877e-05,-0.182769,-0.054185,-0.00439509,-0.00225474,-0.0608349,0.0336889,9.45016e-05,-1.73831e-05,-2.0031e-05,0.00608255,0
34.79,3,137.8,-0.174,-0.17399,10.2364,13.1285,-18.9635,32.092,-0.00027911,-0.813578,-0.0511821,0.111644,0.288668,0.34913,-0.193349,-0.000542386,9.9776e-05,0.000114966,-0.0349076,1.93806e-17
34.795,3,137.773,-0.174,-0.173991,8.64261,9.75263,-18.9635,28.7162,-0.000335573,-0.756762,-0.0432131,0.134229,0.380553,0.471569,-0.261168,-0.000733082,0.000134865,0.000155386,-0.0471497,5.23547e-17
34.8,3,137.746,-0.174,-0.173993,7.11822,6.5733,-18.9635,25.5368,-0.000241881,-0.33211,-0.0355911,0.0967525,0.232883,0.294044,-0.162857,-0.000457396,8.41527e-05,9.69506e-05,-0.0293999,-1.63227e-17
34.805,3,137.718,-0.174,-0.173994,6.15756,3.64896,-18.9635,22.6125,-0.000122747,0.004126,-0.0307878,0.0490988,0.0841881,0.102499,-0.056772,-0.00015949,2.93452e-05,3.38058e-05,-0.0102483,5.68984e-18
34.81,3,137.691,-0.174,-0.173994,5.71264,1.44994,-18.9635,20.4135,-4.79558e-05,0.150662,-0.0285632,0.0191823,0.0205588,0.0111779,-0.00619147,-1.73932e-05,3.20045e-06,3.68667e-06,-0.00111761,0
34.815,3,137.664,-0.174,-0.173994,5.57686,0.902409,-18.9635,19.866,6.71904e-06,0.307151,-0.0278843,-0.00268762,-0.00107819,-0.0316501,0.017532,4.92407e-05,-9.06116e-06,-1.04371e-05,0.00316453,1.75694e-18
34.82,3,137.636,-0.174,-0.173994,5.76876,0.953075,-18.9635,19.9166,9.0387e-05,0.558355,-0.0288438,-0.0361548,-0.0531978,-0.118196,0.0654756,0.000183824,-3.38289e-05,-3.89631e-05,0.0118178,0
34.825,3,137.609,-0.174,-0.173994,6.38368,0.122619,-18.9635,19.0862,0.000161922,0.713114,-0.0319184,-0.0647687,-0.127554,-0.224241,0.124225,0.000348542,-6.41459e-05,-7.38763e-05,0.0224206,-3.73436e-17
34.83,3,137.582,-0.174,-0.173993,7.22224,1.27824,-18.9635,20.2418,0.000158371,0.590198,-0.0361112,-0.0633483,-0.123381,-0.22284,0.123455,0.000346115,-6.37032e-05,-7.33615e-05,0.0222806,-1.23701e-17
34.835,3,137.555,-0.174,-0.173992,7.87763,3.2984,-18.9635,22.2619,7.99224e-05,0.29438,-0.0393882,-0.031969,-0.0442321,-0.115589,0.0640405,0.000179421,-3.30249e-05,-3.80293e-05,0.0115571,0
34.84,3,137.527,-0.174,-0.173992,8.07795,4.29466,-18.9635,23.2582,-1.86025e-05,0.054954,-0.0403897,0.00744099,0.00496696,-0.0279818,0.0155036,4.3418e-05,-7.99221e-06,-9.20269e-06,0.00279775,1.5533e-18
34.845,3,137.5,-0.174,-0.173992,7.81652,2.82316,-18.9635,21.7867,-9.78942e-05,-0.146424,-0.0390826,0.0391577,0.0599612,0.0600363,-0.0332654,-9.31456e-05,1.7147e-05,1.97426e-05,-0.0060027,3.33268e-18
34.85,3,137.473,-0.174,-0.173993,7.15302,0.125451,-18.9635,19.089,-0.000198457,-0.579456,-0.0357651,0.079383,0.173076,0.216693,-0.120073,-0.000336239,6.19017e-05,7.12671e-05,-0.021666,3.60867e-17
34.855,3,137.445,-0.174,-0.173994,5.83372,-1.10677,-18.9635,17.8568,-0.000373609,-1.30796,-0.0291686,0.149444,0.447055,0.567331,-0.314381,-0.000880747,0.000162157,0.000186677,-0.0567243,0
34.86,3,137.418,-0.174,-0.173996,3.60046,-5.07637,-18.9635,13.8872,-0.00053901,-1.88141,-0.0180023,0.215604,0.774694,0.972295,-0.538814,-0.00151095,0.000278206,0.000320251,-0.0972146,0
34.865,3,137.391,-0.174,-0.173999,0.795421,-11.029,-18.9635,7.93454,-0.000553877,-1.71018,-0.0039771,0.221551,0.806966,1.02454,-0.567793,-0.00159428,0.000293568,0.00033791,-0.102438,-1.13747e-16
34.87,3,137.363,-0.174,-0.174002,-1.67923,-19.112,-18.9635,-0.148425,-0.000372409,-0.792829,0.00839616,0.148963,0.444902,0.602262,-0.333785,-0.000938263,0.000172782,0.000198866,-0.0602169,-3.34322e-17
34.875,3,137.336,-0.174,-0.174003,-2.99384,-23.2038,-18.9635,-4.2403,-9.84249e-05,0.109764,0.0149692,0.03937,0.0604495,0.114789,-0.0636211,-0.00017892,3.29506e-05,3.79223e-05,-0.0114771,6.37205e-18
34.88,3,137.309,-0.174,-0.174003,-3.06093,-24.3366,-18.9635,-5.37309,7.05369e-05,0.209147,0.0153047,-0.0282148,-0.0366741,-0.0495842,0.0274831,7.72712e-05,-1.42315e-05,-1.63776e-05,0.00495766,2.75247e-18
34.885,3,137.282,-0.174,-0.174003,-2.82498,-23.6821,-18.9635,-4.7185,-4.04639e-05,-0.421545,0.0141249,0.0161856,0.0159344,0.0462449,-0.0256335,-7.20395e-05,1.32687e-05,1.52687e-05,-0.00462378,2.56711e-18
34.89,3,137.254,-0.174,-0.174003,-3.4826,-25.1424,-18.9635,-6.17887,-0.000242149,-0.866443,0.017413,0.0968595,0.23327,0.347542,-0.192652,-0.000541454,9.97353e-05,0.00011476,-0.0347489,1.92925e-17
34.895,3,137.227,-0.174,-0.174005,-4.74602,-28.1056,-18.9635,-9.14202,-0.000210632,-0.375507,0.0237301,0.0842529,0.189244,0.297227,-0.164768,-0.000463279,8.53412e-05,9.81905e-05,-0.0297181,-1.64994e-17
34.9,3,137.2,-0.174,-0.174005,-5.30128,-28.4977,-18.9635,-9.53413,8.32928e-05,0.738991,0.0265064,-0.0333171,-0.0470594,-0.0538701,0.0298645,8.39721e-05,-1.54696e-05,-1.77975e-05,0.00538618,2.99039e-18
34.905,3,137.172,-0.174,-0.174004,-4.18492,-27.1995,-18.9635,-8.23594,0.000377827,1.37998,0.0209246,-0.151131,-0.454648,-0.584854,0.324247,0.000910876,-0.000167816,-0.000193056,0.0584765,-3.24659e-17
34.91,3,137.145,-0.174,-0.174002,-2.21856,-24.4,-18.9635,-5.43646,0.000352624,0.875548,0.0110928,-0.141049,-0.409923,-0.539879,0.299327,0.000839682,-0.000154709,-0.000177966,0.0539797,-2.99693e-17
34.915,3,137.118,-0.174,-0.174001,-0.935834,-19.5474,-18.9635,-0.583815,8.20394e-05,-0.21772,0.00467917,-0.0328158,-0.0460012,-0.0741378,0.0411065,0.000115193,-2.12253e-05,-2.44143e-05,0.00741264,-4.11547e-18
34.92,3,137.09,-0.174,-0.174001,-1.15781,-18.5542,-18.9635,0.409342,-0.000192801,-0.657188,0.00578905,0.0771205,0.165729,0.248639,-0.137867,-0.00038627,7.11785e-05,8.18669e-05,-0.0248601,-2.76045e-17
34.925,3,137.063,-0.174,-0.174002,-2.10821,-21.1648,-18.9635,-2.20128,-0.000107612,0.145045,0.010541,0.0430447,0.0691073,0.122693,-0.0680351,-0.000190662,3.5136e-05,4.04092e-05,-0.0122674,-6.81083e-18
34.93,3,137.036,-0.174,-0.174002,-1.92426,-20.485,-18.9635,-1.52148,0.000284421,1.43841,0.00962129,-0.113768,-0.296945,-0.401092,0.222423,0.000623076,-0.000114831,-0.000132055,0.0401031,-4.45302e-17
34.935,3,137.009,-0.174,-0.174,0.0989553,-17.0738,-18.9635,1.8897,0.000513987,1.86858,-0.000494777,-0.205595,-0.721378,-0.927467,0.514346,0.00143877,-0.000265179,-0.000304934,0.0927326,-1.0297e-16
34.94,3,136.981,-0.174,-0.173997,2.53485,-10.8503,-18.9635,8.11329,0.000376234,0.866689,-0.0126743,-0.150494,-0.451775,-0.614943,0.341046,0.000952387,-0.000175545,-0.000201848,0.0614849,0
34.945,3,136.954,-0.174,-0.173996,3.65455,-8.16904,-18.9635,10.7945,-4.62582e-05,-0.758232,-0.0182727,0.0185033,0.0194768,0.0197074,-0.0109302,-3.04937e-05,5.621e-06,6.46277e-06,-0.00197044,0
34.95,3,136.927,-0.174,-0.173998,2.46387,-9.21746,-18.9635,9.74609,-0.000445701,-1.61467,-0.0123194,0.17828,0.582506,0.748467,-0.415139,-0.00115857,0.000213579,0.000245545,-0.0748353,0
34.955,3,136.899,-0.174,-0.174,0.121342,-14.4065,-18.9635,4.55708,-0.000428086,-1.06861,-0.000606708,0.171235,0.548317,0.718945,-0.398784,-0.00111407,0.00020539,0.000236113,-0.0718835,0
34.96,3,136.872,-0.174,-0.174001,-1.49326,-17.7959,-18.9635,1.16764,-0.000129377,0.211778,0.00746628,0.0517507,0.0911003,0.150317,-0.083382,-0.000233088,4.29752e-05,4.93998e-05,-0.0150294,1.66886e-17
34.965,3,136.845,-0.174,-0.174001,-1.38832,-18.7518,-18.9635,0.211758,0.000221214,0.973591,0.00694159,-0.0884857,-0.203683,-0.285227,0.158225,0.000442153,-8.15269e-05,-9.37082e-05,0.0285183,0
34.97,3,136.817,-0.174,-0.174,-0.0795975,-16.7819,-18.9635,2.18165,0.000247846,0.575016,0.000397987,-0.0991385,-0.241551,-0.340291,0.18878,0.00052699,-9.71758e-05,-0.000111687,0.034024,0
34.975,3,136.79,-0.174,-0.173999,0.714398,-16.1063,-18.9635,2.85722,-1.59587e-05,-0.495679,-0.00357199,0.00638348,0.00394668,0.00675817,-0.00374936,-1.04584e-05,1.92864e-06,2.2165e-06,-0.000675714,3.75154e-19
34.98,3,136.763,-0.174,-0.174,-0.0681117,-17.1657,-18.9635,1.79781,-0.000322802,-1.17887,0.000340558,0.129121,0.359037,0.488498,-0.271026,-0.000756089,0.00013944,0.00016024,-0.0488423,-2.71171e-17
34.985,3,136.736,-0.174,-0.174002,-1.83286,-20.4728,-18.9635,-1.50923,-0.000338642,-0.856065,0.0091643,0.135457,0.385786,0.530407,-0.294293,-0.000821564,0.000151526,0.000174116,-0.0530326,2.94435e-17
34.99,3,136.708,-0.174,-0.174003,-3.14393,-22.5838,-18.9635,-3.62023,-0.000112646,0.13223,0.0157197,0.0450585,0.0740133,0.134791,-0.0747918,-0.000208887,3.8529e-05,4.42699e-05,-0.0134771,-7.48243e-18
34.995,3,136.686,-0.174,-0.174003,-3.07199,-23.2505,-18.9635,-4.28699,0.000196043,0.858763,0.01536,-0.0784172,-0.169927,-0.232984,0.129282,0.000360956,-6.65825e-05,-7.64978e-05,0.0232949,2.58664e-17
35,3,136.673,-0.174,-0.174002,-1.81333,-21.9183,-18.9635,-2.95476,0.000270239,0.657033,0.00906663,-0.108096,-0.275016,-0.374045,0.207567,0.00057894,-0.000106799,-0.000122695,0.0373988,-2.07637e-17
35.005,3,136.659,-0.174,-0.174001,-0.782417,-20.5861,-18.9635,-1.62253,6.48628e-05,-0.320017,0.00391208,-0.0259451,-0.0323391,-0.0543722,0.0301739,8.40848e-05,-1.55125e-05,-1.78201e-05,0.00543639,-3.01826e-18
35.01,3,136.64,-0.174,-0.174001,-1.15831,-20.3838,-18.9635,-1.4203,-0.000280981,-1.27279,0.00579153,0.112393,0.291576,0.40976,-0.227408,-0.000633646,0.000116908,0.000134288,-0.0409698,-2.27462e-17
35.015,3,136.613,-0.174,-0.174003,-2.97558,-22.0606,-18.9635,-3.0971,-0.000431481,-1.46245,0.0148779,0.172593,0.554853,0.742324,-0.411993,-0.00114881,0.000211971,0.000243466,-0.0742211,-4.12072e-17
35.02,3,136.586,-0.174,-0.174005,-5.01996,-27.1309,-18.9635,-8.1674,-0.00033423,-0.833062,0.0250998,0.133692,0.378271,0.537063,-0.298086,-0.000831919,0.000153512,0.000176308,-0.0536982,-2.9813e-17
35.025,3,136.558,-0.174,-0.174006,-6.25715,-30.9817,-18.9635,-12.0182,-0.000108059,-0.027706,0.0312857,0.0432235,0.0695385,0.144048,-0.0799544,-0.000223238,4.11964e-05,4.73105e-05,-0.0144026,0
35.03,3,136.531,-0.174,-0.174006,-6.38129,-31.6041,-18.9635,-12.6406,7.12434e-05,0.204875,0.0319064,-0.0284974,-0.0372265,-0.0338174,0.0187714,5.24003e-05,-9.67058e-06,-1.11051e-05,0.00338123,-1.87724e-18
35.035,3,136.504,-0.174,-0.174006,-6.03505,-31.3361,-18.9635,-12.3726,1.39357e-05,-0.301848,0.0301752,-0.00557428,-0.00322053,0.0213804,-0.0118684,-3.31145e-05,6.11174e-06,7.01787e-06,-0.00213772,1.18685e-18
35.04,3,136.476,-0.174,-0.174006,-6.41258,-31.8915,-18.9635,-12.928,-0.000212829,-0.959877,0.0320629,0.0851317,0.192213,0.309407,-0.171762,-0.000479198,8.84481e-05,0.000101555,-0.030936,1.71755e-17
35.045,3,136.449,-0.174,-0.174008,-7.74998,-34.474,-18.9635,-15.5105,-0.00030108,-0.94819,0.0387499,0.120432,0.323413,0.482595,-0.267916,-0.000747805,0.000138035,0.000158479,-0.0482522,-2.67894e-17
35.05,3,136.422,-0.174,-0.174009,-9.01033,-36.1368,-18.9635,-17.1733,-0.000124516,0.013429,0.0450516,0.0498065,0.0860149,0.180873,-0.100418,-0.000280406,5.17627e-05,5.9425e-05,-0.0180846,0
35.055,3,136.395,-0.174,-0.174009,-8.86515,-36.3479,-18.9635,-17.3844,0.000286949,1.34565,0.0443257,-0.11478,-0.300914,-0.371368,0.206187,0.000575554,-0.000106253,-0.000121974,0.0371312,2.06151e-17
35.06,3,136.367,-0.174,-0.174007,-6.76217,-33.7237,-18.9635,-14.7601,0.000564337,2.08283,0.0338108,-0.225735,-0.829932,-1.02186,0.567371,0.00158144,-0.000291967,-0.000335143,0.10217,1.13449e-16
35.065,3,136.34,-0.174,-0.174004,-3.84415,-27.4003,-18.9635,-8.43673,0.00055946,1.74691,0.0192208,-0.223784,-0.819197,-1.02376,0.568456,0.00158137,-0.000291971,-0.000335126,0.102361,0
35.07,3,136.313,-0.174,-0.174001,-1.41078,-20.6723,-18.9635,-1.70878,0.000353159,0.806739,0.00705388,-0.141264,-0.410857,-0.545067,0.30267,0.000840562,-0.000155204,-0.000178132,0.0544985,0
35.075,3,136.285,-0.174,-0.174,-0.121116,-15.3664,-18.9635,3.59711,0.000135903,0.243171,0.000605579,-0.0543611,-0.0980793,-0.151835,0.0843165,0.000233914,-4.31932e-05,-4.95709e-05,0.0151812,-8.42853e-18
35.08,3,136.258,-0.174,-0.174,0.41645,-13.8341,-18.9635,5.12941,0.000120427,0.59534,-0.00208225,-0.0481709,-0.081813,-0.132066,0.0733421,0.000203344,-3.75507e-05,-4.30923e-05,0.0132046,-7.33114e-18
35.085,3,136.231,-0.174,-0.173999,1.38487,-12.4966,-18.9635,6.4669,0.000324016,1.42361,-0.00692436,-0.129606,-0.361064,-0.497594,0.276349,0.000765542,-0.000141379,-0.000162232,0.0497519,0
35.09,3,136.203,-0.174,-0.173997,3.37621,-8.48469,-18.9635,10.4789,0.000472106,1.76573,-0.016881,-0.188842,-0.63503,-0.840753,0.466952,0.0012917,-0.000238564,-0.000273733,0.0840626,-1.40014e-16
35.095,3,136.176,-0.174,-0.173994,5.67037,-2.73356,-18.9635,16.23,0.000390854,1.15455,-0.0283518,-0.156341,-0.478361,-0.663055,0.368277,0.00101709,-0.000187858,-0.000215538,0.0662955,0
35.1,3,136.153,-0.174,-0.173993,7.14157,2.05133,-18.9635,21.0149,0.000129172,0.130052,-0.0357078,-0.0516688,-0.0908841,-0.178261,0.0990153,0.000273138,-5.04524e-05,-5.78821e-05,0.0178234,-9.89546e-18
35.105,3,136.144,-0.174,-0.173993,7.25192,1.76828,-18.9635,20.7318,-0.000113238,-0.338304,-0.0362596,0.045295,0.0745969,0.0836323,-0.046456,-0.000128102,2.36638e-05,2.71467e-05,-0.00836197,-4.64253e-18
35.11,3,136.135,-0.174,-0.173993,6.59939,1.48524,-18.9635,20.4488,-9.78391e-05,0.074295,-0.032997,0.0391356,0.0599105,0.0660492,-0.0366907,-0.000101182,1.86923e-05,2.14419e-05,-0.00660393,-7.33294e-18
35.115,3,136.126,-0.174,-0.173994,6.49618,1.2022,-18.9635,20.1657,0.000110411,0.667951,-0.0324809,-0.0441643,-0.0718211,-0.148466,0.0824776,0.000227399,-4.20127e-05,-4.8189e-05,0.0148444,1.64831e-17
