# trace n_full=62853 stride=5 n_written=12571
# B0_Ns_per_m=400
# K_N_per_m=5000
# bias_um=0
# case_id=A0
# fd_scale=1
# fd_sha256=58858d990d4f36176992fea6e5590f4a8ab64bca1face89aaacc6ea25d261187
# mode=A0
# mu=0
# n=3
# n_steps_done=62853
# note=
# r_actual=nan
# r_design=0
# status=OK
# v_ref_m_s=nan
# units t=s phase=code along_mm=mm y_d=m y_sim=m e_um=um e_raw_um=um b_um=um e_vib_um=um v_m_s=m/s Fd_N=N F_spring_N=N F_linear_damping_N=N F_shear_N=N F_SFC_N=N tau_1=N*m tau_2=N*m tau_3=N*m tau_4=N*m tau_5=N*m tau_6=N*m
# phase_names=start,fwd_steady,turn,ret_steady,stop
t,phase,along_mm,y_d,y_sim,e_um,e_raw_um,b_um,e_vib_um,v_m_s,Fd_N,F_spring_N,F_linear_damping_N,F_shear_N,F_SFC_N,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6
18.085,1,85.3609,-0.174,-0.174015,-14.6175,9.03963,24.1532,-15.1136,-0.000644754,-0.849984,0,0,0,0,0,0,0,0,0,0
18.09,1,85.3877,-0.174,-0.174018,-17.6056,7.13364,24.1532,-17.0196,-0.000550162,-0.897251,0,0,0,0,0,0,0,0,0,0
18.095,1,85.4146,-0.174,-0.17402,-20.2934,3.90159,24.1532,-20.2517,-0.000511004,-0.799529,0,0,0,0,0,0,0,0,0,0
18.1,1,85.4415,-0.174,-0.174023,-22.5611,0.912257,24.1532,-23.241,-0.000317231,-0.226872,0,0,0,0,0,0,0,0,0,0
18.105,1,85.4683,-0.174,-0.174023,-23.3582,-1.61558,24.1532,-25.7688,0.00011141,0.551136,0,0,0,0,0,0,0,0,0,0
18.11,1,85.4952,-0.174,-0.174022,-21.8578,1.30846,24.1532,-22.8448,0.000551815,0.944384,0,0,0,0,0,0,0,0,0,0
18.115,1,85.5221,-0.174,-0.174019,-18.6173,5.44259,24.1532,-18.7107,0.000727221,0.80313,0,0,0,0,0,0,0,0,0,0
18.12,1,85.549,-0.174,-0.174015,-15.0704,10.5524,24.1532,-13.6008,0.000658963,0.624166,0,0,0,0,0,0,0,0,0,0
18.125,1,85.5758,-0.174,-0.174012,-11.8999,12.617,24.1532,-11.5363,0.000633134,0.870636,0,0,0,0,0,0,0,0,0,0
18.13,1,85.6027,-0.174,-0.174008,-8.46299,15.8868,24.1532,-8.26645,0.0007954,1.27654,0,0,0,0,0,0,0,0,0,0
18.135,1,85.6296,-0.174,-0.174004,-4.16453,20.3057,24.1532,-3.84752,0.00090437,1.1011,0,0,0,0,0,0,0,0,0,0
18.14,1,85.6565,-0.174,-0.174,-0.0391658,26.0901,24.1532,1.93682,0.000606941,0.096493,0,0,0,0,0,0,0,0,0,0
18.145,1,85.6833,-0.174,-0.173998,1.71614,28.0789,24.1532,3.92569,-7.17581e-05,-1.02269,0,0,0,0,0,0,0,0,0,0
18.15,1,85.7102,-0.174,-0.174,0.0447036,26.0952,24.1532,1.94199,-0.000649234,-1.27759,0,0,0,0,0,0,0,0,0,0
18.155,1,85.7371,-0.174,-0.174003,-3.49896,21.5046,24.1532,-2.64861,-0.000670716,-0.522522,0,0,0,0,0,0,0,0,0,0
18.16,1,85.764,-0.174,-0.174006,-6.03624,19.0009,24.1532,-5.1523,-0.000211216,0.373391,0,0,0,0,0,0,0,0,0,0
18.165,1,85.7908,-0.174,-0.174006,-6.12763,18.9676,24.1532,-5.18562,0.000208232,0.514541,0,0,0,0,0,0,0,0,0,0
18.17,1,85.8177,-0.174,-0.174005,-4.90837,20.6015,24.1532,-3.55179,0.000210621,-0.007789,0,0,0,0,0,0,0,0,0,0
18.175,1,85.8446,-0.174,-0.174004,-4.32716,21.4083,24.1532,-2.74491,-2.35086e-05,-0.262547,0,0,0,0,0,0,0,0,0,0
18.18,1,85.8714,-0.174,-0.174005,-4.5789,21.0673,24.1532,-3.08597,2.71177e-06,0.396909,0,0,0,0,0,0,0,0,0,0
18.185,1,85.8983,-0.174,-0.174004,-3.73171,21.2784,24.1532,-2.87482,0.000495799,1.55005,0,0,0,0,0,0,0,0,0,0
18.19,1,85.9252,-0.174,-0.174,0.0374031,25.2004,24.1532,1.04715,0.00110553,2.15532,0,0,0,0,0,0,0,0,0,0
18.195,1,85.9521,-0.174,-0.173994,6.18301,34.2248,24.1532,10.0716,0.00129231,1.673,0,0,0,0,0,0,0,0,0,0
18.2,1,85.9789,-0.174,-0.173988,12.0376,39.478,24.1532,15.3248,0.000891484,0.58136,0,0,0,0,0,0,0,0,0,0
18.205,1,86.0058,-0.174,-0.173985,15.1989,42.2709,24.1532,18.1176,0.000245869,-0.222134,0,0,0,0,0,0,0,0,0,0
18.21,1,86.0327,-0.174,-0.173985,15.4114,41.8888,24.1532,17.7356,-0.00019256,-0.361917,0,0,0,0,0,0,0,0,0,0
18.215,1,86.0596,-0.174,-0.173986,14.1264,41.5687,24.1532,17.4155,-0.000302956,-0.217302,0,0,0,0,0,0,0,0,0,0
18.22,1,86.0814,-0.174,-0.173987,12.613,40.2715,24.1532,16.1183,-0.000314199,-0.32923,0,0,0,0,0,0,0,0,0,0
18.225,1,86.0949,-0.174,-0.173989,10.7897,37.3068,24.1532,13.1536,-0.000478188,-0.789053,0,0,0,0,0,0,0,0,0,0
18.23,1,86.1083,-0.174,-0.173992,7.8299,34.3422,24.1532,10.1889,-0.00077303,-1.27312,0,0,0,0,0,0,0,0,0,0
18.235,1,86.1264,-0.174,-0.173997,3.40673,29.9877,24.1532,5.83441,-0.00102642,-1.50785,0,0,0,0,0,0,0,0,0,0
18.24,1,86.1533,-0.174,-0.174002,-1.96649,23.0292,24.1532,-1.12406,-0.00111388,-1.50419,0,0,0,0,0,0,0,0,0,0
18.245,1,86.1802,-0.174,-0.174007,-7.48013,17.5094,24.1532,-6.64382,-0.00106322,-1.35787,0,0,0,0,0,0,0,0,0,0
18.25,1,86.2071,-0.174,-0.174013,-12.5188,12.5003,24.1532,-11.6529,-0.000900901,-1.03716,0,0,0,0,0,0,0,0,0,0
18.255,1,86.2339,-0.174,-0.174016,-16.4924,7.9679,24.1532,-16.1853,-0.000608759,-0.513053,0,0,0,0,0,0,0,0,0,0
18.26,1,86.2608,-0.174,-0.174019,-18.7799,5.3464,24.1532,-18.8069,-0.000224553,0.007219,0,0,0,0,0,0,0,0,0,0
18.265,1,86.2877,-0.174,-0.174019,-19.2042,4.09349,24.1532,-20.0598,9.11697e-05,0.197826,0,0,0,0,0,0,0,0,0,0
18.27,1,86.3145,-0.174,-0.174018,-18.4604,4.9957,24.1532,-19.1575,0.000187035,0.026291,0,0,0,0,0,0,0,0,0,0
18.275,1,86.3414,-0.174,-0.174018,-17.6384,6.92844,24.1532,-17.2248,0.000118463,-0.118001,0,0,0,0,0,0,0,0,0,0
18.28,1,86.3683,-0.174,-0.174017,-17.1208,8.14129,24.1532,-16.012,0.000116223,0.118719,0,0,0,0,0,0,0,0,0,0
18.285,1,86.3952,-0.174,-0.174016,-16.2396,6.76694,24.1532,-17.3863,0.00029225,0.511804,0,0,0,0,0,0,0,0,0,0
18.29,1,86.422,-0.174,-0.174014,-14.4104,9.25724,24.1532,-14.896,0.000430777,0.385829,0,0,0,0,0,0,0,0,0,0
18.295,1,86.4489,-0.174,-0.174013,-12.5505,12.1693,24.1532,-11.9839,0.000184547,-0.588782,0,0,0,0,0,0,0,0,0,0
18.3,1,86.4758,-0.174,-0.174013,-12.855,12.8562,24.1532,-11.297,-0.000484179,-1.83486,0,0,0,0,0,0,0,0,0,0
18.305,1,86.5027,-0.174,-0.174017,-16.7129,7.14042,24.1532,-17.0128,-0.00113851,-2.31248,0,0,0,0,0,0,0,0,0,0
18.31,1,86.5295,-0.174,-0.174023,-22.8989,-0.305825,24.1532,-24.4591,-0.00124344,-1.59353,0,0,0,0,0,0,0,0,0,0
18.315,1,86.5564,-0.174,-0.174028,-28.2536,-6.12218,24.1532,-30.2754,-0.000719895,-0.371377,0,0,0,0,0,0,0,0,0,0
18.32,1,86.5833,-0.174,-0.17403,-30.445,-7.3115,24.1532,-31.4647,-5.29228e-05,0.236413,0,0,0,0,0,0,0,0,0,0
18.325,1,86.6064,-0.174,-0.17403,-29.9728,-6.88969,24.1532,-31.0429,0.000203824,-0.132289,0,0,0,0,0,0,0,0,0,0
18.33,1,86.6154,-0.174,-0.174029,-29.2853,-7.21675,24.1532,-31.37,-2.19207e-05,-0.739434,0,0,0,0,0,0,0,0,0,0
18.335,1,86.6244,-0.174,-0.17403,-29.9593,-7.54381,24.1532,-31.6971,-0.000246704,-0.634386,0,0,0,0,0,0,0,0,0,0
18.34,1,86.6333,-0.174,-0.174031,-30.987,-7.87087,24.1532,-32.0241,-4.89836e-05,0.234427,0,0,0,0,0,0,0,0,0,0
18.345,1,86.6423,-0.174,-0.17403,-30.2651,-8.19793,24.1532,-32.3512,0.0004465,0.958131,0,0,0,0,0,0,0,0,0,0
18.35,1,86.6633,-0.174,-0.174027,-27.2922,-4.11906,24.1532,-28.2723,0.000728299,0.730932,0,0,0,0,0,0,0,0,0,0
18.355,1,86.6901,-0.174,-0.174024,-23.9107,1.17788,24.1532,-22.9754,0.000500185,-0.182819,0,0,0,0,0,0,0,0,0,0
18.36,1,86.717,-0.174,-0.174022,-22.3717,1.61369,24.1532,-22.5396,3.00058e-05,-0.701716,0,0,0,0,0,0,0,0,0,0
18.365,1,86.7439,-0.174,-0.174023,-22.7132,1.13811,24.1532,-23.0151,-0.000102448,-0.137264,0,0,0,0,0,0,0,0,0,0
18.37,1,86.7708,-0.174,-0.174023,-22.5557,0.797208,24.1532,-23.356,0.000322975,1.00154,0,0,0,0,0,0,0,0,0,0
18.375,1,86.7976,-0.174,-0.17402,-19.7173,4.40761,24.1532,-19.7456,0.000897909,1.53277,0,0,0,0,0,0,0,0,0,0
18.38,1,86.8245,-0.174,-0.174015,-14.7256,9.51074,24.1532,-14.6425,0.00101832,0.893722,0,0,0,0,0,0,0,0,0,0
18.385,1,86.8514,-0.174,-0.17401,-10.403,14.9622,24.1532,-9.19102,0.000546979,-0.227714,0,0,0,0,0,0,0,0,0,0
18.39,1,86.8783,-0.174,-0.174009,-8.91359,16.1594,24.1532,-7.9938,-2.68107e-05,-0.630338,0,0,0,0,0,0,0,0,0,0
18.395,1,86.9051,-0.174,-0.174009,-9.47934,15.4268,24.1532,-8.72642,-0.000113076,0.093979,0,0,0,0,0,0,0,0,0,0
18.4,1,86.932,-0.174,-0.174009,-9.27593,14.0294,24.1532,-10.1238,0.000338905,1.11511,0,0,0,0,0,0,0,0,0,0
18.405,1,86.9589,-0.174,-0.174007,-6.54655,18.792,24.1532,-5.36124,0.000787472,1.27378,0,0,0,0,0,0,0,0,0,0
18.41,1,86.9858,-0.174,-0.174003,-2.53628,23.3107,24.1532,-0.84254,0.000694654,0.360595,0,0,0,0,0,0,0,0,0,0
18.415,1,87.0126,-0.174,-0.174,-0.112812,27.1864,24.1532,3.03314,0.000125267,-0.627611,0,0,0,0,0,0,0,0,0,0
18.42,1,87.0395,-0.174,-0.174001,-0.541021,24.5645,24.1532,0.411271,-0.000304966,-0.543678,0,0,0,0,0,0,0,0,0,0
18.425,1,87.0664,-0.174,-0.174002,-1.91072,23.7114,24.1532,-0.441807,-8.40798e-05,0.672177,0,0,0,0,0,0,0,0,0,0
18.43,1,87.0927,-0.174,-0.174001,-0.967034,24.5095,24.1532,0.35623,0.000640289,1.90682,0,0,0,0,0,0,0,0,0,0
18.435,1,87.1061,-0.174,-0.173996,3.54587,30.4555,24.1532,6.30224,0.00119071,2.03833,0,0,0,0,0,0,0,0,0,0
18.44,1,87.1195,-0.174,-0.17399,9.56578,36.4015,24.1532,12.2482,0.0010862,1.10031,0,0,0,0,0,0,0,0,0,0
18.445,1,87.1332,-0.174,-0.173986,13.9266,42.2533,24.1532,18.1,0.000515837,0.194854,0,0,0,0,0,0,0,0,0,0
18.45,1,87.1601,-0.174,-0.173984,15.5133,43.4811,24.1532,19.3278,0.000113369,0.257716,0,0,0,0,0,0,0,0,0,0
18.455,1,87.187,-0.174,-0.173984,16.1296,44.3881,24.1532,20.2349,0.000235713,1.02837,0,0,0,0,0,0,0,0,0,0
18.46,1,87.2139,-0.174,-0.173982,18.0373,44.9849,24.1532,20.8316,0.000582926,1.35597,0,0,0,0,0,0,0,0,0,0
18.465,1,87.2407,-0.174,-0.173979,21.1274,49.6743,24.1532,25.5211,0.000546043,0.505608,0,0,0,0,0,0,0,0,0,0
18.47,1,87.2676,-0.174,-0.173977,22.7601,51.4803,24.1532,27.327,-0.000102016,-0.9798,0,0,0,0,0,0,0,0,0,0
18.475,1,87.2945,-0.174,-0.173979,20.5393,50.207,24.1532,26.0538,-0.000918872,-1.82556,0,0,0,0,0,0,0,0,0,0
18.48,1,87.3214,-0.174,-0.173985,15.0079,42.1812,24.1532,18.028,-0.00124388,-1.38776,0,0,0,0,0,0,0,0,0,0
18.485,1,87.3482,-0.174,-0.173991,9.27177,36.0158,24.1532,11.8625,-0.000897396,-0.33316,0,0,0,0,0,0,0,0,0,0
18.49,1,87.3751,-0.174,-0.173994,5.92385,32.2399,24.1532,8.08666,-0.000360379,0.107387,0,0,0,0,0,0,0,0,0,0
18.495,1,87.402,-0.174,-0.173995,4.5968,31.4061,24.1532,7.25288,-0.000241597,-0.522106,0,0,0,0,0,0,0,0,0,0
18.5,1,87.4288,-0.174,-0.173997,2.75182,29.2823,24.1532,5.12901,-0.000623965,-1.44429,0,0,0,0,0,0,0,0,0,0
18.505,1,87.4557,-0.174,-0.174001,-1.2564,25.3027,24.1532,1.14947,-0.00100263,-1.54483,0,0,0,0,0,0,0,0,0,0
18.51,1,87.4826,-0.174,-0.174006,-6.23926,18.6574,24.1532,-5.49586,-0.000862789,-0.603705,0,0,0,0,0,0,0,0,0,0
18.515,1,87.5095,-0.174,-0.174009,-9.42367,14.942,24.1532,-9.21129,-0.000248297,0.482841,0,0,0,0,0,0,0,0,0,0
18.52,1,87.5363,-0.174,-0.174009,-9.43284,15.6645,24.1532,-8.48874,0.000290375,0.679519,0,0,0,0,0,0,0,0,0,0
18.525,1,87.5632,-0.174,-0.174008,-7.74802,18.0828,24.1532,-6.07041,0.000282562,-0.119117,0,0,0,0,0,0,0,0,0,0
18.53,1,87.5901,-0.174,-0.174007,-7.18539,18.0667,24.1532,-6.08655,-0.0001924,-1.05808,0,0,0,0,0,0,0,0,0,0
18.535,1,87.617,-0.174,-0.174009,-9.14817,13.9761,24.1532,-10.1772,-0.000633194,-1.27678,0,0,0,0,0,0,0,0,0,0
18.54,1,87.6281,-0.174,-0.174013,-12.5634,11.4793,24.1532,-12.674,-0.000672804,-0.771636,0,0,0,0,0,0,0,0,0,0
18.545,1,87.637,-0.174,-0.174015,-15.451,9.20112,24.1532,-14.9521,-0.000409049,-0.288403,0,0,0,0,0,0,0,0,0,0
18.55,1,87.646,-0.174,-0.174017,-17.0371,6.92296,24.1532,-17.2303,-0.000236652,-0.452121,0,0,0,0,0,0,0,0,0,0
18.555,1,87.655,-0.174,-0.174018,-18.4215,4.64481,24.1532,-19.5084,-0.000401966,-1.09738,0,0,0,0,0,0,0,0,0,0
18.56,1,87.6701,-0.174,-0.174021,-21.0896,2.0883,24.1532,-22.0649,-0.000719077,-1.46513,0,0,0,0,0,0,0,0,0,0
18.565,1,87.697,-0.174,-0.174025,-24.938,-0.998465,24.1532,-25.1517,-0.00075788,-1.01297,0,0,0,0,0,0,0,0,0,0
18.57,1,87.7238,-0.174,-0.174028,-28.0671,-4.5794,24.1532,-28.7326,-0.000348839,-0.007411,0,0,0,0,0,0,0,0,0,0
18.575,1,87.7507,-0.174,-0.174029,-28.5977,-6.12831,24.1532,-30.2816,0.000246258,0.677806,0,0,0,0,0,0,0,0,0,0
18.58,1,87.7776,-0.174,-0.174027,-26.584,-3.16452,24.1532,-27.3178,0.000532015,0.371901,0,0,0,0,0,0,0,0,0,0
18.585,1,87.8044,-0.174,-0.174024,-24.2886,-0.879766,24.1532,-25.033,0.000238992,-0.718562,0,0,0,0,0,0,0,0,0,0
18.59,1,87.8313,-0.174,-0.174024,-24.3194,-0.585148,24.1532,-24.7384,-0.000385481,-1.61155,0,0,0,0,0,0,0,0,0,0
18.595,1,87.8582,-0.174,-0.174027,-27.1988,-4.61426,24.1532,-28.7675,-0.000751594,-1.39507,0,0,0,0,0,0,0,0,0,0
18.6,1,87.8851,-0.174,-0.174031,-30.6274,-7.42986,24.1532,-31.5831,-0.000444811,-0.090077,0,0,0,0,0,0,0,0,0,0
18.605,1,87.9119,-0.174,-0.174031,-31.3145,-8.39175,24.1532,-32.545,0.000371192,1.29122,0,0,0,0,0,0,0,0,0,0
18.61,1,87.9388,-0.174,-0.174028,-27.8843,-5.31793,24.1532,-29.4712,0.00106444,1.63154,0,0,0,0,0,0,0,0,0,0
18.615,1,87.9657,-0.174,-0.174022,-22.1894,1.03202,24.1532,-23.1212,0.00109918,0.758658,0,0,0,0,0,0,0,0,0,0
18.62,1,87.9926,-0.174,-0.174018,-17.6744,6.85987,24.1532,-17.2934,0.000538168,-0.377565,0,0,0,0,0,0,0,0,0,0
18.625,1,88.0194,-0.174,-0.174016,-16.2431,8.06786,24.1532,-16.0854,-2.30495e-05,-0.646234,0,0,0,0,0,0,0,0,0,0
18.63,1,88.0463,-0.174,-0.174017,-16.672,7.1305,24.1532,-17.0227,-5.49379e-05,0.113251,0,0,0,0,0,0,0,0,0,0
18.635,1,88.0732,-0.174,-0.174016,-16.1808,6.6892,24.1532,-17.464,0.000370577,0.937587,0,0,0,0,0,0,0,0,0,0
18.64,1,88.1001,-0.174,-0.174014,-13.5433,10.5183,24.1532,-13.6349,0.000676805,0.796771,0,0,0,0,0,0,0,0,0,0
18.645,1,88.1269,-0.174,-0.17401,-10.4244,13.7607,24.1532,-10.3925,0.000428167,-0.244557,0,0,0,0,0,0,0,0,0,0
18.65,1,88.1538,-0.174,-0.174009,-9.45533,15.5247,24.1532,-8.62858,-0.000166504,-1.05133,0,0,0,0,0,0,0,0,0,0
18.655,1,88.1807,-0.174,-0.174011,-11.1177,12.42,24.1532,-11.7333,-0.000460862,-0.654678,0,0,0,0,0,0,0,0,0,0
18.66,1,88.2075,-0.174,-0.174013,-12.9202,10.6555,24.1532,-13.4978,-8.347e-05,0.646383,0,0,0,0,0,0,0,0,0,0
18.665,1,88.2344,-0.174,-0.174012,-11.9031,10.7987,24.1532,-13.3546,0.000631188,1.57523,0,0,0,0,0,0,0,0,0,0
18.67,1,88.2613,-0.174,-0.174008,-7.77189,16.9057,24.1532,-7.24751,0.000992199,1.27785,0,0,0,0,0,0,0,0,0,0
18.675,1,88.2882,-0.174,-0.174003,-3.15918,21.6773,24.1532,-2.4759,0.000709035,0.270751,0,0,0,0,0,0,0,0,0,0
18.68,1,88.315,-0.174,-0.174001,-0.674911,25.0667,24.1532,0.913452,0.000207131,-0.149389,0,0,0,0,0,0,0,0,0,0
18.685,1,88.3419,-0.174,-0.174,-0.0328877,24.5836,24.1532,0.430378,0.000139724,0.621919,0,0,0,0,0,0,0,0,0,0
18.69,1,88.3688,-0.174,-0.173998,1.51896,26.6395,24.1532,2.4863,0.000645663,1.81393,0,0,0,0,0,0,0,0,0,0
18.695,1,88.3957,-0.174,-0.173994,5.97239,30.7283,24.1532,6.57505,0.00119354,2.15465,0,0,0,0,0,0,0,0,0,0
18.7,1,88.4225,-0.174,-0.173988,12.1955,38.9492,24.1532,14.7959,0.00117918,1.28332,0,0,0,0,0,0,0,0,0,0
18.705,1,88.4494,-0.174,-0.173983,17.0481,44.225,24.1532,20.0718,0.000585178,0.093,0,0,0,0,0,0,0,0,0,0
18.71,1,88.4763,-0.174,-0.173981,18.6119,46.9255,24.1532,22.7723,-3.71634e-05,-0.329576,0,0,0,0,0,0,0,0,0,0
18.715,1,88.5032,-0.174,-0.173982,17.8811,43.2868,24.1532,19.1335,-0.000203614,0.113941,0,0,0,0,0,0,0,0,0,0
18.72,1,88.53,-0.174,-0.173983,17.2157,43.371,24.1532,19.2177,5.21457e-06,0.572059,0,0,0,0,0,0,0,0,0,0
18.725,1,88.5569,-0.174,-0.173982,17.6098,45.7601,24.1532,21.6069,0.000130017,0.351892,0,0,0,0,0,0,0,0,0,0
18.73,1,88.5838,-0.174,-0.173982,17.9638,46.0765,24.1532,21.9233,-7.57862e-05,-0.27551,0,0,0,0,0,0,0,0,0,0
18.735,1,88.6107,-0.174,-0.173983,16.9414,43.8912,24.1532,19.738,-0.000370674,-0.482335,0,0,0,0,0,0,0,0,0,0
18.74,1,88.6375,-0.174,-0.173985,14.9434,40.3264,24.1532,16.1731,-0.000357219,0.077742,0,0,0,0,0,0,0,0,0,0
18.745,1,88.6644,-0.174,-0.173986,13.8186,40.7024,24.1532,16.5492,2.10047e-05,0.870057,0,0,0,0,0,0,0,0,0,0
18.75,1,88.6839,-0.174,-0.173985,14.7913,42.2758,24.1532,18.1226,0.000409987,1.12916,0,0,0,0,0,0,0,0,0,0
18.755,1,88.6973,-0.174,-0.173983,17.0848,44.5531,24.1532,20.3999,0.000450756,0.710731,0,0,0,0,0,0,0,0,0,0
18.76,1,88.7107,-0.174,-0.173981,18.8667,46.427,24.1532,22.2738,0.0001791,0.155272,0,0,0,0,0,0,0,0,0,0
18.765,1,88.7313,-0.174,-0.173981,19.1496,46.433,24.1532,22.2798,-9.29725e-05,-0.004067,0,0,0,0,0,0,0,0,0,0
18.77,1,88.7581,-0.174,-0.173981,18.5069,45.2357,24.1532,21.0824,-0.00013576,0.197984,0,0,0,0,0,0,0,0,0,0
18.775,1,88.785,-0.174,-0.173982,18.0067,45.9444,24.1532,21.7912,-4.10967e-05,0.332044,0,0,0,0,0,0,0,0,0,0
18.78,1,88.8119,-0.174,-0.173982,17.9026,45.9956,24.1532,21.8424,-2.10407e-05,0.151662,0,0,0,0,0,0,0,0,0,0
18.785,1,88.8388,-0.174,-0.173982,17.5904,45.5815,24.1532,21.4282,-0.000145508,-0.151079,0,0,0,0,0,0,0,0,0,0
18.79,1,88.8656,-0.174,-0.173983,16.5557,43.2173,24.1532,19.064,-0.000282562,-0.234164,0,0,0,0,0,0,0,0,0,0
18.795,1,88.8925,-0.174,-0.173985,15.0837,41.8398,24.1532,17.6865,-0.000275826,-0.005795,0,0,0,0,0,0,0,0,0,0
18.8,1,88.9194,-0.174,-0.173986,13.98,41.2297,24.1532,17.0764,-0.000118128,0.320388,0,0,0,0,0,0,0,0,0,0
18.805,1,88.9463,-0.174,-0.173986,13.7701,41.1154,24.1532,16.9621,6.10707e-05,0.483778,0,0,0,0,0,0,0,0,0,0
18.81,1,88.9731,-0.174,-0.173986,14.2782,41.273,24.1532,17.1197,0.000134277,0.403944,0,0,0,0,0,0,0,0,0,0
18.815,1,89,-0.174,-0.173985,14.8758,41.5122,24.1532,17.3589,7.54407e-05,0.188612,0,0,0,0,0,0,0,0,0,0
18.82,1,89.0269,-0.174,-0.173985,15.015,41.644,24.1532,17.4907,-4.5608e-05,0.015417,0,0,0,0,0,0,0,0,0,0
18.825,1,89.0484,-0.174,-0.173985,14.5872,41.5244,24.1532,17.3712,-0.000132365,0.015845,0,0,0,0,0,0,0,0,0,0
18.83,1,89.0752,-0.174,-0.173986,13.9236,41.1763,24.1532,17.023,-0.00010978,0.179887,0,0,0,0,0,0,0,0,0,0
18.835,1,89.1021,-0.174,-0.173986,13.5601,40.7627,24.1532,16.6094,-1.35712e-05,0.316409,0,0,0,0,0,0,0,0,0,0
18.84,1,89.129,-0.174,-0.173986,13.6217,40.4994,24.1532,16.3461,2.49074e-05,0.18479,0,0,0,0,0,0,0,0,0,0
18.845,1,89.1559,-0.174,-0.173986,13.5609,40.0981,24.1532,15.9449,-0.000102923,-0.218765,0,0,0,0,0,0,0,0,0,0
18.85,1,89.1827,-0.174,-0.173987,12.5873,39.3766,24.1532,15.2233,-0.000332089,-0.521034,0,0,0,0,0,0,0,0,0,0
18.855,1,89.2096,-0.174,-0.173989,10.6452,38.0823,24.1532,13.9291,-0.000416167,-0.265646,0,0,0,0,0,0,0,0,0,0
18.86,1,89.2365,-0.174,-0.173991,8.94521,35.9619,24.1532,11.8087,-0.000152582,0.553985,0,0,0,0,0,0,0,0,0,0
18.865,1,89.2634,-0.174,-0.173991,9.16761,35.7091,24.1532,11.5558,0.000356293,1.33616,0,0,0,0,0,0,0,0,0,0
18.87,1,89.2902,-0.174,-0.173988,11.8302,38.3003,24.1532,14.147,0.000727793,1.40316,0,0,0,0,0,0,0,0,0,0
18.875,1,89.3171,-0.174,-0.173984,15.517,42.9595,24.1532,18.8062,0.000655377,0.721869,0,0,0,0,0,0,0,0,0,0
18.88,1,89.344,-0.174,-0.173982,18.0163,46.0317,24.1532,21.8784,0.000231691,-0.035474,0,0,0,0,0,0,0,0,0,0
18.885,1,89.3709,-0.174,-0.173982,18.3156,46.6559,24.1532,22.5026,-0.000150794,-0.240082,0,0,0,0,0,0,0,0,0,0
18.89,1,89.3977,-0.174,-0.173983,17.2703,44.4525,24.1532,20.2993,-0.000238121,-0.011307,0,0,0,0,0,0,0,0,0,0
18.895,1,89.4246,-0.174,-0.173984,16.209,42.8531,24.1532,18.6998,-0.00017764,0.006828,0,0,0,0,0,0,0,0,0,0
18.9,1,89.4515,-0.174,-0.173985,15.2302,42.1292,24.1532,17.9759,-0.000270522,-0.435032,0,0,0,0,0,0,0,0,0,0
18.905,1,89.4783,-0.174,-0.173987,13.3945,41.077,24.1532,16.9237,-0.000511925,-0.745463,0,0,0,0,0,0,0,0,0,0
18.91,1,89.5052,-0.174,-0.173989,10.6312,38.3402,24.1532,14.1869,-0.00052561,-0.18911,0,0,0,0,0,0,0,0,0,0
18.915,1,89.5321,-0.174,-0.173991,8.78479,33.7222,24.1532,9.56897,-4.0971e-05,1.04937,0,0,0,0,0,0,0,0,0,0
18.92,1,89.559,-0.174,-0.17399,10.0096,36.3559,24.1532,12.2027,0.000650969,1.8103,0,0,0,0,0,0,0,0,0,0
18.925,1,89.5858,-0.174,-0.173986,14.0332,40.7425,24.1532,16.5893,0.000884844,1.16179,0,0,0,0,0,0,0,0,0,0
18.93,1,89.6127,-0.174,-0.173982,17.6281,46.8594,24.1532,22.7062,0.000327347,-0.474038,0,0,0,0,0,0,0,0,0,0
18.935,1,89.6396,-0.174,-0.173983,17.3991,44.8898,24.1532,20.7365,-0.000599437,-1.66324,0,0,0,0,0,0,0,0,0,0
18.94,1,89.6665,-0.174,-0.173987,13.0768,40.1952,24.1532,16.0419,-0.00111966,-1.48527,0,0,0,0,0,0,0,0,0,0
18.945,1,89.6933,-0.174,-0.173992,7.63591,32.5531,24.1532,8.39989,-0.0009179,-0.50492,0,0,0,0,0,0,0,0,0,0
18.95,1,89.7202,-0.174,-0.173996,4.04335,29.5982,24.1532,5.44494,-0.000436279,-0.036659,0,0,0,0,0,0,0,0,0,0
18.955,1,89.7471,-0.174,-0.173998,2.33648,27.9246,24.1532,3.77138,-0.000303616,-0.548199,0,0,0,0,0,0,0,0,0,0
18.96,1,89.774,-0.174,-0.174,0.360205,27.5307,24.1532,3.37749,-0.000566621,-1.09689,0,0,0,0,0,0,0,0,0,0
18.965,1,89.8008,-0.174,-0.174003,-2.83262,22.4931,24.1532,-1.6601,-0.000639961,-0.494815,0,0,0,0,0,0,0,0,0,0
18.97,1,89.8277,-0.174,-0.174005,-5.12144,19.1846,24.1532,-4.96867,-4.92177e-05,1.15458,0,0,0,0,0,0,0,0,0,0
18.975,1,89.8546,-0.174,-0.174003,-3.44245,19.3749,24.1532,-4.77838,0.000907267,2.38426,0,0,0,0,0,0,0,0,0,0
