# trace n_full=62853 stride=5 n_written=12571
# B0_Ns_per_m=400
# K_N_per_m=5000
# bias_um=0
# case_id=ASFC_medium
# fd_scale=1
# fd_sha256=58858d990d4f36176992fea6e5590f4a8ab64bca1face89aaacc6ea25d261187
# mode=ASFC
# mu=1197621.822
# n=2
# n_steps_done=62853
# note=
# r_actual=2
# r_design=2
# status=OK
# v_ref_m_s=0.0006679905
# units t=s phase=code along_mm=mm y_d=m y_sim=m e_um=um e_raw_um=um b_um=um e_vib_um=um v_m_s=m/s Fd_N=N F_spring_N=N F_linear_damping_N=N F_shear_N=N F_SFC_N=N tau_1=N*m tau_2=N*m tau_3=N*m tau_4=N*m tau_5=N*m tau_6=N*m
# phase_names=start,fwd_steady,turn,ret_steady,stop
t,phase,along_mm,y_d,y_sim,e_um,e_raw_um,b_um,e_vib_um,v_m_s,Fd_N,F_spring_N,F_linear_damping_N,F_shear_N,F_SFC_N,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6
36.965,3,126.624,-0.174,-0.174001,-0.867167,-19.5474,-18.9635,-0.583815,0.000156184,-0.181568,0.00433584,-0.0624734,-0.0292139,-0.0873515,0.0493613,0.000122485,-2.31451e-05,-2.59184e-05,0.00873402,4.84898e-18
36.97,3,126.596,-0.174,-0.174001,-0.85835,-18.5542,-18.9635,0.409342,-0.000194014,-0.635269,0.00429175,0.0776056,0.0450802,0.126977,-0.0717569,-0.000177995,3.36366e-05,3.76644e-05,-0.0126961,0
36.975,3,126.569,-0.174,-0.174002,-1.93442,-21.1648,-18.9635,-2.20128,-0.00014732,0.139816,0.00967208,0.0589281,0.0259923,0.0945925,-0.0534582,-0.00013265,2.50691e-05,2.80691e-05,-0.00945803,0
36.98,3,126.542,-0.174,-0.174002,-1.87628,-20.485,-18.9635,-1.52148,0.000298919,1.40423,0.0093814,-0.119568,-0.107011,-0.217197,0.122753,0.000304496,-5.75493e-05,-6.44319e-05,0.0217169,-1.20568e-17
36.985,3,126.514,-0.174,-0.174,0.422214,-17.0738,-18.9635,1.8897,0.000614194,1.81969,-0.00211107,-0.245678,-0.451784,-0.699573,0.395396,0.000979123,-0.000185064,-0.000207183,0.0699483,0
36.99,3,126.487,-0.174,-0.173997,3.3882,-10.8503,-18.9635,8.11329,0.000476003,0.82476,-0.016941,-0.190401,-0.271356,-0.478698,0.270572,0.000668573,-0.000126374,-0.00014147,0.0478636,-2.65731e-17
36.995,3,126.46,-0.174,-0.173995,4.88913,-8.16904,-18.9635,10.7945,-1.87364e-05,-0.78058,-0.0244456,0.00749455,0.000420428,-0.0165307,0.009344,2.30591e-05,-4.35891e-06,-4.87928e-06,0.00165285,-1.83527e-18
37,3,126.433,-0.174,-0.173996,3.60701,-9.21746,-18.9635,9.74609,-0.000536113,-1.62426,-0.018035,0.214445,0.344217,0.540627,-0.305606,-0.000754504,0.000142635,0.000159651,-0.0540558,-3.00109e-17
37.005,3,126.405,-0.174,-0.173999,0.703483,-14.4065,-18.9635,4.55708,-0.000552698,-1.08608,-0.00351742,0.221079,0.365844,0.583405,-0.329803,-0.000815443,0.000154165,0.000172545,-0.058333,3.23855e-17
37.01,3,126.378,-0.174,-0.174001,-1.4785,-17.7959,-18.9635,1.16764,-0.000214994,0.169781,0.00739248,0.0859975,0.0553569,0.148747,-0.0840916,-0.000208136,3.93522e-05,4.40409e-05,-0.0148728,-8.25711e-18
37.015,3,126.351,-0.174,-0.174002,-1.66593,-18.7518,-18.9635,0.211758,0.000209946,0.909573,0.00832964,-0.0839784,-0.0527879,-0.128437,0.0726131,0.000179694,-3.39768e-05,-3.80224e-05,0.012842,7.12967e-18
37.02,3,126.323,-0.174,-0.174,-0.260089,-16.7819,-18.9635,2.18165,0.000293246,0.510207,0.00130044,-0.117298,-0.102987,-0.218985,0.123811,0.000306033,-5.78685e-05,-6.47549e-05,0.0218957,1.21561e-17
37.025,3,126.296,-0.174,-0.173999,0.719569,-16.1063,-18.9635,2.85722,-4.69912e-06,-0.536874,-0.00359784,0.00187965,2.64456e-05,-0.00169175,0.000956542,2.36212e-06,-4.46686e-07,-4.99809e-07,0.000169153,9.3911e-20
37.03,3,126.269,-0.174,-0.174,-0.138243,-17.1657,-18.9635,1.79781,-0.000383433,-1.18632,0.000691214,0.153373,0.176075,0.330139,-0.186675,-0.000461068,8.71951e-05,9.75585e-05,-0.0330097,-1.83264e-17
37.035,3,126.241,-0.174,-0.174002,-2.29533,-20.4728,-18.9635,-1.50923,-0.000427533,-0.838833,0.0114767,0.171013,0.218907,0.401397,-0.226978,-0.000561177,0.000106134,0.00011874,-0.0401346,-4.4564e-17
37.04,3,126.214,-0.174,-0.174004,-3.99351,-22.5838,-18.9635,-3.62023,-0.000161717,0.156428,0.0199676,0.064687,0.0313209,0.115975,-0.0655837,-0.000162269,3.06916e-05,3.43346e-05,-0.0115961,6.43793e-18
37.045,3,126.192,-0.174,-0.174004,-4.02672,-23.2505,-18.9635,-4.28699,0.000220273,0.87936,0.0201336,-0.0881093,-0.058109,-0.126085,0.0713039,0.000176374,-3.33613e-05,-3.73189e-05,0.0126069,6.99911e-18
37.05,3,126.179,-0.174,-0.174003,-2.50342,-21.9183,-18.9635,-2.95476,0.000350894,0.677467,0.0125171,-0.140357,-0.147459,-0.275299,0.155696,0.00038464,-7.27596e-05,-8.13856e-05,0.0275264,0
37.055,3,126.165,-0.174,-0.174001,-1.0842,-20.5861,-18.9635,-1.62253,0.000124867,-0.289567,0.00542102,-0.0499469,-0.0186731,-0.063199,0.035744,8.81979e-05,-1.66848e-05,-1.86616e-05,0.00631909,0
37.06,3,126.146,-0.174,-0.174001,-1.2762,-20.3838,-18.9635,-1.4203,-0.000292423,-1.22896,0.00638102,0.116969,0.10241,0.22576,-0.127691,-0.000315008,5.95953e-05,6.66518e-05,-0.0225731,0
37.065,3,126.119,-0.174,-0.174003,-3.32796,-22.0606,-18.9635,-3.0971,-0.000515927,-1.41522,0.0166398,0.206371,0.318784,0.541794,-0.306456,-0.000756729,0.000143173,0.000160114,-0.0541725,0
37.07,3,126.092,-0.174,-0.174006,-5.81947,-27.1309,-18.9635,-8.1674,-0.000420034,-0.798845,0.0290973,0.168014,0.211295,0.408406,-0.231018,-0.00057116,0.000108071,0.00012085,-0.0408354,-4.53422e-17
37.075,3,126.064,-0.174,-0.174007,-7.41447,-30.9817,-18.9635,-12.0182,-0.000151962,-0.015339,0.0370723,0.0607846,0.0276558,0.125513,-0.0710003,-0.000175662,3.32396e-05,3.71677e-05,-0.0125497,-6.96736e-18
37.08,3,126.037,-0.174,-0.174008,-7.65378,-31.6041,-18.9635,-12.6406,7.45994e-05,0.202083,0.0382689,-0.0298397,-0.00666484,0.00176429,-0.000998074,-2.469e-06,4.67224e-07,5.22405e-07,-0.000176407,9.7938e-20
37.085,3,126.01,-0.174,-0.174007,-7.24037,-31.3361,-18.9635,-12.3726,3.21527e-05,-0.303575,0.0362018,-0.0128611,-0.00123809,0.0221027,-0.0125042,-3.09153e-05,5.85062e-06,6.54121e-06,-0.00220999,2.45389e-18
37.09,3,125.982,-0.174,-0.174008,-7.57131,-31.8915,-18.9635,-12.928,-0.000228489,-0.94971,0.0378565,0.0913956,0.0625245,0.191777,-0.108499,-0.000268223,5.07631e-05,5.67516e-05,-0.0191752,0
37.095,3,125.955,-0.174,-0.174009,-9.09648,-34.474,-18.9635,-15.5105,-0.000362445,-0.931065,0.0454824,0.144978,0.157328,0.347788,-0.196773,-0.000486752,9.21267e-05,0.000102988,-0.0347744,1.93061e-17
37.1,3,125.928,-0.174,-0.174011,-10.6592,-36.1368,-18.9635,-17.1733,-0.000170015,0.020628,0.0532959,0.0680061,0.0346175,0.155919,-0.0882209,-0.000218375,4.13339e-05,4.62042e-05,-0.01559,0
37.105,3,125.901,-0.174,-0.174011,-10.6156,-36.3479,-18.9635,-17.3844,0.000316711,1.32889,0.0530779,-0.126685,-0.120129,-0.193735,0.109623,0.000271269,-5.13484e-05,-5.73952e-05,0.0193711,-1.07545e-17
37.11,3,125.873,-0.174,-0.174008,-8.15301,-33.7237,-18.9635,-14.7601,0.000683357,2.04343,0.040765,-0.273343,-0.559262,-0.79184,0.448073,0.00110679,-0.000209516,-0.000234175,0.0791739,0
37.115,3,125.846,-0.174,-0.174005,-4.59221,-27.4003,-18.9635,-8.43673,0.000691559,1.70081,0.0229611,-0.276624,-0.572767,-0.82643,0.467668,0.0011523,-0.000218141,-0.000243801,0.0826325,-4.58761e-17
37.12,3,125.819,-0.174,-0.174002,-1.54003,-20.6723,-18.9635,-1.70878,0.000457834,0.771569,0.00770013,-0.183134,-0.251036,-0.426469,0.241346,0.00059334,-0.000112331,-0.000125537,0.0426415,-2.36738e-17
37.125,3,125.791,-0.174,-0.174,0.174727,-15.3664,-18.9635,3.59711,0.000189919,0.225272,-0.000873634,-0.0759678,-0.0431975,-0.120039,0.0679353,0.000166783,-3.1577e-05,-3.52872e-05,0.0120024,6.6635e-18
37.13,3,125.764,-0.174,-0.173999,0.903564,-13.8341,-18.9635,5.12941,0.000144815,0.587636,-0.00451782,-0.0579259,-0.0251157,-0.0875593,0.049556,0.000121567,-2.30176e-05,-2.57205e-05,0.00875482,-4.86052e-18
37.135,3,125.737,-0.174,-0.173998,2.03422,-12.4966,-18.9635,6.4669,0.000381016,1.41444,-0.0101711,-0.152406,-0.173862,-0.33644,0.190424,0.000466662,-8.83635e-05,-9.87334e-05,0.0336397,0
37.14,3,125.709,-0.174,-0.173996,4.41735,-8.48469,-18.9635,10.4789,0.000575401,1.74878,-0.0220867,-0.230161,-0.396517,-0.648764,0.367216,0.00089831,-0.000170107,-0.000190058,0.0648681,0
37.145,3,125.682,-0.174,-0.173993,7.24471,-2.73356,-18.9635,16.23,0.000492211,1.13092,-0.0362236,-0.196884,-0.29015,-0.523258,0.296191,0.000723054,-0.000136927,-0.000152978,0.0523192,-5.80933e-17
37.15,3,125.659,-0.174,-0.173991,9.13842,2.05133,-18.9635,21.0149,0.00017907,0.102982,-0.0456921,-0.071628,-0.038403,-0.155723,0.0881517,0.000214866,-4.06923e-05,-4.54593e-05,0.0155703,-1.72887e-17
37.155,3,125.65,-0.174,-0.173991,9.35064,1.76828,-18.9635,20.7318,-0.000133731,-0.368123,-0.0467532,0.0534923,0.0214182,0.0281573,-0.01594,-3.88348e-05,7.35518e-06,8.21626e-06,-0.00281537,-1.56304e-18
37.16,3,125.641,-0.174,-0.173992,8.49874,1.48524,-18.9635,20.4488,-0.000152605,0.041633,-0.0424937,0.061042,0.0278906,0.0464389,-0.0262906,-6.40658e-05,1.21346e-05,1.35543e-05,-0.0046433,-2.57787e-18
37.165,3,125.632,-0.174,-0.173992,8.15703,1.2022,-18.9635,20.1657,8.03008e-05,0.636583,-0.0407852,-0.0321203,-0.00772253,-0.080628,0.0456482,0.000111229,-2.10692e-05,-2.35326e-05,0.00806178,-8.95151e-18
37.17,3,125.623,-0.174,-0.173991,8.93159,0.919153,-18.9635,19.8827,0.000202601,0.4769,-0.044658,-0.0810405,-0.0491591,-0.174857,0.0990014,0.000241047,-4.56626e-05,-5.0998e-05,0.0174835,-9.70654e-18
37.175,3,125.601,-0.174,-0.17399,9.59825,1.56373,-18.9635,20.5273,-4.79704e-05,-0.53426,-0.0479913,0.0191882,0.00275592,-0.0260472,0.0147481,3.58828e-05,-6.79789e-06,-7.59167e-06,0.00260439,0
37.18,3,125.574,-0.174,-0.173992,8.42961,1.44327,-18.9635,20.4068,-0.00048993,-1.49232,-0.042148,0.195972,0.287466,0.44129,-0.249872,-0.000608208,0.000115231,0.000128678,-0.0441234,2.44965e-17
37.185,3,125.546,-0.174,-0.173994,5.54185,-3.69759,-18.9635,15.266,-0.000631358,-1.47058,-0.0277093,0.252543,0.477387,0.702221,-0.397636,-0.000969344,0.000183664,0.000205083,-0.0702132,-3.89811e-17
37.19,3,125.519,-0.174,-0.173997,2.66567,-9.95709,-18.9635,9.00646,-0.000438447,-0.530668,-0.0133284,0.175379,0.230226,0.392276,-0.222137,-0.000542348,0.000102766,0.000114744,-0.0392227,-4.35514e-17
37.195,3,125.492,-0.174,-0.173999,1.15559,-15.3327,-18.9635,3.63083,-8.97818e-05,0.389959,-0.00577796,0.0359127,0.00965375,0.0397885,-0.0225323,-5.50504e-05,1.04317e-05,1.16469e-05,-0.00397835,0
37.2,3,125.464,-0.174,-0.173999,1.3009,-13.5085,-18.9635,5.45504,0.000156661,0.554836,-0.0065045,-0.0626644,-0.0293928,-0.0985617,0.0558179,0.000136325,-2.58341e-05,-2.88419e-05,0.00985492,5.47127e-18
37.205,3,125.437,-0.174,-0.173998,2.09955,-12.6581,-18.9635,6.30541,0.00011823,0.188013,-0.0104978,-0.047292,-0.0167408,-0.0745306,0.0422103,0.000103011,-1.95218e-05,-2.17935e-05,0.00745211,4.13728e-18
37.21,3,125.41,-0.174,-0.173998,2.42368,-12.5328,-18.9635,6.43071,-1.75625e-06,0.053576,-0.0121184,0.0007025,3.69397e-06,-0.0114122,0.00646356,1.5766e-05,-2.98799e-06,-3.33551e-06,0.00114107,-1.26701e-18
37.215,3,125.382,-0.174,-0.173998,2.41676,-13.669,-18.9635,5.29458,4.36573e-05,0.439248,-0.0120838,-0.0174629,-0.00228262,-0.0318293,0.018028,4.39617e-05,-8.33209e-06,-9.30066e-06,0.00318253,-1.76688e-18
37.22,3,125.355,-0.174,-0.173997,2.99146,-12.922,-18.9635,6.04158,0.000221425,0.824804,-0.0149573,-0.0885701,-0.0587184,-0.162246,0.0918997,0.000223956,-4.24486e-05,-4.73804e-05,0.0162225,1.80129e-17
37.225,3,125.328,-0.174,-0.173996,4.27094,-10.8988,-18.9635,8.06471,0.000259882,0.615631,-0.0213547,-0.103953,-0.0808856,-0.206193,0.116797,0.000284322,-5.38929e-05,-6.01511e-05,0.0206167,2.2892e-17
37.23,3,125.301,-0.174,-0.173995,5.27117,-7.61883,-18.9635,11.3447,7.5473e-05,-0.030476,-0.0263558,-0.0301892,-0.00682187,-0.0633669,0.0358956,8.73e-05,-1.65484e-05,-1.84691e-05,0.00633589,-3.51757e-18
37.235,3,125.273,-0.174,-0.173995,5.13604,-8.05387,-18.9635,10.9097,-0.000160088,-0.3569,-0.0256802,0.0640353,0.030693,0.0690481,-0.0391156,-9.51096e-05,1.80298e-05,2.01212e-05,-0.00690394,-3.83294e-18
37.24,3,125.246,-0.174,-0.173996,4.21971,-10.6856,-18.9635,8.27798,-0.000156918,0.047836,-0.0210986,0.0627674,0.0294895,0.0711583,-0.0403128,-9.80474e-05,1.85877e-05,2.07426e-05,-0.00711493,-7.90016e-18
37.245,3,125.219,-0.174,-0.173996,3.85899,-11.2248,-18.9635,7.73878,8.38094e-05,0.721151,-0.0192949,-0.0335238,-0.00841212,-0.0612308,0.0346902,8.43673e-05,-1.59951e-05,-1.78484e-05,0.00612231,0
37.25,3,125.191,-0.174,-0.173995,4.76762,-9.40611,-18.9635,9.55744,0.000282691,0.895087,-0.0238381,-0.113076,-0.0957069,-0.232621,0.131797,0.00032026,-6.07208e-05,-6.77524e-05,0.0232592,0
37.255,3,125.164,-0.174,-0.173994,6.1536,-6.06974,-18.9635,12.8938,0.000221767,0.452293,-0.030768,-0.0887068,-0.0588997,-0.178375,0.101067,0.000245299,-4.65108e-05,-5.18939e-05,0.0178352,0
37.26,3,125.137,-0.174,-0.173993,6.88876,-4.97709,-18.9635,13.9865,3.49774e-05,0.064698,-0.0344438,-0.013991,-0.00146519,-0.0498999,0.0282745,6.85719e-05,-1.30025e-05,-1.45065e-05,0.00498937,0
37.265,3,125.109,-0.174,-0.173993,6.8617,-5.4362,-18.9635,13.5273,-1.34883e-05,0.336829,-0.0343085,0.00539534,0.00021789,-0.0286953,0.0162602,3.94229e-05,-7.47571e-06,-8.33995e-06,0.00286917,0
37.27,3,125.082,-0.174,-0.173993,7.1397,-6.83994,-18.9635,12.1236,0.000196762,1.02415,-0.0356985,-0.0787048,-0.0463662,-0.16077,0.0911042,0.000220779,-4.18683e-05,-4.67057e-05,0.0160749,8.9245e-18
37.275,3,125.055,-0.174,-0.173991,8.60387,-2.65744,-18.9635,16.3061,0.000397366,1.30326,-0.0430193,-0.158946,-0.189104,-0.39107,0.22162,0.000536415,-0.000101731,-0.000113478,0.0391021,-2.17088e-17
37.28,3,125.028,-0.174,-0.173989,10.5762,1.17259,-18.9635,20.1361,0.000333055,0.767211,-0.0528808,-0.133222,-0.132847,-0.31895,0.180758,0.000436833,-8.28495e-05,-9.24109e-05,0.031891,0
37.285,3,125,-0.174,-0.173988,11.728,4.55983,-18.9635,23.5234,4.99046e-05,-0.066663,-0.0586402,-0.0199618,-0.00298264,-0.0815847,0.0462385,0.000111626,-2.1172e-05,-2.3614e-05,0.00815745,-4.52886e-18
37.29,3,124.973,-0.174,-0.173989,11.3639,2.37395,-18.9635,21.3375,-0.000215467,-0.343364,-0.0568196,0.0861867,0.0556007,0.0849679,-0.0481582,-0.000116248,2.20501e-05,2.45918e-05,-0.00849572,4.71667e-18
37.295,3,124.946,-0.174,-0.17399,10.2379,1.03873,-18.9635,20.0023,-0.000176164,0.159636,-0.0511895,0.0704656,0.0371667,0.0564427,-0.0319922,-7.72559e-05,1.46549e-05,1.63431e-05,-0.00564357,3.1332e-18
37.3,3,124.918,-0.174,-0.17399,9.8304,0.514668,-18.9635,19.4782,8.08203e-05,0.812085,-0.049152,-0.0323281,-0.00782278,-0.0893029,0.0506199,0.000122234,-2.31882e-05,-2.58578e-05,0.00892917,4.95731e-18
37.305,3,124.891,-0.174,-0.173989,10.6843,2.36564,-18.9635,21.3292,0.000252729,0.86644,-0.0534213,-0.101091,-0.0764942,-0.231007,0.130949,0.000315942,-5.99388e-05,-6.68353e-05,0.0230978,1.28235e-17
37.31,3,124.864,-0.174,-0.173988,11.825,3.51047,-18.9635,22.474,0.000138811,0.253196,-0.0591252,-0.0555246,-0.0230765,-0.137726,0.0780752,0.000188178,-3.57021e-05,-3.98076e-05,0.0137709,-7.64535e-18
37.315,3,124.836,-0.174,-0.173988,11.9652,3.91713,-18.9635,22.8807,-0.000153819,-0.442525,-0.0598262,0.0615276,0.0283361,0.0300375,-0.0170287,-4.10256e-05,7.78403e-06,8.67858e-06,-0.00300338,0
37.32,3,124.809,-0.174,-0.173989,10.703,1.56701,-18.9635,20.5306,-0.00035609,-0.689851,-0.0535151,0.142436,0.151859,0.240779,-0.136507,-0.000329028,6.24322e-05,6.96025e-05,-0.0240749,0
37.325,3,124.782,-0.174,-0.173991,8.85957,-1.08623,-18.9635,17.8773,-0.000357674,-0.533913,-0.0442979,0.14307,0.153213,0.251984,-0.142867,-0.000344647,6.54e-05,7.29064e-05,-0.0251953,-1.39879e-17
37.33,3,124.755,-0.174,-0.173993,7.21025,-4.01365,-18.9635,14.9499,-0.000289998,-0.400171,-0.0360512,0.115999,0.100719,0.180667,-0.102437,-0.000247296,4.69296e-05,5.23126e-05,-0.0180644,2.00581e-17
37.335,3,124.727,-0.174,-0.173994,5.81228,-6.81795,-18.9635,12.1456,-0.000282817,-0.534743,-0.0290614,0.113127,0.0957924,0.179858,-0.101983,-0.000246341,4.6751e-05,5.21102e-05,-0.0179835,0
37.34,3,124.7,-0.174,-0.173996,4.28255,-9.50899,-18.9635,9.45456,-0.000346679,-0.769379,-0.0214127,0.138671,0.143938,0.261196,-0.14811,-0.000357993,6.79447e-05,7.57285e-05,-0.0261164,-2.89986e-17
37.345,3,124.673,-0.174,-0.173998,2.44471,-12.0646,-18.9635,6.89894,-0.00038317,-0.795747,-0.0122236,0.153268,0.175834,0.316878,-0.179692,-0.000434695,8.25071e-05,9.19533e-05,-0.0316838,0
37.35,3,124.645,-0.174,-0.173999,0.60813,-16.7085,-18.9635,2.25502,-0.000323297,-0.523666,-0.00304065,0.129319,0.125177,0.251455,-0.142599,-0.000345254,6.55347e-05,7.30331e-05,-0.0251423,-4.18756e-17
37.355,3,124.618,-0.174,-0.174001,-0.749275,-19.5643,-18.9635,-0.600763,-0.00018254,-0.111625,0.00374638,0.0730158,0.0399056,0.116668,-0.0661651,-0.000160283,3.0426e-05,3.39052e-05,-0.0116653,-6.47636e-18
37.36,3,124.591,-0.174,-0.174001,-1.32422,-19.7195,-18.9635,-0.756,-1.29818e-05,0.254068,0.00662108,0.00519271,0.000201831,0.0120156,-0.00681466,-1.65092e-05,3.13408e-06,3.49224e-06,-0.00120141,-6.67001e-19
37.365,3,124.576,-0.174,-0.174001,-1.06115,-19.3426,-18.9635,-0.37901,0.000144124,0.492598,0.00530573,-0.0576495,-0.0248765,-0.0772203,0.0437976,0.000106054,-2.01343e-05,-2.24338e-05,0.00772106,4.28659e-18
37.37,3,124.562,-0.174,-0.174,-0.132705,-18.9109,-18.9635,0.052615,0.000230505,0.577687,0.000663525,-0.0922021,-0.0636329,-0.155171,0.0880139,0.000212932,-4.04273e-05,-4.50416e-05,0.0155152,0
37.375,3,124.549,-0.174,-0.173999,1.05985,-18.4793,-18.9635,0.484239,0.000236554,0.510643,-0.00529923,-0.0946216,-0.0670163,-0.166937,0.0946918,0.000228846,-4.34513e-05,-4.84076e-05,0.0166916,-9.26687e-18
37.38,3,124.523,-0.174,-0.173998,2.16047,-15.6069,-18.9635,3.35665,0.000189393,0.424749,-0.0108023,-0.0757574,-0.0429586,-0.129518,0.0734701,0.000177381,-3.36816e-05,-3.75211e-05,0.0129502,0
37.385,3,124.496,-0.174,-0.173997,3.05125,-13.0751,-18.9635,5.88845,0.000182958,0.605172,-0.0152563,-0.0731833,-0.0400889,-0.128528,0.0729119,0.00017588,-3.33988e-05,-3.72037e-05,0.0128512,-1.42695e-17
37.39,3,124.468,-0.174,-0.173996,4.18211,-11.663,-18.9635,7.30058,0.000323943,1.21984,-0.0209105,-0.129577,-0.125677,-0.276165,0.15667,0.000377543,-7.16978e-05,-7.98608e-05,0.027613,0
37.395,3,124.441,-0.174,-0.173994,6.28023,-8.56438,-18.9635,10.3992,0.000564948,1.98927,-0.0314011,-0.225979,-0.38224,-0.63962,0.362878,0.000873049,-0.000165807,-0.000184673,0.063954,0
37.4,3,124.414,-0.174,-0.173991,9.4681,-3.64075,-18.9635,15.3228,0.000708529,2.28197,-0.0473405,-0.283411,-0.601222,-0.931974,0.528765,0.00126922,-0.000241059,-0.000268472,0.0931858,1.0347e-16
37.405,3,124.386,-0.174,-0.173987,12.9422,4.18384,-18.9635,23.1474,0.000625831,1.71796,-0.064711,-0.250332,-0.469065,-0.784109,0.444893,0.00106521,-0.000202324,-0.000225319,0.0784011,0
37.41,3,124.359,-0.174,-0.173984,15.5566,9.81598,-18.9635,28.7795,0.000338777,0.677738,-0.077783,-0.135511,-0.137451,-0.350745,0.199017,0.000475564,-9.03322e-05,-0.000100593,0.0350701,1.94702e-17
37.415,3,124.332,-0.174,-0.173983,16.5587,13.2397,-18.9635,32.2032,8.3069e-06,0.043968,-0.0827936,-0.00332276,-8.26415e-05,-0.086199,0.0489127,0.000116766,-2.21808e-05,-2.46987e-05,0.00861883,0
37.42,3,124.304,-0.174,-0.173984,16.2412,12.964,-18.9635,31.9276,-9.97072e-05,0.305215,-0.0812059,0.0398829,0.0119062,-0.0294168,0.016693,3.98455e-05,-7.56944e-06,-8.42818e-06,0.00294132,3.26592e-18
37.425,3,124.277,-0.174,-0.173984,16.0657,13.3577,-18.9635,32.3212,0.000102718,0.966619,-0.0803284,-0.0410874,-0.0126362,-0.134052,0.0760734,0.000181549,-3.44909e-05,-3.84014e-05,0.0134035,-1.48828e-17
37.43,3,124.25,-0.174,-0.173983,17.0293,14.3299,-18.9635,33.2934,0.000273757,1.00784,-0.0851466,-0.109503,-0.0897533,-0.284403,0.161404,0.000384839,-7.31162e-05,-8.14011e-05,0.0284368,0
37.435,3,124.223,-0.174,-0.173982,18.1738,16.2864,-18.9635,35.25,8.02261e-05,-0.002276,-0.0908691,-0.0320904,-0.00770817,-0.130668,0.0741597,0.000176635,-3.35612e-05,-3.73617e-05,0.0130651,0
37.44,3,124.195,-0.174,-0.173982,17.5967,15.8821,-18.9635,34.8456,-0.000432638,-1.33211,-0.0879837,0.173055,0.224166,0.309237,-0.175514,-0.000418054,7.94359e-05,8.84259e-05,-0.0309199,0
37.445,3,124.168,-0.174,-0.173985,14.678,12.6618,-18.9635,31.6254,-0.000721747,-1.74844,-0.0733899,0.288699,0.623864,0.839173,-0.476312,-0.00113625,0.000215916,0.000240336,-0.0839069,4.65835e-17
37.45,3,124.141,-0.174,-0.173989,11.1939,3.76134,-18.9635,22.7249,-0.000581357,-0.776005,-0.0559693,0.232543,0.404767,0.581341,-0.329982,-0.000788681,0.000149879,0.000166819,-0.0581269,0
37.455,3,124.113,-0.174,-0.173991,9.1055,0.227592,-18.9635,19.1911,-0.000127352,0.765213,-0.0455275,0.0509409,0.0194238,0.0248372,-0.0140988,-3.37322e-05,6.41076e-06,7.1349e-06,-0.00248341,-1.37874e-18
37.46,3,124.086,-0.174,-0.17399,9.55977,-0.487047,-18.9635,18.4765,0.000369174,1.52334,-0.0477989,-0.14767,-0.163223,-0.358692,0.20362,0.000486898,-9.25394e-05,-0.000102986,0.0358647,3.98228e-17
37.465,3,124.059,-0.174,-0.173988,11.6553,2.26049,-18.9635,21.224,0.000387965,0.896829,-0.0582764,-0.155186,-0.180262,-0.393724,0.223517,0.000533604,-0.000101421,-0.000112864,0.0393675,0
37.47,3,124.031,-0.174,-0.173987,12.9259,4.08213,-18.9635,23.0457,-6.67257e-06,-0.452746,-0.0646294,0.00266903,5.3322e-05,-0.0619071,0.0351463,8.38089e-05,-1.59303e-05,-1.77266e-05,0.00618994,0
37.475,3,124.004,-0.174,-0.173988,11.8372,3.80032,-18.9635,22.7639,-0.000482625,-1.30841,-0.0591858,0.19305,0.278958,0.412822,-0.234382,-0.000559091,0.000106277,0.000118254,-0.0412771,2.29162e-17
37.48,3,123.977,-0.174,-0.173991,9.10728,-2.41148,-18.9635,16.5521,-0.000559034,-1.05384,-0.0455364,0.223614,0.374279,0.552357,-0.313617,-0.000749153,0.000142415,0.000158453,-0.0552288,0
37.485,3,123.95,-0.174,-0.173993,6.68908,-5.69406,-18.9635,13.2695,-0.000332105,-0.157378,-0.0334454,0.132842,0.13209,0.231486,-0.131439,-0.000314363,5.97646e-05,6.64907e-05,-0.0231458,1.28501e-17
37.49,3,123.922,-0.174,-0.173994,5.63614,-7.62838,-18.9635,11.3352,-4.42198e-05,0.381528,-0.0281807,0.0176879,0.00234182,-0.00815097,0.00462839,1.10738e-05,-2.1054e-06,-2.3422e-06,0.000814997,0
37.495,3,123.895,-0.174,-0.173994,5.68197,-8.77702,-18.9635,10.1865,1.78177e-05,0.005285,-0.0284098,-0.00712708,-0.000380209,-0.0359171,0.0203959,4.87825e-05,-9.27525e-06,-1.03178e-05,0.00359127,3.9876e-18
37.5,3,123.868,-0.174,-0.173995,5.3154,-10.305,-18.9635,8.65856,-0.000258285,-0.913878,-0.026577,0.103314,0.0798949,0.156632,-0.0889492,-0.000212726,4.0449e-05,4.49929e-05,-0.0156613,8.69483e-18
37.505,3,123.84,-0.174,-0.173997,3.37986,-12.6274,-18.9635,6.33613,-0.00053661,-1.45013,-0.0168993,0.214644,0.344856,0.5426,-0.308149,-0.00073761,0.000140262,0.000156008,-0.0542533,0
37.51,3,123.813,-0.174,-0.173999,0.601521,-17.7328,-18.9635,1.23077,-0.000518179,-0.985101,-0.0030076,0.207272,0.321573,0.525837,-0.298643,-0.000715885,0.000136139,0.000151413,-0.0525772,-8.75694e-17
37.515,3,123.786,-0.174,-0.174001,-1.45994,-20.8377,-18.9635,-1.87416,-0.000204037,0.204365,0.00729969,0.0816148,0.0498584,0.138773,-0.0788182,-0.000189127,3.59682e-05,4.00009e-05,-0.0138756,-7.70344e-18
